team_id,team_url,team,players_used_away,minutes_90s_away,passes_away,passes_live_away,passes_dead_away,passes_free_kicks_away,through_balls_away,passes_switches_away,crosses_away,throw_ins_away,corner_kicks_away,corner_kicks_in_away,corner_kicks_out_away,corner_kicks_straight_away,passes_completed_away,passes_offsides_away,passes_blocked_away,competition_id,season_id,id
19c3f8c4,/en/squads/19c3f8c4/2023-2024/Ajax-Stats,vs Ajax,35,34.0,14185,12742,1388,316,42,98,529,570,136,58,45,0,10929,55,309,23,2023-2024,0ca1b30c-a71a-4344-a4b1-cd6a217c7add
2b41acb5,/en/squads/2b41acb5/2023-2024/Almere-City-Stats,vs Almere City,29,34.0,17017,15063,1895,515,45,75,569,845,191,95,60,0,12341,59,328,23,2023-2024,0ca1b30c-a71a-4344-a4b1-cd6a217c7add
3986b791,/en/squads/3986b791/2023-2024/AZ-Alkmaar-Stats,vs AZ Alkmaar,33,34.0,15506,13916,1564,404,31,87,515,641,127,59,46,0,12163,26,292,23,2023-2024,0ca1b30c-a71a-4344-a4b1-cd6a217c7add
740cb7d4,/en/squads/740cb7d4/2023-2024/Excelsior-Stats,vs Excelsior,27,34.0,18022,16352,1606,306,50,91,717,767,220,101,52,0,14154,64,358,23,2023-2024,0ca1b30c-a71a-4344-a4b1-cd6a217c7add
fb4ca611,/en/squads/fb4ca611/2023-2024/Feyenoord-Stats,vs Feyenoord,25,34.0,12711,11145,1514,361,36,95,402,563,103,47,33,2,9199,52,303,23,2023-2024,0ca1b30c-a71a-4344-a4b1-cd6a217c7add
bd08295c,/en/squads/bd08295c/2023-2024/Fortuna-Sittard-Stats,vs Fortuna Sittard,32,34.0,18040,16291,1705,393,26,107,571,763,158,75,51,2,14294,44,332,23,2023-2024,0ca1b30c-a71a-4344-a4b1-cd6a217c7add
e33d6108,/en/squads/e33d6108/2023-2024/Go-Ahead-Eagles-Stats,vs Go Ahead Eag,23,34.0,18163,16584,1532,324,40,99,819,666,189,92,66,1,14408,47,277,23,2023-2024,0ca1b30c-a71a-4344-a4b1-cd6a217c7add
193ff7aa,/en/squads/193ff7aa/2023-2024/Heerenveen-Stats,vs Heerenveen,26,34.0,16789,15223,1528,349,31,107,624,632,174,88,51,1,13386,38,282,23,2023-2024,0ca1b30c-a71a-4344-a4b1-cd6a217c7add
c882b88e,/en/squads/c882b88e/2023-2024/Heracles-Almelo-Stats,vs Heracles Almelo,27,34.0,17214,15498,1661,410,46,126,760,680,251,110,86,1,13805,55,316,23,2023-2024,0ca1b30c-a71a-4344-a4b1-cd6a217c7add
fc629994,/en/squads/fc629994/2023-2024/NEC-Nijmegen-Stats,vs NEC Nijmegen,28,34.0,17325,15748,1543,327,23,112,790,658,217,110,73,0,13799,34,350,23,2023-2024,0ca1b30c-a71a-4344-a4b1-cd6a217c7add
e334d850,/en/squads/e334d850/2023-2024/PSV-Eindhoven-Stats,vs PSV Eindhoven,29,34.0,11891,10243,1600,336,23,66,394,618,103,50,33,0,8459,48,294,23,2023-2024,0ca1b30c-a71a-4344-a4b1-cd6a217c7add
bb14adb3,/en/squads/bb14adb3/2023-2024/RKC-Waalwijk-Stats,vs RKC Waalwijk,26,34.0,17659,16081,1544,355,46,99,723,638,232,110,70,0,14032,34,299,23,2023-2024,0ca1b30c-a71a-4344-a4b1-cd6a217c7add
146a68ce,/en/squads/146a68ce/2023-2024/Sparta-Rotterdam-Stats,vs Sparta R'dam,26,34.0,17369,15889,1462,313,41,123,802,632,195,89,55,0,13829,18,324,23,2023-2024,0ca1b30c-a71a-4344-a4b1-cd6a217c7add
a1f721d3,/en/squads/a1f721d3/2023-2024/Twente-Stats,vs Twente,26,34.0,14612,13039,1518,371,42,106,462,624,107,53,34,0,11017,55,321,23,2023-2024,0ca1b30c-a71a-4344-a4b1-cd6a217c7add
2a428619,/en/squads/2a428619/2023-2024/Utrecht-Stats,vs Utrecht,35,34.0,16811,15140,1613,388,45,96,590,700,153,73,48,1,13070,58,298,23,2023-2024,0ca1b30c-a71a-4344-a4b1-cd6a217c7add
209d7fa2,/en/squads/209d7fa2/2023-2024/Vitesse-Stats,vs Vitesse,31,34.0,15666,13969,1622,426,58,113,565,664,201,100,56,0,12024,75,289,23,2023-2024,0ca1b30c-a71a-4344-a4b1-cd6a217c7add
8783f4ee,/en/squads/8783f4ee/2023-2024/Volendam-Stats,vs Volendam,37,34.0,18576,16808,1696,341,50,137,708,777,244,108,64,3,14980,72,305,23,2023-2024,0ca1b30c-a71a-4344-a4b1-cd6a217c7add
e3db180b,/en/squads/e3db180b/2023-2024/Zwolle-Stats,vs Zwolle,29,34.0,16730,15032,1619,383,59,132,725,689,225,121,73,2,13001,79,294,23,2023-2024,0ca1b30c-a71a-4344-a4b1-cd6a217c7add
