team_id,team_url,team,players_used,possession,minutes_90s,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,competition_id,season_id,id
4e7459b7,/en/squads/4e7459b7/2018-2019/ADO-Den-Haag-Stats,ADO Den Haag,25,46.4,34.0,17962,2300,5826,8270,4062,593,17955,413,228,55.2,185,44.8,8242,53632,26743,538,363,151,502,314,9945,1102,23,2018-2019,34862d8d-a3cb-4389-9215-b8877cdd2c5c
19c3f8c4,/en/squads/19c3f8c4/2018-2019/Ajax-Stats,Ajax,29,63.3,34.0,25297,1596,5183,12013,8349,1330,25284,694,425,61.2,269,38.8,16342,87202,49182,1021,814,263,564,438,17484,2217,23,2018-2019,34862d8d-a3cb-4389-9215-b8877cdd2c5c
3986b791,/en/squads/3986b791/2018-2019/AZ-Alkmaar-Stats,AZ Alkmaar,24,56.0,34.0,22768,1925,6058,11113,5853,962,22763,658,400,60.8,258,39.2,14174,88501,46903,933,675,253,580,460,15146,1708,23,2018-2019,34862d8d-a3cb-4389-9215-b8877cdd2c5c
c6f58d53,/en/squads/c6f58d53/2018-2019/De-Graafschap-Stats,De Graafschap,26,46.0,34.0,17868,2176,6355,7842,3888,560,17866,446,268,60.1,176,39.5,9063,55200,28351,580,364,124,632,394,9729,1113,23,2018-2019,34862d8d-a3cb-4389-9215-b8877cdd2c5c
01888db1,/en/squads/01888db1/2018-2019/Emmen-Stats,Emmen,28,47.6,34.0,19642,2152,6440,8651,4745,596,19640,451,244,54.1,207,45.9,9920,58788,30720,622,463,124,558,371,11692,1185,23,2018-2019,34862d8d-a3cb-4389-9215-b8877cdd2c5c
740cb7d4,/en/squads/740cb7d4/2018-2019/Excelsior-Stats,Excelsior,24,46.7,34.0,19468,2560,7098,8658,3926,549,19465,554,326,58.8,227,41.0,10577,59723,31217,569,423,144,571,398,11531,1275,23,2018-2019,34862d8d-a3cb-4389-9215-b8877cdd2c5c
fb4ca611,/en/squads/fb4ca611/2018-2019/Feyenoord-Stats,Feyenoord,28,59.3,34.0,24681,2130,6316,12328,6298,1073,24676,608,365,60.0,243,40.0,15460,88842,48238,947,664,228,558,377,16939,1931,23,2018-2019,34862d8d-a3cb-4389-9215-b8877cdd2c5c
bd08295c,/en/squads/bd08295c/2018-2019/Fortuna-Sittard-Stats,Fortuna Sittard,28,47.1,34.0,18763,2207,6512,8261,4183,577,18758,495,294,59.4,201,40.6,9803,55874,29813,645,473,156,583,395,10854,1015,23,2018-2019,34862d8d-a3cb-4389-9215-b8877cdd2c5c
bec05adb,/en/squads/bec05adb/2018-2019/Groningen-Stats,Groningen,27,45.4,34.0,18283,1938,6244,7806,4447,667,18277,500,291,58.2,209,41.8,9139,51567,26599,547,369,162,534,427,9604,1099,23,2018-2019,34862d8d-a3cb-4389-9215-b8877cdd2c5c
193ff7aa,/en/squads/193ff7aa/2018-2019/Heerenveen-Stats,Heerenveen,24,49.3,34.0,19927,2207,6162,9843,4133,623,19920,534,253,47.4,280,52.4,10608,59898,33761,615,464,150,558,313,11876,1242,23,2018-2019,34862d8d-a3cb-4389-9215-b8877cdd2c5c
c882b88e,/en/squads/c882b88e/2018-2019/Heracles-Almelo-Stats,Heracles Almelo,25,46.5,34.0,19010,2151,6251,8482,4491,651,19004,593,319,53.8,274,46.2,9690,63157,33983,665,473,193,608,445,10970,1226,23,2018-2019,34862d8d-a3cb-4389-9215-b8877cdd2c5c
8ed04be8,/en/squads/8ed04be8/2018-2019/NAC-Breda-Stats,NAC Breda,34,46.5,34.0,19395,2426,6912,8821,3845,560,19392,505,239,47.3,266,52.7,10858,60822,32163,643,466,119,548,329,11397,1150,23,2018-2019,34862d8d-a3cb-4389-9215-b8877cdd2c5c
e334d850,/en/squads/e334d850/2018-2019/PSV-Eindhoven-Stats,PSV Eindhoven,26,59.6,34.0,23815,1489,5016,12364,6680,1206,23806,639,420,65.7,218,34.1,13712,75127,41118,930,665,286,583,376,15843,1780,23,2018-2019,34862d8d-a3cb-4389-9215-b8877cdd2c5c
2a428619,/en/squads/2a428619/2018-2019/Utrecht-Stats,Utrecht,27,48.9,34.0,20032,1898,5889,9650,4716,751,20025,508,259,51.0,249,49.0,10647,61906,32852,722,504,197,597,420,12243,1400,23,2018-2019,34862d8d-a3cb-4389-9215-b8877cdd2c5c
209d7fa2,/en/squads/209d7fa2/2018-2019/Vitesse-Stats,Vitesse,26,49.7,34.0,19820,2073,6443,8611,4953,791,19813,477,260,54.5,215,45.1,10563,58338,30744,679,465,146,520,336,11796,1296,23,2018-2019,34862d8d-a3cb-4389-9215-b8877cdd2c5c
534ac6d0,/en/squads/534ac6d0/2018-2019/VVV-Venlo-Stats,VVV-Venlo,24,40.9,34.0,16862,2315,6308,7418,3331,616,16857,442,267,60.4,175,39.6,7839,44786,22264,396,289,103,507,329,8941,1014,23,2018-2019,34862d8d-a3cb-4389-9215-b8877cdd2c5c
f0479d7b,/en/squads/f0479d7b/2018-2019/Willem-II-Stats,Willem II,28,46.4,34.0,19019,1951,5863,9139,4216,593,19011,655,347,53.0,307,46.9,9962,58383,30724,649,517,165,611,481,11138,1116,23,2018-2019,34862d8d-a3cb-4389-9215-b8877cdd2c5c
e3db180b,/en/squads/e3db180b/2018-2019/Zwolle-Stats,Zwolle,26,54.4,34.0,21374,2300,7173,9830,4596,654,21370,618,301,48.7,317,51.3,11927,71166,38214,721,536,159,511,312,13831,1300,23,2018-2019,34862d8d-a3cb-4389-9215-b8877cdd2c5c
