team_id,team_url,team,players_used_away,minutes_90s_away,goals_away,shots_away,shots_on_target_away,shots_on_target_pct_away,shots_per90_away,shots_on_target_per90_away,goals_per_shot_away,goals_per_shot_on_target_away,average_shot_distance_away,shots_free_kicks_away,pens_made_away,pens_att_away,xg_away,npxg_away,npxg_per_shot_away,xg_net_away,npxg_net_away,competition_id,season_id,id
19c3f8c4,/en/squads/19c3f8c4/2022-2023/Ajax-Stats,vs Ajax,30,34.0,38,299,113,37.8,8.79,3.32,0.12,0.33,18.3,13,1,1,30.5,29.7,0.10,+7.5,+7.3,23,2022-2023,1068e557-097d-4571-8ca2-fa7abe950614
3986b791,/en/squads/3986b791/2022-2023/AZ-Alkmaar-Stats,vs AZ Alkmaar,29,34.0,35,393,91,23.2,11.56,2.68,0.08,0.34,18.6,18,4,5,38.8,34.9,0.09,-3.8,-3.9,23,2022-2023,1068e557-097d-4571-8ca2-fa7abe950614
5c9e307a,/en/squads/5c9e307a/2022-2023/Cambuur-Stats,vs Cambuur,31,34.0,66,558,201,36.0,16.41,5.91,0.11,0.30,17.5,13,6,7,61.9,56.7,0.10,+4.1,+3.3,23,2022-2023,1068e557-097d-4571-8ca2-fa7abe950614
01888db1,/en/squads/01888db1/2022-2023/Emmen-Stats,vs Emmen,30,34.0,64,515,162,31.5,15.15,4.76,0.12,0.38,16.9,12,2,2,54.0,52.5,0.10,+10.0,+9.5,23,2022-2023,1068e557-097d-4571-8ca2-fa7abe950614
740cb7d4,/en/squads/740cb7d4/2022-2023/Excelsior-Stats,vs Excelsior,28,34.0,69,600,240,40.0,17.65,7.06,0.11,0.28,16.8,22,1,1,66.8,66.0,0.11,+2.2,+2.0,23,2022-2023,1068e557-097d-4571-8ca2-fa7abe950614
fb4ca611,/en/squads/fb4ca611/2022-2023/Feyenoord-Stats,vs Feyenoord,30,34.0,28,289,102,35.3,8.50,3.00,0.10,0.27,16.9,7,0,1,30.0,29.2,0.11,-2.0,-1.2,23,2022-2023,1068e557-097d-4571-8ca2-fa7abe950614
bd08295c,/en/squads/bd08295c/2022-2023/Fortuna-Sittard-Stats,vs Fortuna Sittard,28,34.0,60,565,181,32.0,16.62,5.32,0.10,0.31,17.1,12,3,3,60.2,57.9,0.10,-0.2,-0.9,23,2022-2023,1068e557-097d-4571-8ca2-fa7abe950614
e33d6108,/en/squads/e33d6108/2022-2023/Go-Ahead-Eagles-Stats,vs Go Ahead Eag,27,34.0,54,500,170,34.0,14.71,5.00,0.10,0.31,17.6,19,2,2,48.4,47.1,0.10,+5.6,+4.9,23,2022-2023,1068e557-097d-4571-8ca2-fa7abe950614
bec05adb,/en/squads/bec05adb/2022-2023/Groningen-Stats,vs Groningen,36,34.0,75,537,185,34.5,15.79,5.44,0.13,0.37,16.5,11,7,7,62.2,56.9,0.11,+12.8,+11.1,23,2022-2023,1068e557-097d-4571-8ca2-fa7abe950614
193ff7aa,/en/squads/193ff7aa/2022-2023/Heerenveen-Stats,vs Heerenveen,26,34.0,49,440,139,31.6,12.94,4.09,0.10,0.32,17.4,10,4,5,50.9,46.9,0.11,-1.9,-1.9,23,2022-2023,1068e557-097d-4571-8ca2-fa7abe950614
fc629994,/en/squads/fc629994/2022-2023/NEC-Nijmegen-Stats,vs NEC Nijmegen,22,34.0,44,506,179,35.4,14.88,5.26,0.08,0.22,18.4,15,4,4,52.3,49.1,0.10,-8.3,-9.1,23,2022-2023,1068e557-097d-4571-8ca2-fa7abe950614
e334d850,/en/squads/e334d850/2022-2023/PSV-Eindhoven-Stats,vs PSV Eindhoven,32,34.0,38,362,119,32.9,10.65,3.50,0.10,0.30,19.2,19,2,2,32.0,30.7,0.09,+6.0,+5.3,23,2022-2023,1068e557-097d-4571-8ca2-fa7abe950614
bb14adb3,/en/squads/bb14adb3/2022-2023/RKC-Waalwijk-Stats,vs RKC Waalwijk,27,34.0,63,552,201,36.4,16.24,5.91,0.11,0.29,17.6,21,5,8,64.0,57.9,0.11,-1.0,+0.1,23,2022-2023,1068e557-097d-4571-8ca2-fa7abe950614
146a68ce,/en/squads/146a68ce/2022-2023/Sparta-Rotterdam-Stats,vs Sparta R'dam,30,34.0,36,516,155,30.0,15.18,4.56,0.07,0.22,18.5,25,2,3,47.2,44.8,0.09,-11.2,-10.8,23,2022-2023,1068e557-097d-4571-8ca2-fa7abe950614
a1f721d3,/en/squads/a1f721d3/2022-2023/Twente-Stats,vs Twente,26,34.0,26,373,122,32.7,10.97,3.59,0.07,0.20,17.8,15,1,2,36.2,34.6,0.09,-10.2,-9.6,23,2022-2023,1068e557-097d-4571-8ca2-fa7abe950614
2a428619,/en/squads/2a428619/2022-2023/Utrecht-Stats,vs Utrecht,33,34.0,50,437,159,36.4,12.85,4.68,0.11,0.31,17.9,22,1,1,45.5,44.7,0.11,+4.5,+4.3,23,2022-2023,1068e557-097d-4571-8ca2-fa7abe950614
209d7fa2,/en/squads/209d7fa2/2022-2023/Vitesse-Stats,vs Vitesse,30,34.0,49,405,133,32.8,11.91,3.91,0.12,0.36,18.1,19,1,2,40.2,38.7,0.10,+8.8,+9.3,23,2022-2023,1068e557-097d-4571-8ca2-fa7abe950614
8783f4ee,/en/squads/8783f4ee/2022-2023/Volendam-Stats,vs Volendam,31,34.0,67,541,200,37.0,15.91,5.88,0.12,0.33,16.8,20,2,4,63.7,60.6,0.11,+3.3,+4.4,23,2022-2023,1068e557-097d-4571-8ca2-fa7abe950614
