team_id,team_url,team,players_used,avg_age,games,minutes,minutes_per_game,minutes_pct,minutes_90s,games_starts,minutes_per_start,games_complete,games_subs,minutes_per_sub,unused_subs,points_per_game,on_goals_for,on_goals_against,plus_minus,plus_minus_per90,on_xg_for,on_xg_against,xg_plus_minus,xg_plus_minus_per90,competition_id,season_id,id
19c3f8c4,/en/squads/19c3f8c4/2021-2022/Ajax-Stats,Ajax,30,26.2,34,"3,060",90,100,34.0,374,82,234,139,21,226,2.44,98,19,+79,+2.32,94.3,28.8,+65.5,+1.93,23,2021-2022,eb64b072-1548-4306-8060-ead892e5422b
3986b791,/en/squads/3986b791/2021-2022/AZ-Alkmaar-Stats,AZ Alkmaar,28,24.4,34,"3,060",90,100,34.0,374,84,245,128,18,239,1.79,64,44,+20,+0.59,57.7,42.0,+15.8,+0.46,23,2021-2022,eb64b072-1548-4306-8060-ead892e5422b
5c9e307a,/en/squads/5c9e307a/2021-2022/Cambuur-Stats,Cambuur,27,26.1,34,"3,060",90,100,34.0,374,82,229,142,21,226,1.15,53,70,-17,-0.50,40.8,66.2,-25.4,-0.75,23,2021-2022,eb64b072-1548-4306-8060-ead892e5422b
fb4ca611,/en/squads/fb4ca611/2021-2022/Feyenoord-Stats,Feyenoord,31,24.9,34,"3,060",90,100,34.0,374,83,246,130,20,192,2.09,76,34,+42,+1.24,72.4,34.3,+38.1,+1.12,23,2021-2022,eb64b072-1548-4306-8060-ead892e5422b
bd08295c,/en/squads/bd08295c/2021-2022/Fortuna-Sittard-Stats,Fortuna Sittard,29,26.3,34,"3,060",90,100,34.0,374,83,254,119,22,254,1.03,36,67,-31,-0.91,35.5,67.7,-32.2,-0.95,23,2021-2022,eb64b072-1548-4306-8060-ead892e5422b
e33d6108,/en/squads/e33d6108/2021-2022/Go-Ahead-Eagles-Stats,Go Ahead Eag,26,24.8,34,"3,060",90,100,34.0,374,83,235,139,18,213,1.06,37,51,-14,-0.41,36.4,59.2,-22.7,-0.67,23,2021-2022,eb64b072-1548-4306-8060-ead892e5422b
bec05adb,/en/squads/bec05adb/2021-2022/Groningen-Stats,Groningen,28,24.4,34,"3,060",90,100,34.0,374,81,211,160,19,165,1.06,41,55,-14,-0.41,39.1,46.7,-7.6,-0.22,23,2021-2022,eb64b072-1548-4306-8060-ead892e5422b
193ff7aa,/en/squads/193ff7aa/2021-2022/Heerenveen-Stats,Heerenveen,32,24.9,34,"3,060",90,100,34.0,374,83,251,122,19,248,1.21,37,50,-13,-0.38,44.7,51.4,-6.7,-0.20,23,2021-2022,eb64b072-1548-4306-8060-ead892e5422b
c882b88e,/en/squads/c882b88e/2021-2022/Heracles-Almelo-Stats,Heracles Almelo,31,23.9,34,"3,060",90,100,34.0,374,83,249,125,20,274,1.00,33,49,-16,-0.47,41.5,48.6,-7.1,-0.21,23,2021-2022,eb64b072-1548-4306-8060-ead892e5422b
fc629994,/en/squads/fc629994/2021-2022/NEC-Nijmegen-Stats,NEC Nijmegen,25,24.5,34,"3,060",90,100,34.0,374,84,250,121,19,210,1.12,38,52,-14,-0.41,43.8,56.6,-12.7,-0.37,23,2021-2022,eb64b072-1548-4306-8060-ead892e5422b
e334d850,/en/squads/e334d850/2021-2022/PSV-Eindhoven-Stats,PSV Eindhoven,30,25.3,34,"3,060",90,100,34.0,374,81,222,152,22,163,2.38,86,42,+44,+1.29,74.8,38.1,+36.7,+1.08,23,2021-2022,eb64b072-1548-4306-8060-ead892e5422b
bb14adb3,/en/squads/bb14adb3/2021-2022/RKC-Waalwijk-Stats,RKC Waalwijk,26,25.9,34,"3,060",90,100,34.0,374,82,233,142,20,239,1.12,40,51,-11,-0.32,38.3,66.0,-27.7,-0.82,23,2021-2022,eb64b072-1548-4306-8060-ead892e5422b
146a68ce,/en/squads/146a68ce/2021-2022/Sparta-Rotterdam-Stats,Sparta R'dam,32,27.1,34,"3,060",90,100,34.0,374,81,230,141,22,190,1.03,30,48,-18,-0.53,33.3,49.7,-16.4,-0.48,23,2021-2022,eb64b072-1548-4306-8060-ead892e5422b
a1f721d3,/en/squads/a1f721d3/2021-2022/Twente-Stats,Twente,28,25.0,34,"3,060",90,100,34.0,374,83,222,149,16,218,2.00,55,37,+18,+0.53,53.7,40.0,+13.8,+0.40,23,2021-2022,eb64b072-1548-4306-8060-ead892e5422b
2a428619,/en/squads/2a428619/2021-2022/Utrecht-Stats,Utrecht,36,25.6,34,"3,060",90,100,34.0,374,82,236,138,22,224,1.38,51,46,+5,+0.15,61.6,43.9,+17.6,+0.52,23,2021-2022,eb64b072-1548-4306-8060-ead892e5422b
209d7fa2,/en/squads/209d7fa2/2021-2022/Vitesse-Stats,Vitesse,29,23.9,34,"3,060",90,100,34.0,374,81,229,141,24,216,1.50,42,51,-9,-0.26,48.8,48.4,+0.4,+0.01,23,2021-2022,eb64b072-1548-4306-8060-ead892e5422b
f0479d7b,/en/squads/f0479d7b/2021-2022/Willem-II-Stats,Willem II,33,24.7,34,"3,060",90,100,34.0,374,83,227,142,19,233,0.97,32,57,-25,-0.74,35.3,53.9,-18.6,-0.55,23,2021-2022,eb64b072-1548-4306-8060-ead892e5422b
e3db180b,/en/squads/e3db180b/2021-2022/Zwolle-Stats,Zwolle,32,25.2,34,"3,060",90,100,34.0,374,82,233,139,22,222,0.79,26,52,-26,-0.76,39.9,50.6,-10.7,-0.31,23,2021-2022,eb64b072-1548-4306-8060-ead892e5422b
