ranker,nationality,players,minutes,List,competition_id,season_id,id
1,nlNetherlands,332,"285,022","Xavi Simons,Vito van Crooy,Carel Eiting,Sydney van Hooijdonk,Gijs Smal,Sven Mijnans,Ricky van Wolfswinkel,Steven Bergwijn,Tijjani Reijnders,Joey Veerman...",23,2022-2023,88b35ca2-3754-4f40-bd36-8d0adcdf713c
2,beBelgium,32,"30,339","Arno Verschueren,Anas Tahiri,Landry Dimata,Siebe Horemans,Shawn Adewoye,Philippe Rommens,Othman Boussaid,Thierry Lutonda,Johan Bakayoko,Dario Van den Buijs...",23,2022-2023,88b35ca2-3754-4f40-bd36-8d0adcdf713c
3,noNorway,17,"19,610","Tobias Lauritsen,Joshua Kitolano,Isak Määttä,Oliver Edvardsen,Marcus Pedersen,Sondre Tronstad,Johan Hove,Bjørn Johnsen,Mathias Kjølø,Håkon Evjen...",23,2022-2023,88b35ca2-3754-4f40-bd36-8d0adcdf713c
4,deGermany,17,"17,593","Maximilian Wittek,Mats Köhlert,Lars Unnerstall,Can Bozdogan,Rui Mendes,Florian Krüger,Philipp Max,Gerrit Nauber,Eric Oelschlägel,Timon Wellenreuther...",23,2022-2023,88b35ca2-3754-4f40-bd36-8d0adcdf713c
,,,,View Complete Nationalities Table,23,2022-2023,88b35ca2-3754-4f40-bd36-8d0adcdf713c
