team_id,team_url,team,players_used_away,minutes_90s_away,passes_completed_away,passes_away,passes_pct_away,passes_total_distance_away,passes_progressive_distance_away,passes_completed_short_away,passes_short_away,passes_pct_short_away,passes_completed_medium_away,passes_medium_away,passes_pct_medium_away,passes_completed_long_away,passes_long_away,passes_pct_long_away,assists_away,xg_assist_away,pass_xa_away,xg_assist_net_away,assisted_shots_away,passes_into_final_third_away,passes_into_penalty_area_away,crosses_into_penalty_area_away,progressive_passes_away,competition_id,season_id,id
4e7459b7,/en/squads/4e7459b7/2019-2020/ADO-Den-Haag-Stats,vs ADO Den Haag,34,26.0,10726,13594,78.9,194094,72283,4747,5405,87.8,4385,5172,84.8,1253,2245,55.8,,39.2,33.1,,334,833,261,55,1140,23,2019-2020,89b5826b-95bd-4fd0-b054-08e82388107e
19c3f8c4,/en/squads/19c3f8c4/2019-2020/Ajax-Stats,vs Ajax,29,25.0,6683,9289,71.9,129495,58587,2787,3354,83.1,2749,3405,80.7,972,1959,49.6,,20.1,15.7,,182,479,112,17,595,23,2019-2020,89b5826b-95bd-4fd0-b054-08e82388107e
3986b791,/en/squads/3986b791/2019-2020/AZ-Alkmaar-Stats,vs AZ Alkmaar,24,25.0,8180,10678,76.6,153562,59967,3495,4041,86.5,3270,3924,83.3,1132,2042,55.4,,17.0,17.5,,188,628,138,37,759,23,2019-2020,89b5826b-95bd-4fd0-b054-08e82388107e
01888db1,/en/squads/01888db1/2019-2020/Emmen-Stats,vs Emmen,29,26.0,10012,12832,78.0,187072,72702,4171,4840,86.2,4291,5062,84.8,1261,2236,56.4,,38.2,36.5,,296,798,247,46,1156,23,2019-2020,89b5826b-95bd-4fd0-b054-08e82388107e
fb4ca611,/en/squads/fb4ca611/2019-2020/Feyenoord-Stats,vs Feyenoord,30,25.0,9412,11989,78.5,168636,64352,4201,4774,88.0,3891,4561,85.3,1033,1987,52.0,,20.8,19.9,,222,725,159,37,947,23,2019-2020,89b5826b-95bd-4fd0-b054-08e82388107e
bd08295c,/en/squads/bd08295c/2019-2020/Fortuna-Sittard-Stats,vs Fortuna Sittard,27,26.0,11043,14061,78.5,209394,77039,4419,5132,86.1,4732,5541,85.4,1536,2563,59.9,,35.0,29.8,,305,845,212,60,1153,23,2019-2020,89b5826b-95bd-4fd0-b054-08e82388107e
bec05adb,/en/squads/bec05adb/2019-2020/Groningen-Stats,vs Groningen,25,26.0,10105,13134,76.9,186473,71013,4266,4938,86.4,4356,5170,84.3,1193,2335,51.1,,23.1,24.9,,209,813,176,47,1033,23,2019-2020,89b5826b-95bd-4fd0-b054-08e82388107e
193ff7aa,/en/squads/193ff7aa/2019-2020/Heerenveen-Stats,vs Heerenveen,24,26.0,9960,13066,76.2,185382,70255,4149,4845,85.6,4273,5048,84.6,1228,2414,50.9,,27.4,26.1,,234,780,202,48,991,23,2019-2020,89b5826b-95bd-4fd0-b054-08e82388107e
c882b88e,/en/squads/c882b88e/2019-2020/Heracles-Almelo-Stats,vs Heracles Almelo,23,26.0,10338,13340,77.5,194132,74622,4233,4952,85.5,4527,5330,84.9,1286,2294,56.1,,27.5,27.9,,259,867,223,39,1133,23,2019-2020,89b5826b-95bd-4fd0-b054-08e82388107e
e334d850,/en/squads/e334d850/2019-2020/PSV-Eindhoven-Stats,vs PSV Eindhoven,29,26.0,9462,12333,76.7,177660,65377,3889,4531,85.8,4152,4913,84.5,1158,2200,52.6,,23.4,23.5,,232,698,179,41,987,23,2019-2020,89b5826b-95bd-4fd0-b054-08e82388107e
