team_id,team_url,team,players_used,possession,minutes_90s,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,competition_id,season_id,id
19c3f8c4,/en/squads/19c3f8c4/2023-2024/Ajax-Stats,Ajax,35,59.6,34.0,24780,2584,7457,11440,6102,1038,24774,683,333,48.8,294,43.0,15044,80162,40431,735,552,242,556,286,17518,1626,23,2023-2024,44efd570-9d81-477b-8953-342459e20b60
2b41acb5,/en/squads/2b41acb5/2023-2024/Almere-City-Stats,Almere City,29,44.0,34.0,17586,2022,5730,7212,4861,702,17583,641,302,47.1,303,47.3,7732,41518,18337,421,289,155,642,331,8482,1105,23,2023-2024,44efd570-9d81-477b-8953-342459e20b60
3986b791,/en/squads/3986b791/2023-2024/AZ-Alkmaar-Stats,AZ Alkmaar,33,54.5,34.0,22329,2213,6732,10204,5596,949,22327,599,288,48.1,280,46.7,12758,70061,37853,656,469,206,557,292,15035,1548,23,2023-2024,44efd570-9d81-477b-8953-342459e20b60
740cb7d4,/en/squads/740cb7d4/2023-2024/Excelsior-Stats,Excelsior,27,45.6,34.0,18982,2682,7586,7652,3947,601,18981,620,310,50.0,275,44.4,9995,57492,28533,574,366,167,522,277,11096,1026,23,2023-2024,44efd570-9d81-477b-8953-342459e20b60
fb4ca611,/en/squads/fb4ca611/2023-2024/Feyenoord-Stats,Feyenoord,25,61.8,34.0,24653,1672,6007,11485,7370,1359,24646,776,395,50.9,331,42.7,14844,81135,45943,924,609,318,561,351,17021,2075,23,2023-2024,44efd570-9d81-477b-8953-342459e20b60
bd08295c,/en/squads/bd08295c/2023-2024/Fortuna-Sittard-Stats,Fortuna Sittard,32,43.2,34.0,17477,1947,5954,7389,4346,758,17470,634,285,45.0,287,45.3,8619,50177,25523,547,366,118,502,250,9645,1089,23,2023-2024,44efd570-9d81-477b-8953-342459e20b60
e33d6108,/en/squads/e33d6108/2023-2024/Go-Ahead-Eagles-Stats,Go Ahead Eag,23,44.9,34.0,18725,2753,6629,7528,4728,798,18720,574,249,43.4,277,48.3,8916,47798,24380,521,306,160,541,272,10858,1223,23,2023-2024,44efd570-9d81-477b-8953-342459e20b60
193ff7aa,/en/squads/193ff7aa/2023-2024/Heerenveen-Stats,Heerenveen,26,49.7,34.0,20396,2438,6862,8883,4846,798,20388,693,300,43.3,321,46.3,11164,64864,35035,678,474,179,507,291,13029,1308,23,2023-2024,44efd570-9d81-477b-8953-342459e20b60
c882b88e,/en/squads/c882b88e/2023-2024/Heracles-Almelo-Stats,Heracles Almelo,27,46.3,34.0,18640,2677,7162,7789,3879,598,18634,607,236,38.9,320,52.7,10043,58468,30708,576,386,142,519,264,11142,1070,23,2023-2024,44efd570-9d81-477b-8953-342459e20b60
fc629994,/en/squads/fc629994/2023-2024/NEC-Nijmegen-Stats,NEC Nijmegen,28,48.4,34.0,20289,2622,7085,9134,4276,692,20283,634,276,43.5,308,48.6,10653,60691,30846,555,405,136,587,312,12541,1202,23,2023-2024,44efd570-9d81-477b-8953-342459e20b60
e334d850,/en/squads/e334d850/2023-2024/PSV-Eindhoven-Stats,PSV Eindhoven,29,64.5,34.0,25496,1850,6233,11921,7556,1370,25487,789,404,51.2,317,40.2,14977,82491,45235,960,653,277,545,305,17953,2137,23,2023-2024,44efd570-9d81-477b-8953-342459e20b60
bb14adb3,/en/squads/bb14adb3/2023-2024/RKC-Waalwijk-Stats,RKC Waalwijk,26,45.3,34.0,18631,2738,7044,7496,4276,643,18626,588,254,43.2,276,46.9,9570,55896,29863,583,368,154,538,313,10716,1164,23,2023-2024,44efd570-9d81-477b-8953-342459e20b60
146a68ce,/en/squads/146a68ce/2023-2024/Sparta-Rotterdam-Stats,Sparta R'dam,26,47.0,34.0,19212,2520,6900,8055,4452,759,19207,509,220,43.2,253,49.7,10366,59791,31122,523,341,123,506,233,11562,1265,23,2023-2024,44efd570-9d81-477b-8953-342459e20b60
a1f721d3,/en/squads/a1f721d3/2023-2024/Twente-Stats,Twente,26,56.2,34.0,22297,2022,6541,9521,6398,1031,22294,567,245,43.2,281,49.6,11958,62681,31848,635,407,169,523,291,14479,1643,23,2023-2024,44efd570-9d81-477b-8953-342459e20b60
2a428619,/en/squads/2a428619/2023-2024/Utrecht-Stats,Utrecht,35,48.4,34.0,19513,2199,6055,8874,4759,772,19512,500,238,47.6,217,43.4,10249,56240,28569,552,363,130,570,263,11744,1392,23,2023-2024,44efd570-9d81-477b-8953-342459e20b60
209d7fa2,/en/squads/209d7fa2/2023-2024/Vitesse-Stats,Vitesse,31,50.3,34.0,19818,2463,6919,8644,4476,764,19817,684,307,44.9,330,48.2,10718,60754,29826,590,390,186,585,290,11975,1192,23,2023-2024,44efd570-9d81-477b-8953-342459e20b60
8783f4ee,/en/squads/8783f4ee/2023-2024/Volendam-Stats,Volendam,37,41.4,34.0,16966,2567,6618,6943,3572,561,16965,566,270,47.7,256,45.2,8446,51571,26116,510,372,108,504,265,9277,928,23,2023-2024,44efd570-9d81-477b-8953-342459e20b60
e3db180b,/en/squads/e3db180b/2023-2024/Zwolle-Stats,Zwolle,29,49.0,34.0,19897,2822,7530,8507,4006,636,19895,447,213,47.7,195,43.6,10616,55573,27288,520,394,116,499,252,12275,1229,23,2023-2024,44efd570-9d81-477b-8953-342459e20b60
