team_id,team_url,team,players_used,minutes_90s,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,competition_id,season_id,id
4e7459b7,/en/squads/4e7459b7/2018-2019/ADO-Den-Haag-Stats,ADO Den Haag,25,34.0,574,341,297,230,47,229,519,44.1,290,354,129,225,381,955,869,20,23,2018-2019,486d7e32-2589-421d-9f2d-974e8ebbb2f7
19c3f8c4,/en/squads/19c3f8c4/2018-2019/Ajax-Stats,Ajax,29,34.0,583,339,216,255,112,211,475,44.4,264,359,83,276,394,977,528,25,23,2018-2019,486d7e32-2589-421d-9f2d-974e8ebbb2f7
3986b791,/en/squads/3986b791/2018-2019/AZ-Alkmaar-Stats,AZ Alkmaar,24,34.0,607,365,251,273,83,226,576,39.2,350,384,96,288,322,929,619,21,23,2018-2019,486d7e32-2589-421d-9f2d-974e8ebbb2f7
c6f58d53,/en/squads/c6f58d53/2018-2019/De-Graafschap-Stats,De Graafschap,26,34.0,640,386,341,245,54,235,568,41.4,333,381,111,270,361,1001,823,14,23,2018-2019,486d7e32-2589-421d-9f2d-974e8ebbb2f7
01888db1,/en/squads/01888db1/2018-2019/Emmen-Stats,Emmen,28,34.0,640,379,321,264,55,239,573,41.7,334,393,102,291,387,1027,810,13,23,2018-2019,486d7e32-2589-421d-9f2d-974e8ebbb2f7
740cb7d4,/en/squads/740cb7d4/2018-2019/Excelsior-Stats,Excelsior,24,34.0,602,392,356,191,55,239,558,42.8,319,419,151,268,365,967,1046,13,23,2018-2019,486d7e32-2589-421d-9f2d-974e8ebbb2f7
fb4ca611,/en/squads/fb4ca611/2018-2019/Feyenoord-Stats,Feyenoord,28,34.0,623,370,289,272,62,225,481,46.8,256,351,98,253,384,1007,681,15,23,2018-2019,486d7e32-2589-421d-9f2d-974e8ebbb2f7
bd08295c,/en/squads/bd08295c/2018-2019/Fortuna-Sittard-Stats,Fortuna Sittard,28,34.0,653,401,363,233,57,303,701,43.2,398,378,106,272,331,984,773,12,23,2018-2019,486d7e32-2589-421d-9f2d-974e8ebbb2f7
bec05adb,/en/squads/bec05adb/2018-2019/Groningen-Stats,Groningen,27,34.0,783,493,413,286,84,287,578,49.7,291,400,89,311,437,1220,685,7,23,2018-2019,486d7e32-2589-421d-9f2d-974e8ebbb2f7
193ff7aa,/en/squads/193ff7aa/2018-2019/Heerenveen-Stats,Heerenveen,24,34.0,577,364,291,237,49,227,550,41.3,323,352,123,229,343,920,888,15,23,2018-2019,486d7e32-2589-421d-9f2d-974e8ebbb2f7
c882b88e,/en/squads/c882b88e/2018-2019/Heracles-Almelo-Stats,Heracles Almelo,25,34.0,676,409,342,268,66,275,609,45.2,334,418,111,307,368,1044,706,12,23,2018-2019,486d7e32-2589-421d-9f2d-974e8ebbb2f7
8ed04be8,/en/squads/8ed04be8/2018-2019/NAC-Breda-Stats,NAC Breda,34,34.0,598,368,360,201,37,211,540,39.1,329,378,152,226,410,1008,998,15,23,2018-2019,486d7e32-2589-421d-9f2d-974e8ebbb2f7
e334d850,/en/squads/e334d850/2018-2019/PSV-Eindhoven-Stats,PSV Eindhoven,26,34.0,600,345,239,285,76,228,535,42.6,307,338,73,265,297,897,626,11,23,2018-2019,486d7e32-2589-421d-9f2d-974e8ebbb2f7
2a428619,/en/squads/2a428619/2018-2019/Utrecht-Stats,Utrecht,27,34.0,627,415,329,246,52,251,531,47.3,280,346,109,237,310,937,693,10,23,2018-2019,486d7e32-2589-421d-9f2d-974e8ebbb2f7
209d7fa2,/en/squads/209d7fa2/2018-2019/Vitesse-Stats,Vitesse,26,34.0,663,414,339,262,62,248,518,47.9,270,336,82,254,377,1040,723,8,23,2018-2019,486d7e32-2589-421d-9f2d-974e8ebbb2f7
534ac6d0,/en/squads/534ac6d0/2018-2019/VVV-Venlo-Stats,VVV-Venlo,24,34.0,621,391,326,248,47,248,506,49.0,258,378,136,242,371,992,904,6,23,2018-2019,486d7e32-2589-421d-9f2d-974e8ebbb2f7
f0479d7b,/en/squads/f0479d7b/2018-2019/Willem-II-Stats,Willem II,28,34.0,569,369,292,230,47,200,469,42.6,269,378,102,276,367,936,776,16,23,2018-2019,486d7e32-2589-421d-9f2d-974e8ebbb2f7
e3db180b,/en/squads/e3db180b/2018-2019/Zwolle-Stats,Zwolle,26,34.0,557,344,280,228,49,196,497,39.4,301,320,75,245,333,890,706,10,23,2018-2019,486d7e32-2589-421d-9f2d-974e8ebbb2f7
