team_id,team_url,team,players_used_away,minutes_90s_away,sca_away,sca_per90_away,sca_passes_live_away,sca_passes_dead_away,sca_take_ons_away,sca_shots_away,sca_fouled_away,sca_defense_away,gca_away,gca_per90_away,gca_passes_live_away,gca_passes_dead_away,gca_take_ons_away,gca_shots_away,gca_fouled_away,gca_defense_away,competition_id,season_id,id
19c3f8c4,/en/squads/19c3f8c4/2023-2024/Ajax-Stats,vs Ajax,35,34.0,733,21.56,539,57,54,47,25,11,99,2.91,69,3,11,12,3,1,23,2023-2024,211b55c8-c5c1-4718-8003-e10b606f27bf
2b41acb5,/en/squads/2b41acb5/2023-2024/Almere-City-Stats,vs Almere City,29,34.0,894,26.29,616,98,58,66,48,8,105,3.09,79,5,8,10,2,1,23,2023-2024,211b55c8-c5c1-4718-8003-e10b606f27bf
3986b791,/en/squads/3986b791/2023-2024/AZ-Alkmaar-Stats,vs AZ Alkmaar,33,34.0,659,19.38,492,48,38,43,34,4,63,1.85,44,1,2,12,4,0,23,2023-2024,211b55c8-c5c1-4718-8003-e10b606f27bf
740cb7d4,/en/squads/740cb7d4/2023-2024/Excelsior-Stats,vs Excelsior,27,34.0,932,27.41,708,84,42,52,32,14,121,3.56,85,8,3,19,3,3,23,2023-2024,211b55c8-c5c1-4718-8003-e10b606f27bf
fb4ca611,/en/squads/fb4ca611/2023-2024/Feyenoord-Stats,vs Feyenoord,25,34.0,438,12.88,310,40,31,22,19,16,43,1.26,26,3,7,3,1,3,23,2023-2024,211b55c8-c5c1-4718-8003-e10b606f27bf
bd08295c,/en/squads/bd08295c/2023-2024/Fortuna-Sittard-Stats,vs Fortuna Sittard,32,34.0,701,20.62,517,61,41,47,26,9,90,2.65,66,7,4,9,4,0,23,2023-2024,211b55c8-c5c1-4718-8003-e10b606f27bf
e33d6108,/en/squads/e33d6108/2023-2024/Go-Ahead-Eagles-Stats,vs Go Ahead Eag,23,34.0,1049,30.85,818,83,46,60,29,13,79,2.32,63,5,4,3,3,1,23,2023-2024,211b55c8-c5c1-4718-8003-e10b606f27bf
193ff7aa,/en/squads/193ff7aa/2023-2024/Heerenveen-Stats,vs Heerenveen,26,34.0,791,23.26,588,67,50,51,28,7,115,3.38,85,3,9,12,3,3,23,2023-2024,211b55c8-c5c1-4718-8003-e10b606f27bf
c882b88e,/en/squads/c882b88e/2023-2024/Heracles-Almelo-Stats,vs Heracles Almelo,27,34.0,1116,32.82,802,113,58,82,54,7,124,3.65,90,11,4,10,7,2,23,2023-2024,211b55c8-c5c1-4718-8003-e10b606f27bf
fc629994,/en/squads/fc629994/2023-2024/NEC-Nijmegen-Stats,vs NEC Nijmegen,28,34.0,972,28.59,715,86,61,63,33,14,86,2.53,55,8,4,10,9,0,23,2023-2024,211b55c8-c5c1-4718-8003-e10b606f27bf
e334d850,/en/squads/e334d850/2023-2024/PSV-Eindhoven-Stats,vs PSV Eindhoven,29,34.0,460,13.53,326,48,23,32,22,9,30,0.88,20,0,4,2,3,1,23,2023-2024,211b55c8-c5c1-4718-8003-e10b606f27bf
bb14adb3,/en/squads/bb14adb3/2023-2024/RKC-Waalwijk-Stats,vs RKC Waalwijk,26,34.0,965,28.38,699,88,54,82,33,9,92,2.71,70,2,4,10,4,2,23,2023-2024,211b55c8-c5c1-4718-8003-e10b606f27bf
146a68ce,/en/squads/146a68ce/2023-2024/Sparta-Rotterdam-Stats,vs Sparta R'dam,26,34.0,997,29.32,764,77,44,63,37,12,88,2.59,65,5,5,7,6,0,23,2023-2024,211b55c8-c5c1-4718-8003-e10b606f27bf
a1f721d3,/en/squads/a1f721d3/2023-2024/Twente-Stats,vs Twente,26,34.0,601,17.68,431,54,40,39,33,4,58,1.71,37,4,3,7,7,0,23,2023-2024,211b55c8-c5c1-4718-8003-e10b606f27bf
2a428619,/en/squads/2a428619/2023-2024/Utrecht-Stats,vs Utrecht,35,34.0,756,22.24,543,66,55,50,31,11,82,2.41,56,6,11,4,5,0,23,2023-2024,211b55c8-c5c1-4718-8003-e10b606f27bf
209d7fa2,/en/squads/209d7fa2/2023-2024/Vitesse-Stats,vs Vitesse,31,34.0,963,28.32,712,88,61,46,38,18,131,3.85,91,11,14,6,8,1,23,2023-2024,211b55c8-c5c1-4718-8003-e10b606f27bf
8783f4ee,/en/squads/8783f4ee/2023-2024/Volendam-Stats,vs Volendam,37,34.0,1172,34.47,874,87,76,78,43,14,157,4.62,113,10,13,12,7,2,23,2023-2024,211b55c8-c5c1-4718-8003-e10b606f27bf
e3db180b,/en/squads/e3db180b/2023-2024/Zwolle-Stats,vs Zwolle,29,34.0,917,26.97,641,90,56,64,48,18,106,3.12,73,7,5,11,7,3,23,2023-2024,211b55c8-c5c1-4718-8003-e10b606f27bf
