team_id,team_url,team,players_used,minutes_90s,goals,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,pens_made,pens_att,xg,npxg,npxg_per_shot,xg_net,npxg_net,competition_id,season_id,id
19c3f8c4,/en/squads/19c3f8c4/2024-2025/Ajax-Stats,Ajax,37,34.0,66,472,161,34.1,13.88,4.74,0.13,0.37,16.0,21,6,9,64.7,57.7,0.12,+1.3,+2.3,23,2024-2025,831c3a17-bf3e-4603-a48c-b27c93b34403
squads,/en/squads/2b41acb5/Almere-City-Stats,Almere City,33,34.0,21,416,110,26.4,12.24,3.24,0.05,0.19,17.8,21,0,0,34.1,34.1,0.08,-13.1,-13.1,23,2024-2025,831c3a17-bf3e-4603-a48c-b27c93b34403
3986b791,/en/squads/3986b791/2024-2025/AZ-Alkmaar-Stats,AZ Alkmaar,30,34.0,57,495,184,37.2,14.56,5.41,0.11,0.30,17.0,16,2,2,54.6,53.2,0.11,+2.4,+1.8,23,2024-2025,831c3a17-bf3e-4603-a48c-b27c93b34403
squads,/en/squads/fb4ca611/Feyenoord-Stats,Feyenoord,40,34.0,71,551,198,35.9,16.21,5.82,0.12,0.33,16.9,16,6,6,61.4,56.7,0.11,+9.6,+8.3,23,2024-2025,831c3a17-bf3e-4603-a48c-b27c93b34403
squads,/en/squads/bd08295c/Fortuna-Sittard-Stats,Fortuna Sittard,30,34.0,36,353,101,28.6,10.38,2.97,0.09,0.32,16.7,11,4,6,41.3,37.0,0.11,-5.3,-5.0,23,2024-2025,831c3a17-bf3e-4603-a48c-b27c93b34403
squads,/en/squads/e33d6108/Go-Ahead-Eagles-Stats,Go Ahead Eag,28,34.0,57,480,149,31.0,14.12,4.38,0.11,0.37,17.2,14,2,2,54.4,52.9,0.11,+2.6,+2.1,23,2024-2025,831c3a17-bf3e-4603-a48c-b27c93b34403
squads,/en/squads/bec05adb/Groningen-Stats,Groningen,29,34.0,39,361,137,38.0,10.62,4.03,0.09,0.25,18.5,12,5,6,37.6,33.0,0.09,+1.4,+1.0,23,2024-2025,831c3a17-bf3e-4603-a48c-b27c93b34403
squads,/en/squads/193ff7aa/Heerenveen-Stats,Heerenveen,30,34.0,41,446,138,30.9,13.12,4.06,0.08,0.26,18.2,9,5,6,43.3,38.6,0.09,-2.3,-2.6,23,2024-2025,831c3a17-bf3e-4603-a48c-b27c93b34403
squads,/en/squads/c882b88e/Heracles-Almelo-Stats,Heracles Almelo,24,34.0,42,378,122,32.3,11.12,3.59,0.10,0.30,17.3,14,5,5,41.8,38.2,0.10,+0.2,-1.2,23,2024-2025,831c3a17-bf3e-4603-a48c-b27c93b34403
squads,/en/squads/8ed04be8/NAC-Breda-Stats,NAC Breda,30,34.0,34,389,124,31.9,11.44,3.65,0.08,0.25,17.0,11,3,3,38.8,36.4,0.10,-4.8,-5.4,23,2024-2025,831c3a17-bf3e-4603-a48c-b27c93b34403
squads,/en/squads/fc629994/NEC-Nijmegen-Stats,NEC Nijmegen,25,34.0,51,434,144,33.2,12.76,4.24,0.11,0.33,16.9,17,3,3,44.7,42.3,0.10,+6.3,+5.7,23,2024-2025,831c3a17-bf3e-4603-a48c-b27c93b34403
e334d850,/en/squads/e334d850/2024-2025/PSV-Eindhoven-Stats,PSV Eindhoven,32,34.0,99,672,263,39.1,19.76,7.74,0.14,0.37,15.8,8,2,4,83.0,79.8,0.12,+16.0,+17.2,23,2024-2025,831c3a17-bf3e-4603-a48c-b27c93b34403
squads,/en/squads/bb14adb3/RKC-Waalwijk-Stats,RKC Waalwijk,29,34.0,41,398,132,33.2,11.71,3.88,0.10,0.29,18.3,13,3,3,41.3,39.0,0.10,-0.3,-1.0,23,2024-2025,831c3a17-bf3e-4603-a48c-b27c93b34403
squads,/en/squads/146a68ce/Sparta-Rotterdam-Stats,Sparta R'dam,29,34.0,38,469,158,33.7,13.79,4.65,0.08,0.23,17.1,9,2,2,42.8,41.2,0.09,-4.8,-5.2,23,2024-2025,831c3a17-bf3e-4603-a48c-b27c93b34403
squads,/en/squads/a1f721d3/Twente-Stats,Twente,29,34.0,61,488,172,35.2,14.35,5.06,0.11,0.31,17.3,15,7,7,54.9,49.5,0.10,+6.1,+4.5,23,2024-2025,831c3a17-bf3e-4603-a48c-b27c93b34403
2a428619,/en/squads/2a428619/2024-2025/Utrecht-Stats,Utrecht,27,34.0,58,487,157,32.2,14.32,4.62,0.11,0.36,17.0,13,2,2,49.3,47.8,0.10,+8.7,+8.2,23,2024-2025,831c3a17-bf3e-4603-a48c-b27c93b34403
squads,/en/squads/f0479d7b/Willem-II-Stats,Willem II,26,34.0,30,299,101,33.8,8.79,2.97,0.09,0.27,17.6,7,3,3,26.5,24.3,0.08,+3.5,+2.7,23,2024-2025,831c3a17-bf3e-4603-a48c-b27c93b34403
squads,/en/squads/e3db180b/Zwolle-Stats,Zwolle,26,34.0,42,374,124,33.2,11.00,3.65,0.10,0.31,18.1,14,3,3,39.0,36.6,0.10,+3.0,+2.4,23,2024-2025,831c3a17-bf3e-4603-a48c-b27c93b34403
