team_id,team_url,team,players_used,minutes_90s,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,competition_id,season_id,id
4e7459b7,/en/squads/4e7459b7/2019-2020/ADO-Den-Haag-Stats,ADO Den Haag,34,26.0,57,4,4,288,309,33,516,264,247,5,5,3,1244,465,478,49.3,23,2019-2020,fa6a9261-ee5d-4f4e-9d61-cd954e01e844
19c3f8c4,/en/squads/19c3f8c4/2019-2020/Ajax-Stats,Ajax,29,25.0,32,0,0,245,242,46,565,260,263,1,2,0,1582,391,356,52.3,23,2019-2020,fa6a9261-ee5d-4f4e-9d61-cd954e01e844
3986b791,/en/squads/3986b791/2019-2020/AZ-Alkmaar-Stats,AZ Alkmaar,24,25.0,33,2,1,268,251,43,359,235,222,10,3,1,1415,254,307,45.3,23,2019-2020,fa6a9261-ee5d-4f4e-9d61-cd954e01e844
01888db1,/en/squads/01888db1/2019-2020/Emmen-Stats,Emmen,29,26.0,56,4,2,321,307,41,393,301,279,3,3,2,1537,387,459,45.7,23,2019-2020,fa6a9261-ee5d-4f4e-9d61-cd954e01e844
fb4ca611,/en/squads/fb4ca611/2019-2020/Feyenoord-Stats,Feyenoord,30,25.0,38,0,0,271,273,42,418,289,299,4,5,2,1546,381,333,53.4,23,2019-2020,fa6a9261-ee5d-4f4e-9d61-cd954e01e844
bd08295c,/en/squads/bd08295c/2019-2020/Fortuna-Sittard-Stats,Fortuna Sittard,27,26.0,49,4,1,263,327,48,376,280,285,2,9,1,1386,424,483,46.7,23,2019-2020,fa6a9261-ee5d-4f4e-9d61-cd954e01e844
bec05adb,/en/squads/bec05adb/2019-2020/Groningen-Stats,Groningen,25,26.0,45,4,1,274,275,33,517,307,303,5,6,0,1492,479,450,51.6,23,2019-2020,fa6a9261-ee5d-4f4e-9d61-cd954e01e844
193ff7aa,/en/squads/193ff7aa/2019-2020/Heerenveen-Stats,Heerenveen,24,26.0,27,0,0,260,246,32,431,270,310,4,7,2,1612,407,450,47.5,23,2019-2020,fa6a9261-ee5d-4f4e-9d61-cd954e01e844
c882b88e,/en/squads/c882b88e/2019-2020/Heracles-Almelo-Stats,Heracles Almelo,23,26.0,45,1,0,327,297,46,422,290,333,2,5,0,1613,404,384,51.3,23,2019-2020,fa6a9261-ee5d-4f4e-9d61-cd954e01e844
e334d850,/en/squads/e334d850/2019-2020/PSV-Eindhoven-Stats,PSV Eindhoven,29,26.0,38,4,1,249,252,45,413,246,262,4,3,0,1501,457,413,52.5,23,2019-2020,fa6a9261-ee5d-4f4e-9d61-cd954e01e844
bb14adb3,/en/squads/bb14adb3/2019-2020/RKC-Waalwijk-Stats,RKC Waalwijk,28,26.0,58,5,1,314,236,29,467,290,280,1,5,1,1434,391,428,47.7,23,2019-2020,fa6a9261-ee5d-4f4e-9d61-cd954e01e844
146a68ce,/en/squads/146a68ce/2019-2020/Sparta-Rotterdam-Stats,Sparta R'dam,23,26.0,48,3,2,346,206,29,398,257,248,4,7,0,1384,571,475,54.6,23,2019-2020,fa6a9261-ee5d-4f4e-9d61-cd954e01e844
a1f721d3,/en/squads/a1f721d3/2019-2020/Twente-Stats,Twente,25,26.0,44,4,0,323,301,44,410,249,300,5,2,2,1403,371,363,50.5,23,2019-2020,fa6a9261-ee5d-4f4e-9d61-cd954e01e844
2a428619,/en/squads/2a428619/2019-2020/Utrecht-Stats,Utrecht,30,25.0,31,3,0,262,241,47,418,245,241,4,5,0,1359,320,295,52.0,23,2019-2020,fa6a9261-ee5d-4f4e-9d61-cd954e01e844
209d7fa2,/en/squads/209d7fa2/2019-2020/Vitesse-Stats,Vitesse,25,26.0,48,2,1,309,267,46,529,284,319,3,9,0,1488,407,403,50.2,23,2019-2020,fa6a9261-ee5d-4f4e-9d61-cd954e01e844
534ac6d0,/en/squads/534ac6d0/2019-2020/VVV-Venlo-Stats,VVV-Venlo,25,26.0,44,2,2,292,293,29,382,301,285,4,5,0,1265,461,452,50.5,23,2019-2020,fa6a9261-ee5d-4f4e-9d61-cd954e01e844
f0479d7b,/en/squads/f0479d7b/2019-2020/Willem-II-Stats,Willem II,24,26.0,38,0,0,270,293,41,453,326,278,5,4,1,1452,517,546,48.6,23,2019-2020,fa6a9261-ee5d-4f4e-9d61-cd954e01e844
e3db180b,/en/squads/e3db180b/2019-2020/Zwolle-Stats,Zwolle,30,26.0,45,2,0,307,277,51,444,303,270,1,6,1,1377,347,357,49.3,23,2019-2020,fa6a9261-ee5d-4f4e-9d61-cd954e01e844
