team_id,team_url,team,players_used_away,minutes_90s_away,passes_completed_away,passes_away,passes_pct_away,passes_total_distance_away,passes_progressive_distance_away,passes_completed_short_away,passes_short_away,passes_pct_short_away,passes_completed_medium_away,passes_medium_away,passes_pct_medium_away,passes_completed_long_away,passes_long_away,passes_pct_long_away,assists_away,xg_assist_away,pass_xa_away,xg_assist_net_away,assisted_shots_away,passes_into_final_third_away,passes_into_penalty_area_away,crosses_into_penalty_area_away,progressive_passes_away,competition_id,season_id,id
19c3f8c4,/en/squads/19c3f8c4/2021-2022/Ajax-Stats,vs Ajax,30,34.0,8041,11891,67.6,152662,67277,3431,4291,80.0,3249,4204,77.3,1112,2560,43.4,15,22.7,21.4,-7.7,196,551,145,41,690,23,2021-2022,d40194d4-b4ea-4015-9274-803af5d15f06
3986b791,/en/squads/3986b791/2021-2022/AZ-Alkmaar-Stats,vs AZ Alkmaar,28,34.0,11730,15718,74.6,219100,83661,4797,5760,83.3,5042,6003,84.0,1489,2908,51.2,33,29.4,28.5,+3.6,253,836,187,52,993,23,2021-2022,d40194d4-b4ea-4015-9274-803af5d15f06
5c9e307a,/en/squads/5c9e307a/2021-2022/Cambuur-Stats,vs Cambuur,27,34.0,12632,16473,76.7,231224,90707,5595,6511,85.9,5112,6159,83.0,1562,2813,55.5,56,51.2,51.8,+4.8,431,1116,363,100,1556,23,2021-2022,d40194d4-b4ea-4015-9274-803af5d15f06
fb4ca611,/en/squads/fb4ca611/2021-2022/Feyenoord-Stats,vs Feyenoord,31,34.0,10350,14125,73.3,197758,82664,4348,5218,83.3,4348,5273,82.5,1409,2826,49.9,23,24.4,23.8,-1.4,222,749,189,60,945,23,2021-2022,d40194d4-b4ea-4015-9274-803af5d15f06
bd08295c,/en/squads/bd08295c/2021-2022/Fortuna-Sittard-Stats,vs Fortuna Sittard,29,34.0,13949,18009,77.5,250712,94176,6089,7040,86.5,5892,6922,85.1,1537,2975,51.7,54,52.3,54.8,+1.7,443,1233,391,114,1593,23,2021-2022,d40194d4-b4ea-4015-9274-803af5d15f06
e33d6108,/en/squads/e33d6108/2021-2022/Go-Ahead-Eagles-Stats,vs Go Ahead Eag,26,34.0,13327,17531,76.0,250020,88625,5401,6378,84.7,5729,6863,83.5,1745,3189,54.7,34,42.5,46.7,-8.5,398,1187,349,119,1475,23,2021-2022,d40194d4-b4ea-4015-9274-803af5d15f06
bec05adb,/en/squads/bec05adb/2021-2022/Groningen-Stats,vs Groningen,28,34.0,11918,15884,75.0,215279,86691,5326,6228,85.5,4802,5855,82.0,1394,2778,50.2,38,33.4,34.7,+4.6,319,1057,264,67,1225,23,2021-2022,d40194d4-b4ea-4015-9274-803af5d15f06
193ff7aa,/en/squads/193ff7aa/2021-2022/Heerenveen-Stats,vs Heerenveen,32,34.0,13725,17535,78.3,247283,93715,6008,6883,87.3,5729,6809,84.1,1568,2792,56.2,35,36.7,44.9,-1.7,324,1290,359,75,1593,23,2021-2022,d40194d4-b4ea-4015-9274-803af5d15f06
c882b88e,/en/squads/c882b88e/2021-2022/Heracles-Almelo-Stats,vs Heracles Almelo,31,34.0,14089,17827,79.0,259514,95736,5822,6772,86.0,6245,7200,86.7,1609,2804,57.4,37,34.2,40.1,+2.8,342,1061,305,62,1405,23,2021-2022,d40194d4-b4ea-4015-9274-803af5d15f06
fc629994,/en/squads/fc629994/2021-2022/NEC-Nijmegen-Stats,vs NEC Nijmegen,25,34.0,14272,18171,78.5,256225,90121,6191,7133,86.8,6043,7103,85.1,1570,2865,54.8,35,41.9,44.3,-6.9,408,1319,352,84,1671,23,2021-2022,d40194d4-b4ea-4015-9274-803af5d15f06
e334d850,/en/squads/e334d850/2021-2022/PSV-Eindhoven-Stats,vs PSV Eindhoven,30,34.0,11543,15365,75.1,211006,83714,5047,6053,83.4,4764,5743,83.0,1399,2655,52.7,29,28.6,26.5,+0.4,250,811,204,52,1027,23,2021-2022,d40194d4-b4ea-4015-9274-803af5d15f06
bb14adb3,/en/squads/bb14adb3/2021-2022/RKC-Waalwijk-Stats,vs RKC Waalwijk,26,34.0,14892,19021,78.3,274740,100244,6283,7214,87.1,6306,7391,85.3,1885,3308,57.0,34,44.3,43.8,-10.3,394,1271,313,80,1613,23,2021-2022,d40194d4-b4ea-4015-9274-803af5d15f06
146a68ce,/en/squads/146a68ce/2021-2022/Sparta-Rotterdam-Stats,vs Sparta R'dam,32,34.0,15080,19370,77.9,269848,95845,6587,7590,86.8,6430,7548,85.2,1612,3037,53.1,33,34.9,38.0,-1.9,324,1160,300,87,1537,23,2021-2022,d40194d4-b4ea-4015-9274-803af5d15f06
a1f721d3,/en/squads/a1f721d3/2021-2022/Twente-Stats,vs Twente,28,34.0,11754,16042,73.3,214994,83744,5199,6208,83.7,4747,5944,79.9,1461,2921,50.0,25,30.4,30.8,-5.4,279,966,248,74,1218,23,2021-2022,d40194d4-b4ea-4015-9274-803af5d15f06
2a428619,/en/squads/2a428619/2021-2022/Utrecht-Stats,vs Utrecht,36,34.0,13090,17198,76.1,242866,91046,5444,6441,84.5,5741,6814,84.3,1576,2944,53.5,30,30.0,32.9,0.0,263,924,260,64,1256,23,2021-2022,d40194d4-b4ea-4015-9274-803af5d15f06
209d7fa2,/en/squads/209d7fa2/2021-2022/Vitesse-Stats,vs Vitesse,29,34.0,11134,15401,72.3,201873,83779,4948,5945,83.2,4472,5642,79.3,1340,2837,47.2,32,33.8,35.7,-1.8,282,906,230,54,1129,23,2021-2022,d40194d4-b4ea-4015-9274-803af5d15f06
f0479d7b,/en/squads/f0479d7b/2021-2022/Willem-II-Stats,vs Willem II,33,34.0,14372,18496,77.7,260481,97150,6258,7241,86.4,6007,7149,84.0,1664,3001,55.4,39,39.1,40.0,-0.1,369,1145,294,89,1482,23,2021-2022,d40194d4-b4ea-4015-9274-803af5d15f06
e3db180b,/en/squads/e3db180b/2021-2022/Zwolle-Stats,vs Zwolle,32,34.0,11737,16076,73.0,213063,88873,5204,6223,83.6,4734,5903,80.2,1400,2866,48.8,31,36.4,37.2,-5.4,358,1062,299,63,1338,23,2021-2022,d40194d4-b4ea-4015-9274-803af5d15f06
