team_id,team_url,team,players_used,avg_age,games,minutes,minutes_per_game,minutes_pct,minutes_90s,games_starts,minutes_per_start,games_complete,games_subs,minutes_per_sub,unused_subs,points_per_game,on_goals_for,on_goals_against,plus_minus,plus_minus_per90,on_xg_for,on_xg_against,xg_plus_minus,xg_plus_minus_per90,competition_id,season_id,id
19c3f8c4,/en/squads/19c3f8c4/2023-2024/Ajax-Stats,Ajax,35,22.4,34,"3,060",90,100,34.0,374,82,237,136,21,247,1.65,74,61,+13,+0.38,65.1,52.5,+12.6,+0.37,23,2023-2024,499bc5e8-3052-446c-9c67-a62dab3548f0
2b41acb5,/en/squads/2b41acb5/2023-2024/Almere-City-Stats,Almere City,29,24.6,34,"3,060",90,100,34.0,374,81,228,146,22,250,1.00,33,59,-26,-0.76,34.7,55.9,-21.1,-0.62,23,2023-2024,499bc5e8-3052-446c-9c67-a62dab3548f0
3986b791,/en/squads/3986b791/2023-2024/AZ-Alkmaar-Stats,AZ Alkmaar,33,24.3,34,"3,060",90,100,34.0,374,81,211,163,21,228,1.91,70,39,+31,+0.91,56.6,39.7,+16.8,+0.50,23,2023-2024,499bc5e8-3052-446c-9c67-a62dab3548f0
740cb7d4,/en/squads/740cb7d4/2023-2024/Excelsior-Stats,Excelsior,27,23.2,34,"3,060",90,100,34.0,374,82,217,154,20,144,0.85,50,73,-23,-0.68,45.7,58.2,-12.4,-0.37,23,2023-2024,499bc5e8-3052-446c-9c67-a62dab3548f0
fb4ca611,/en/squads/fb4ca611/2023-2024/Feyenoord-Stats,Feyenoord,25,24.0,34,"3,060",90,100,34.0,374,81,216,157,22,205,2.47,92,26,+66,+1.94,93.1,26.2,+66.9,+1.97,23,2023-2024,499bc5e8-3052-446c-9c67-a62dab3548f0
bd08295c,/en/squads/bd08295c/2023-2024/Fortuna-Sittard-Stats,Fortuna Sittard,32,26.8,34,"3,060",90,100,34.0,374,82,206,166,17,221,1.12,37,56,-19,-0.56,44.7,43.4,+1.3,+0.04,23,2023-2024,499bc5e8-3052-446c-9c67-a62dab3548f0
e33d6108,/en/squads/e33d6108/2023-2024/Go-Ahead-Eagles-Stats,Go Ahead Eag,23,25.4,34,"3,060",90,100,34.0,374,82,229,142,21,226,1.35,47,46,+1,+0.03,49.5,55.6,-6.1,-0.18,23,2023-2024,499bc5e8-3052-446c-9c67-a62dab3548f0
193ff7aa,/en/squads/193ff7aa/2023-2024/Heerenveen-Stats,Heerenveen,26,25.4,34,"3,060",90,100,34.0,374,82,221,151,19,225,1.09,53,70,-17,-0.50,46.9,53.4,-6.5,-0.19,23,2023-2024,499bc5e8-3052-446c-9c67-a62dab3548f0
c882b88e,/en/squads/c882b88e/2023-2024/Heracles-Almelo-Stats,Heracles Almelo,27,25.5,34,"3,060",90,100,34.0,374,80,216,156,23,215,0.97,41,74,-33,-0.97,41.7,68.1,-26.4,-0.78,23,2023-2024,499bc5e8-3052-446c-9c67-a62dab3548f0
fc629994,/en/squads/fc629994/2023-2024/NEC-Nijmegen-Stats,NEC Nijmegen,28,26.0,34,"3,060",90,100,34.0,374,83,241,135,19,162,1.56,68,51,+17,+0.50,48.0,60.0,-12.0,-0.35,23,2023-2024,499bc5e8-3052-446c-9c67-a62dab3548f0
e334d850,/en/squads/e334d850/2023-2024/PSV-Eindhoven-Stats,PSV Eindhoven,29,26.1,34,"3,060",90,100,34.0,374,82,223,151,19,177,2.68,111,21,+90,+2.65,99.0,28.2,+70.7,+2.08,23,2023-2024,499bc5e8-3052-446c-9c67-a62dab3548f0
bb14adb3,/en/squads/bb14adb3/2023-2024/RKC-Waalwijk-Stats,RKC Waalwijk,26,26.2,34,"3,060",90,100,34.0,374,81,217,153,20,231,0.85,38,56,-18,-0.53,44.5,57.6,-13.1,-0.39,23,2023-2024,499bc5e8-3052-446c-9c67-a62dab3548f0
146a68ce,/en/squads/146a68ce/2023-2024/Sparta-Rotterdam-Stats,Sparta R'dam,26,25.7,34,"3,060",90,100,34.0,374,85,250,122,16,209,1.44,51,48,+3,+0.09,46.2,52.5,-6.3,-0.18,23,2023-2024,499bc5e8-3052-446c-9c67-a62dab3548f0
a1f721d3,/en/squads/a1f721d3/2023-2024/Twente-Stats,Twente,26,25.4,34,"3,060",90,100,34.0,374,80,207,165,23,211,2.03,69,36,+33,+0.97,57.9,36.7,+21.3,+0.63,23,2023-2024,499bc5e8-3052-446c-9c67-a62dab3548f0
2a428619,/en/squads/2a428619/2023-2024/Utrecht-Stats,Utrecht,35,25.7,34,"3,060",90,100,34.0,374,80,217,159,22,211,1.47,49,47,+2,+0.06,46.3,48.0,-1.7,-0.05,23,2023-2024,499bc5e8-3052-446c-9c67-a62dab3548f0
209d7fa2,/en/squads/209d7fa2/2023-2024/Vitesse-Stats,Vitesse,31,24.9,34,"3,060",90,100,34.0,374,81,232,138,23,223,0.71,30,74,-44,-1.29,37.7,64.2,-26.5,-0.78,23,2023-2024,499bc5e8-3052-446c-9c67-a62dab3548f0
8783f4ee,/en/squads/8783f4ee/2023-2024/Volendam-Stats,Volendam,37,23.4,34,"3,060",90,100,34.0,374,81,226,146,22,219,0.56,34,88,-54,-1.59,36.6,74.6,-38.0,-1.12,23,2023-2024,499bc5e8-3052-446c-9c67-a62dab3548f0
e3db180b,/en/squads/e3db180b/2023-2024/Zwolle-Stats,Zwolle,29,26.3,34,"3,060",90,100,34.0,374,84,259,116,18,236,1.06,45,67,-22,-0.65,43.1,62.4,-19.4,-0.57,23,2023-2024,499bc5e8-3052-446c-9c67-a62dab3548f0
