team_id,team_url,team,players_used_away,avg_age_away,possession_away,games_away,games_starts_away,minutes_away,minutes_90s_away,goals_away,assists_away,goals_assists_away,goals_pens_away,pens_made_away,pens_att_away,cards_yellow_away,cards_red_away,goals_per90_away,assists_per90_away,goals_assists_per90_away,goals_pens_per90_away,goals_assists_pens_per90_away,competition_id,season_id,id
4e7459b7,/en/squads/4e7459b7/2017-2018/ADO-Den-Haag-Stats,vs ADO Den Haag,27,24.6,53.5,34,374,"3,060",34.0,53,38,91,48,5,6,56,1,1.56,1.12,2.68,1.41,2.53,23,2017-2018,72fd4987-ff3a-44bd-9034-d010248172e3
19c3f8c4,/en/squads/19c3f8c4/2017-2018/Ajax-Stats,vs Ajax,30,25.0,37.2,34,374,"3,060",34.0,32,18,50,30,2,4,71,4,0.94,0.53,1.47,0.88,1.41,23,2017-2018,72fd4987-ff3a-44bd-9034-d010248172e3
3986b791,/en/squads/3986b791/2017-2018/AZ-Alkmaar-Stats,vs AZ Alkmaar,26,24.8,40.0,34,374,"3,060",34.0,38,22,60,33,5,8,49,3,1.12,0.65,1.76,0.97,1.62,23,2017-2018,72fd4987-ff3a-44bd-9034-d010248172e3
740cb7d4,/en/squads/740cb7d4/2017-2018/Excelsior-Stats,vs Excelsior,25,24.7,55.1,34,374,"3,060",34.0,51,31,82,44,7,7,43,4,1.50,0.91,2.41,1.29,2.21,23,2017-2018,72fd4987-ff3a-44bd-9034-d010248172e3
fb4ca611,/en/squads/fb4ca611/2017-2018/Feyenoord-Stats,vs Feyenoord,26,24.7,40.1,34,374,"3,060",34.0,38,23,61,34,4,5,50,0,1.12,0.68,1.79,1.00,1.68,23,2017-2018,72fd4987-ff3a-44bd-9034-d010248172e3
bec05adb,/en/squads/bec05adb/2017-2018/Groningen-Stats,vs Groningen,24,24.8,52.4,34,374,"3,060",34.0,49,30,79,45,4,4,64,3,1.44,0.88,2.32,1.32,2.21,23,2017-2018,72fd4987-ff3a-44bd-9034-d010248172e3
193ff7aa,/en/squads/193ff7aa/2017-2018/Heerenveen-Stats,vs Heerenveen,23,24.7,46.4,34,374,"3,060",34.0,51,37,88,48,3,4,47,2,1.50,1.09,2.59,1.41,2.50,23,2017-2018,72fd4987-ff3a-44bd-9034-d010248172e3
c882b88e,/en/squads/c882b88e/2017-2018/Heracles-Almelo-Stats,vs Heracles Almelo,25,24.8,50.2,34,374,"3,060",34.0,63,48,111,59,4,4,53,1,1.85,1.41,3.26,1.74,3.15,23,2017-2018,72fd4987-ff3a-44bd-9034-d010248172e3
8ed04be8,/en/squads/8ed04be8/2017-2018/NAC-Breda-Stats,vs NAC Breda,26,25.1,52.7,34,374,"3,060",34.0,54,40,94,51,3,4,51,3,1.59,1.18,2.76,1.50,2.68,23,2017-2018,72fd4987-ff3a-44bd-9034-d010248172e3
e334d850,/en/squads/e334d850/2017-2018/PSV-Eindhoven-Stats,vs PSV Eindhoven,26,24.7,49.6,34,374,"3,060",34.0,38,21,59,29,9,10,70,10,1.12,0.62,1.74,0.85,1.47,23,2017-2018,72fd4987-ff3a-44bd-9034-d010248172e3
45b403c3,/en/squads/45b403c3/2017-2018/Roda-JC-Kerkrade-Stats,vs Roda JC,25,24.6,56.0,34,374,"3,060",34.0,67,49,116,65,2,3,37,1,1.97,1.44,3.41,1.91,3.35,23,2017-2018,72fd4987-ff3a-44bd-9034-d010248172e3
146a68ce,/en/squads/146a68ce/2017-2018/Sparta-Rotterdam-Stats,vs Sparta R'dam,32,24.9,55.8,34,374,"3,060",34.0,70,57,127,70,0,3,44,1,2.06,1.68,3.74,2.06,3.74,23,2017-2018,72fd4987-ff3a-44bd-9034-d010248172e3
a1f721d3,/en/squads/a1f721d3/2017-2018/Twente-Stats,vs Twente,30,24.7,54.9,34,374,"3,060",34.0,60,44,104,56,4,4,63,1,1.76,1.29,3.06,1.65,2.94,23,2017-2018,72fd4987-ff3a-44bd-9034-d010248172e3
2a428619,/en/squads/2a428619/2017-2018/Utrecht-Stats,vs Utrecht,26,24.7,48.4,34,374,"3,060",34.0,52,37,89,48,4,4,48,1,1.53,1.09,2.62,1.41,2.50,23,2017-2018,72fd4987-ff3a-44bd-9034-d010248172e3
209d7fa2,/en/squads/209d7fa2/2017-2018/Vitesse-Stats,vs Vitesse,27,24.8,47.1,34,374,"3,060",34.0,45,36,81,44,1,2,40,5,1.32,1.06,2.38,1.29,2.35,23,2017-2018,72fd4987-ff3a-44bd-9034-d010248172e3
534ac6d0,/en/squads/534ac6d0/2017-2018/VVV-Venlo-Stats,vs VVV-Venlo,24,24.8,57.3,34,374,"3,060",34.0,52,40,92,50,2,4,57,2,1.53,1.18,2.71,1.47,2.65,23,2017-2018,72fd4987-ff3a-44bd-9034-d010248172e3
f0479d7b,/en/squads/f0479d7b/2017-2018/Willem-II-Stats,vs Willem II,26,24.6,54.8,34,374,"3,060",34.0,62,42,104,53,9,9,37,3,1.82,1.24,3.06,1.56,2.79,23,2017-2018,72fd4987-ff3a-44bd-9034-d010248172e3
e3db180b,/en/squads/e3db180b/2017-2018/Zwolle-Stats,vs Zwolle,29,24.8,46.7,34,374,"3,060",34.0,53,40,93,50,3,4,67,2,1.56,1.18,2.74,1.47,2.65,23,2017-2018,72fd4987-ff3a-44bd-9034-d010248172e3
