team_id,team_url,team,players_used,avg_age,possession,games,games_starts,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90,competition_id,season_id,id
4e7459b7,/en/squads/4e7459b7/2018-2019/ADO-Den-Haag-Stats,ADO Den Haag,25,27.4,46.4,34,374,"3,060",34.0,57,41,98,51,6,7,55,1,46.9,41.6,33.2,74.7,538,1122,1.68,1.21,2.88,1.50,2.71,1.38,0.98,2.35,1.22,2.20,23,2018-2019,9cf1207a-6fbc-4894-b9ed-d9cfa9c801ee
19c3f8c4,/en/squads/19c3f8c4/2018-2019/Ajax-Stats,Ajax,29,24.5,63.3,34,374,"3,060",34.0,109,73,182,97,12,13,35,2,94.3,84.4,67.8,152.2,1021,2234,3.21,2.15,5.35,2.85,5.00,2.77,1.99,4.77,2.48,4.48,23,2018-2019,9cf1207a-6fbc-4894-b9ed-d9cfa9c801ee
3986b791,/en/squads/3986b791/2018-2019/AZ-Alkmaar-Stats,AZ Alkmaar,24,24.1,56.0,34,374,"3,060",34.0,61,42,103,57,4,4,51,0,63.8,60.7,48.2,108.9,933,1733,1.79,1.24,3.03,1.68,2.91,1.88,1.42,3.29,1.78,3.20,23,2018-2019,9cf1207a-6fbc-4894-b9ed-d9cfa9c801ee
c6f58d53,/en/squads/c6f58d53/2018-2019/De-Graafschap-Stats,De Graafschap,26,25.3,46.0,34,374,"3,060",34.0,35,24,59,34,1,2,52,4,39.0,37.4,29.3,66.7,580,1130,1.03,0.71,1.74,1.00,1.71,1.15,0.86,2.01,1.10,1.96,23,2018-2019,9cf1207a-6fbc-4894-b9ed-d9cfa9c801ee
01888db1,/en/squads/01888db1/2018-2019/Emmen-Stats,Emmen,28,25.0,47.6,34,374,"3,060",34.0,39,26,65,37,2,2,61,1,42.9,41.4,30.3,71.8,622,1202,1.15,0.76,1.91,1.09,1.85,1.26,0.89,2.15,1.22,2.11,23,2018-2019,9cf1207a-6fbc-4894-b9ed-d9cfa9c801ee
740cb7d4,/en/squads/740cb7d4/2018-2019/Excelsior-Stats,Excelsior,24,26.4,46.7,34,374,"3,060",34.0,44,33,77,41,3,3,47,4,39.6,37.3,28.7,66.0,569,1290,1.29,0.97,2.26,1.21,2.18,1.16,0.84,2.01,1.10,1.94,23,2018-2019,9cf1207a-6fbc-4894-b9ed-d9cfa9c801ee
fb4ca611,/en/squads/fb4ca611/2018-2019/Feyenoord-Stats,Feyenoord,28,26.2,59.3,34,374,"3,060",34.0,73,53,126,70,3,5,38,7,70.3,67.3,54.6,121.9,947,1947,2.15,1.56,3.71,2.06,3.62,2.07,1.60,3.67,1.98,3.58,23,2018-2019,9cf1207a-6fbc-4894-b9ed-d9cfa9c801ee
bd08295c,/en/squads/bd08295c/2018-2019/Fortuna-Sittard-Stats,Fortuna Sittard,28,23.9,47.1,34,374,"3,060",34.0,49,30,79,45,4,5,60,7,44.3,40.4,29.2,69.5,645,1024,1.44,0.88,2.32,1.32,2.21,1.30,0.86,2.16,1.19,2.04,23,2018-2019,9cf1207a-6fbc-4894-b9ed-d9cfa9c801ee
bec05adb,/en/squads/bec05adb/2018-2019/Groningen-Stats,Groningen,27,22.8,45.4,34,374,"3,060",34.0,37,24,61,32,5,6,58,3,43.1,38.6,28.8,67.4,547,1115,1.09,0.71,1.79,0.94,1.65,1.27,0.85,2.12,1.14,1.98,23,2018-2019,9cf1207a-6fbc-4894-b9ed-d9cfa9c801ee
193ff7aa,/en/squads/193ff7aa/2018-2019/Heerenveen-Stats,Heerenveen,24,23.5,49.3,34,374,"3,060",34.0,64,47,111,57,7,7,43,4,51.4,45.9,39.0,84.9,615,1256,1.88,1.38,3.26,1.68,3.06,1.51,1.15,2.66,1.35,2.50,23,2018-2019,9cf1207a-6fbc-4894-b9ed-d9cfa9c801ee
