team_id,team_url,team,players_used,minutes_90s,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,competition_id,season_id,id
4e7459b7,/en/squads/4e7459b7/2018-2019/ADO-Den-Haag-Stats,ADO Den Haag,25,34.0,14115,12235,1812,418,21,197,709,769,187,59,89,7,10078,68,326,23,2018-2019,05dbe946-2eb8-487c-aa83-51534d869a8e
19c3f8c4,/en/squads/19c3f8c4/2018-2019/Ajax-Stats,Ajax,29,34.0,21348,19698,1596,390,101,137,819,674,268,38,176,10,17629,54,394,23,2018-2019,05dbe946-2eb8-487c-aa83-51534d869a8e
3986b791,/en/squads/3986b791/2018-2019/AZ-Alkmaar-Stats,AZ Alkmaar,24,34.0,18857,17139,1672,407,50,218,464,747,220,108,33,5,15265,46,334,23,2018-2019,05dbe946-2eb8-487c-aa83-51534d869a8e
c6f58d53,/en/squads/c6f58d53/2018-2019/De-Graafschap-Stats,De Graafschap,26,34.0,13809,12017,1733,404,27,106,566,734,152,97,32,4,9858,59,277,23,2018-2019,05dbe946-2eb8-487c-aa83-51534d869a8e
01888db1,/en/squads/01888db1/2018-2019/Emmen-Stats,Emmen,28,34.0,15649,13839,1759,389,23,149,618,794,163,100,39,10,11803,51,354,23,2018-2019,05dbe946-2eb8-487c-aa83-51534d869a8e
740cb7d4,/en/squads/740cb7d4/2018-2019/Excelsior-Stats,Excelsior,24,34.0,15362,13565,1761,395,24,143,537,728,137,86,25,3,11648,36,296,23,2018-2019,05dbe946-2eb8-487c-aa83-51534d869a8e
fb4ca611,/en/squads/fb4ca611/2018-2019/Feyenoord-Stats,Feyenoord,28,34.0,20680,19016,1611,341,62,265,674,695,247,86,122,5,17075,53,354,23,2018-2019,05dbe946-2eb8-487c-aa83-51534d869a8e
bd08295c,/en/squads/bd08295c/2018-2019/Fortuna-Sittard-Stats,Fortuna Sittard,28,34.0,14788,12962,1777,489,51,148,523,734,152,77,66,0,10951,49,291,23,2018-2019,05dbe946-2eb8-487c-aa83-51534d869a8e
bec05adb,/en/squads/bec05adb/2018-2019/Groningen-Stats,Groningen,27,34.0,14155,12357,1745,417,15,198,523,812,149,80,54,2,9709,53,293,23,2018-2019,05dbe946-2eb8-487c-aa83-51534d869a8e
193ff7aa,/en/squads/193ff7aa/2018-2019/Heerenveen-Stats,Heerenveen,24,34.0,15965,14248,1674,389,30,127,474,721,148,77,48,9,11990,43,271,23,2018-2019,05dbe946-2eb8-487c-aa83-51534d869a8e
c882b88e,/en/squads/c882b88e/2018-2019/Heracles-Almelo-Stats,Heracles Almelo,25,34.0,14870,13016,1785,404,23,192,517,811,174,128,23,2,11111,69,343,23,2018-2019,05dbe946-2eb8-487c-aa83-51534d869a8e
8ed04be8,/en/squads/8ed04be8/2018-2019/NAC-Breda-Stats,NAC Breda,34,34.0,15226,13466,1706,374,21,99,647,790,122,65,45,1,11496,54,313,23,2018-2019,05dbe946-2eb8-487c-aa83-51534d869a8e
e334d850,/en/squads/e334d850/2018-2019/PSV-Eindhoven-Stats,PSV Eindhoven,26,34.0,19850,18063,1719,392,57,77,804,808,236,88,116,4,15965,68,350,23,2018-2019,05dbe946-2eb8-487c-aa83-51534d869a8e
2a428619,/en/squads/2a428619/2018-2019/Utrecht-Stats,Utrecht,27,34.0,16117,14302,1739,441,32,186,674,756,173,104,56,1,12358,76,340,23,2018-2019,05dbe946-2eb8-487c-aa83-51534d869a8e
209d7fa2,/en/squads/209d7fa2/2018-2019/Vitesse-Stats,Vitesse,26,34.0,15870,14048,1786,454,23,138,819,797,218,122,71,1,11915,36,350,23,2018-2019,05dbe946-2eb8-487c-aa83-51534d869a8e
534ac6d0,/en/squads/534ac6d0/2018-2019/VVV-Venlo-Stats,VVV-Venlo,24,34.0,12920,11288,1588,403,17,114,453,631,127,55,65,2,9035,44,264,23,2018-2019,05dbe946-2eb8-487c-aa83-51534d869a8e
f0479d7b,/en/squads/f0479d7b/2018-2019/Willem-II-Stats,Willem II,28,34.0,15058,13175,1836,470,26,106,505,806,163,81,37,4,11244,47,328,23,2018-2019,05dbe946-2eb8-487c-aa83-51534d869a8e
e3db180b,/en/squads/e3db180b/2018-2019/Zwolle-Stats,Zwolle,26,34.0,17570,15841,1679,397,30,178,740,743,191,80,80,1,13966,50,317,23,2018-2019,05dbe946-2eb8-487c-aa83-51534d869a8e
