team_id,team_url,team,players_used,minutes_90s,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,competition_id,season_id,id
4e7459b7,/en/squads/4e7459b7/2015-2016/ADO-Den-Haag-Stats,ADO Den Haag,24,34.0,63,0,,475,,,,,,,,,23,2015-2016,01c0da50-190e-448c-9588-ca8d407a9ae5
19c3f8c4,/en/squads/19c3f8c4/2015-2016/Ajax-Stats,Ajax,25,34.0,42,0,,430,,,,,,,,,23,2015-2016,01c0da50-190e-448c-9588-ca8d407a9ae5
3986b791,/en/squads/3986b791/2015-2016/AZ-Alkmaar-Stats,AZ Alkmaar,28,34.0,48,0,,425,,,,,,,,,23,2015-2016,01c0da50-190e-448c-9588-ca8d407a9ae5
5c9e307a,/en/squads/5c9e307a/2015-2016/Cambuur-Stats,Cambuur,32,34.0,56,0,,462,,,,,,,,,23,2015-2016,01c0da50-190e-448c-9588-ca8d407a9ae5
c6f58d53,/en/squads/c6f58d53/2015-2016/De-Graafschap-Stats,De Graafschap,25,34.0,64,0,,485,,,,,,,,,23,2015-2016,01c0da50-190e-448c-9588-ca8d407a9ae5
740cb7d4,/en/squads/740cb7d4/2015-2016/Excelsior-Stats,Excelsior,25,34.0,54,0,,433,,,,,,,,,23,2015-2016,01c0da50-190e-448c-9588-ca8d407a9ae5
fb4ca611,/en/squads/fb4ca611/2015-2016/Feyenoord-Stats,Feyenoord,24,34.0,54,0,,444,,,,,,,,,23,2015-2016,01c0da50-190e-448c-9588-ca8d407a9ae5
bec05adb,/en/squads/bec05adb/2015-2016/Groningen-Stats,Groningen,24,34.0,54,0,,447,,,,,,,,,23,2015-2016,01c0da50-190e-448c-9588-ca8d407a9ae5
193ff7aa,/en/squads/193ff7aa/2015-2016/Heerenveen-Stats,Heerenveen,22,34.0,67,0,,487,,,,,,,,,23,2015-2016,01c0da50-190e-448c-9588-ca8d407a9ae5
c882b88e,/en/squads/c882b88e/2015-2016/Heracles-Almelo-Stats,Heracles Almelo,22,34.0,58,0,,459,,,,,,,,,23,2015-2016,01c0da50-190e-448c-9588-ca8d407a9ae5
fc629994,/en/squads/fc629994/2015-2016/NEC-Nijmegen-Stats,NEC Nijmegen,27,34.0,49,0,,460,,,,,,,,,23,2015-2016,01c0da50-190e-448c-9588-ca8d407a9ae5
e334d850,/en/squads/e334d850/2015-2016/PSV-Eindhoven-Stats,PSV Eindhoven,23,34.0,52,0,,351,,,,,,,,,23,2015-2016,01c0da50-190e-448c-9588-ca8d407a9ae5
45b403c3,/en/squads/45b403c3/2015-2016/Roda-JC-Kerkrade-Stats,Roda JC,33,34.0,60,0,,406,,,,,,,,,23,2015-2016,01c0da50-190e-448c-9588-ca8d407a9ae5
a1f721d3,/en/squads/a1f721d3/2015-2016/Twente-Stats,Twente,28,34.0,43,0,,334,,,,,,,,,23,2015-2016,01c0da50-190e-448c-9588-ca8d407a9ae5
2a428619,/en/squads/2a428619/2015-2016/Utrecht-Stats,Utrecht,27,34.0,49,0,,410,,,,,,,,,23,2015-2016,01c0da50-190e-448c-9588-ca8d407a9ae5
209d7fa2,/en/squads/209d7fa2/2015-2016/Vitesse-Stats,Vitesse,26,34.0,47,0,,479,,,,,,,,,23,2015-2016,01c0da50-190e-448c-9588-ca8d407a9ae5
f0479d7b,/en/squads/f0479d7b/2015-2016/Willem-II-Stats,Willem II,29,34.0,59,0,,581,,,,,,,,,23,2015-2016,01c0da50-190e-448c-9588-ca8d407a9ae5
e3db180b,/en/squads/e3db180b/2015-2016/Zwolle-Stats,Zwolle,29,34.0,57,0,,463,,,,,,,,,23,2015-2016,01c0da50-190e-448c-9588-ca8d407a9ae5
