team_id,team_url,team,players_used_away,minutes_90s_away,goals_away,shots_away,shots_on_target_away,shots_on_target_pct_away,shots_per90_away,shots_on_target_per90_away,goals_per_shot_away,goals_per_shot_on_target_away,average_shot_distance_away,shots_free_kicks_away,pens_made_away,pens_att_away,xg_away,npxg_away,npxg_per_shot_away,xg_net_away,npxg_net_away,competition_id,season_id,id
4e7459b7,/en/squads/4e7459b7/2018-2019/ADO-Den-Haag-Stats,vs ADO Den Haag,25,34.0,62,535,177,33.1,15.74,5.21,0.10,0.31,18.1,17,7,7,66.9,61.6,0.12,-4.9,-6.6,23,2018-2019,6e7849c0-2b65-43ed-b389-80f156b158ec
19c3f8c4,/en/squads/19c3f8c4/2018-2019/Ajax-Stats,vs Ajax,29,34.0,30,349,115,33.0,10.26,3.38,0.08,0.25,18.9,11,1,2,35.5,33.9,0.10,-5.5,-4.9,23,2018-2019,6e7849c0-2b65-43ed-b389-80f156b158ec
3986b791,/en/squads/3986b791/2018-2019/AZ-Alkmaar-Stats,vs AZ Alkmaar,24,34.0,39,377,145,38.5,11.09,4.26,0.10,0.26,17.8,17,2,3,45.2,42.9,0.12,-6.2,-5.9,23,2018-2019,6e7849c0-2b65-43ed-b389-80f156b158ec
c6f58d53,/en/squads/c6f58d53/2018-2019/De-Graafschap-Stats,vs De Graafschap,26,34.0,73,565,220,38.9,16.62,6.47,0.12,0.31,17.9,33,4,5,68.2,64.3,0.12,+4.8,+4.7,23,2018-2019,6e7849c0-2b65-43ed-b389-80f156b158ec
01888db1,/en/squads/01888db1/2018-2019/Emmen-Stats,vs Emmen,28,34.0,69,486,190,39.1,14.29,5.59,0.14,0.35,17.1,26,3,5,61.3,57.9,0.13,+7.7,+8.1,23,2018-2019,6e7849c0-2b65-43ed-b389-80f156b158ec
740cb7d4,/en/squads/740cb7d4/2018-2019/Excelsior-Stats,vs Excelsior,24,34.0,76,611,221,36.2,17.97,6.50,0.12,0.33,17.5,23,3,5,68.2,64.5,0.11,+7.8,+8.5,23,2018-2019,6e7849c0-2b65-43ed-b389-80f156b158ec
fb4ca611,/en/squads/fb4ca611/2018-2019/Feyenoord-Stats,vs Feyenoord,28,34.0,39,430,150,34.9,12.65,4.41,0.09,0.25,18.6,17,2,2,43.7,42.2,0.10,-4.7,-5.2,23,2018-2019,6e7849c0-2b65-43ed-b389-80f156b158ec
bd08295c,/en/squads/bd08295c/2018-2019/Fortuna-Sittard-Stats,vs Fortuna Sittard,28,34.0,78,526,194,36.9,15.47,5.71,0.13,0.36,17.7,16,8,10,67.9,60.5,0.12,+10.1,+9.5,23,2018-2019,6e7849c0-2b65-43ed-b389-80f156b158ec
bec05adb,/en/squads/bec05adb/2018-2019/Groningen-Stats,vs Groningen,27,34.0,41,390,134,34.4,11.47,3.94,0.10,0.29,18.1,10,2,2,44.8,43.2,0.11,-3.8,-4.2,23,2018-2019,6e7849c0-2b65-43ed-b389-80f156b158ec
193ff7aa,/en/squads/193ff7aa/2018-2019/Heerenveen-Stats,vs Heerenveen,24,34.0,71,522,190,36.4,15.35,5.59,0.13,0.35,17.2,21,5,6,64.3,60.2,0.12,+6.7,+5.8,23,2018-2019,6e7849c0-2b65-43ed-b389-80f156b158ec
c882b88e,/en/squads/c882b88e/2018-2019/Heracles-Almelo-Stats,vs Heracles Almelo,25,34.0,65,516,194,37.6,15.18,5.71,0.10,0.27,17.8,16,12,14,64.5,53.9,0.11,+0.5,-0.9,23,2018-2019,6e7849c0-2b65-43ed-b389-80f156b158ec
8ed04be8,/en/squads/8ed04be8/2018-2019/NAC-Breda-Stats,vs NAC Breda,34,34.0,70,565,181,32.0,16.62,5.32,0.12,0.36,18.1,27,5,6,62.7,58.1,0.11,+7.3,+6.9,23,2018-2019,6e7849c0-2b65-43ed-b389-80f156b158ec
e334d850,/en/squads/e334d850/2018-2019/PSV-Eindhoven-Stats,vs PSV Eindhoven,26,34.0,25,296,81,27.4,8.71,2.38,0.08,0.28,19.7,9,2,3,25.8,23.4,0.08,-0.8,-0.4,23,2018-2019,6e7849c0-2b65-43ed-b389-80f156b158ec
2a428619,/en/squads/2a428619/2018-2019/Utrecht-Stats,vs Utrecht,27,34.0,51,426,144,33.8,12.53,4.24,0.11,0.32,17.7,22,5,5,51.7,47.9,0.11,-0.7,-1.9,23,2018-2019,6e7849c0-2b65-43ed-b389-80f156b158ec
209d7fa2,/en/squads/209d7fa2/2018-2019/Vitesse-Stats,vs Vitesse,26,34.0,50,384,140,36.5,11.29,4.12,0.11,0.31,18.1,19,6,6,45.9,41.2,0.11,+4.1,+2.8,23,2018-2019,6e7849c0-2b65-43ed-b389-80f156b158ec
534ac6d0,/en/squads/534ac6d0/2018-2019/VVV-Venlo-Stats,vs VVV-Venlo,24,34.0,61,518,183,35.3,15.24,5.38,0.10,0.29,19.1,28,8,8,53.4,47.1,0.09,+7.6,+5.9,23,2018-2019,6e7849c0-2b65-43ed-b389-80f156b158ec
f0479d7b,/en/squads/f0479d7b/2018-2019/Willem-II-Stats,vs Willem II,28,34.0,70,452,171,37.8,13.29,5.03,0.14,0.37,18.6,26,7,8,54.3,48.1,0.11,+15.7,+14.9,23,2018-2019,6e7849c0-2b65-43ed-b389-80f156b158ec
e3db180b,/en/squads/e3db180b/2018-2019/Zwolle-Stats,vs Zwolle,26,34.0,56,377,139,36.9,11.09,4.09,0.14,0.37,17.6,23,4,6,48.4,43.6,0.12,+7.6,+8.4,23,2018-2019,6e7849c0-2b65-43ed-b389-80f156b158ec
