team_id,team_url,team,players_used,minutes_90s,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,competition_id,season_id,id
4e7459b7,/en/squads/4e7459b7/2019-2020/ADO-Den-Haag-Stats,ADO Den Haag,34,26.0,10179,8836,1310,351,5,137,516,531,103,51,44,4,7272,33,180,23,2019-2020,0d96a2f4-4565-4e9b-9bd5-fb8aff045648
19c3f8c4,/en/squads/19c3f8c4/2019-2020/Ajax-Stats,Ajax,29,25.0,16370,15142,1182,272,65,102,565,509,192,15,124,8,13602,46,230,23,2019-2020,0d96a2f4-4565-4e9b-9bd5-fb8aff045648
3986b791,/en/squads/3986b791/2019-2020/AZ-Alkmaar-Stats,AZ Alkmaar,24,25.0,16198,14978,1177,298,28,111,359,490,160,92,10,0,13645,43,244,23,2019-2020,0d96a2f4-4565-4e9b-9bd5-fb8aff045648
01888db1,/en/squads/01888db1/2019-2020/Emmen-Stats,Emmen,29,26.0,13723,12370,1312,334,33,164,393,560,108,46,51,1,10846,41,233,23,2019-2020,0d96a2f4-4565-4e9b-9bd5-fb8aff045648
fb4ca611,/en/squads/fb4ca611/2019-2020/Feyenoord-Stats,Feyenoord,30,25.0,14191,12941,1208,285,35,155,418,520,140,100,22,0,11529,42,226,23,2019-2020,0d96a2f4-4565-4e9b-9bd5-fb8aff045648
bd08295c,/en/squads/bd08295c/2019-2020/Fortuna-Sittard-Stats,Fortuna Sittard,27,26.0,11406,10021,1337,354,10,78,376,558,91,49,32,1,8390,48,186,23,2019-2020,0d96a2f4-4565-4e9b-9bd5-fb8aff045648
bec05adb,/en/squads/bec05adb/2019-2020/Groningen-Stats,Groningen,25,26.0,12323,11015,1275,305,21,167,517,544,149,97,44,0,9237,33,202,23,2019-2020,0d96a2f4-4565-4e9b-9bd5-fb8aff045648
193ff7aa,/en/squads/193ff7aa/2019-2020/Heerenveen-Stats,Heerenveen,24,26.0,13506,12238,1236,270,17,132,431,555,150,102,28,0,10610,32,178,23,2019-2020,0d96a2f4-4565-4e9b-9bd5-fb8aff045648
c882b88e,/en/squads/c882b88e/2019-2020/Heracles-Almelo-Stats,Heracles Almelo,23,26.0,12254,10918,1290,320,13,146,422,564,144,67,34,6,9299,46,204,23,2019-2020,0d96a2f4-4565-4e9b-9bd5-fb8aff045648
e334d850,/en/squads/e334d850/2019-2020/PSV-Eindhoven-Stats,PSV Eindhoven,29,26.0,14878,13553,1280,278,45,66,413,591,153,48,79,2,12070,45,235,23,2019-2020,0d96a2f4-4565-4e9b-9bd5-fb8aff045648
bb14adb3,/en/squads/bb14adb3/2019-2020/RKC-Waalwijk-Stats,RKC Waalwijk,28,26.0,13138,11789,1320,296,27,142,467,578,119,48,34,18,10169,29,225,23,2019-2020,0d96a2f4-4565-4e9b-9bd5-fb8aff045648
146a68ce,/en/squads/146a68ce/2019-2020/Sparta-Rotterdam-Stats,Sparta R'dam,23,26.0,10182,8882,1271,240,18,70,398,588,119,54,57,1,7260,29,187,23,2019-2020,0d96a2f4-4565-4e9b-9bd5-fb8aff045648
a1f721d3,/en/squads/a1f721d3/2019-2020/Twente-Stats,Twente,25,26.0,13823,12496,1283,341,23,78,410,560,109,65,32,0,10940,44,230,23,2019-2020,0d96a2f4-4565-4e9b-9bd5-fb8aff045648
2a428619,/en/squads/2a428619/2019-2020/Utrecht-Stats,Utrecht,30,25.0,13074,11778,1249,265,24,98,418,591,147,51,73,0,10530,47,200,23,2019-2020,0d96a2f4-4565-4e9b-9bd5-fb8aff045648
209d7fa2,/en/squads/209d7fa2/2019-2020/Vitesse-Stats,Vitesse,25,26.0,12478,11134,1298,302,21,102,529,598,136,62,65,1,9591,46,190,23,2019-2020,0d96a2f4-4565-4e9b-9bd5-fb8aff045648
534ac6d0,/en/squads/534ac6d0/2019-2020/VVV-Venlo-Stats,VVV-Venlo,25,26.0,10027,8707,1291,332,8,106,382,505,103,57,29,1,7233,29,170,23,2019-2020,0d96a2f4-4565-4e9b-9bd5-fb8aff045648
f0479d7b,/en/squads/f0479d7b/2019-2020/Willem-II-Stats,Willem II,24,26.0,12035,10602,1392,339,13,90,453,648,122,64,35,0,8822,41,227,23,2019-2020,0d96a2f4-4565-4e9b-9bd5-fb8aff045648
e3db180b,/en/squads/e3db180b/2019-2020/Zwolle-Stats,Zwolle,30,26.0,13016,11745,1220,301,12,133,444,490,116,47,46,2,10326,51,211,23,2019-2020,0d96a2f4-4565-4e9b-9bd5-fb8aff045648
