team_id,team_url,team,players_used,gk_games,gk_games_starts,gk_minutes,minutes_90s,gk_goals_against,gk_goals_against_per90,gk_shots_on_target_against,gk_saves,gk_save_pct,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_clean_sheets_pct,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,gk_pens_save_pct,competition_id,season_id,id
4e7459b7,/en/squads/4e7459b7/2016-2017/ADO-Den-Haag-Stats,ADO Den Haag,2,34,34,"3,043",34.0,58,1.72,188,130,70.2,11,5,18,5,14.7,3,2,1,0,33.3,23,2016-2017,79d510b1-c999-42d8-8191-3bb232b7288d
19c3f8c4,/en/squads/19c3f8c4/2016-2017/Ajax-Stats,Ajax,2,34,34,"3,060",34.0,23,0.68,93,70,76.3,25,6,3,15,44.1,3,1,1,1,50.0,23,2016-2017,79d510b1-c999-42d8-8191-3bb232b7288d
3986b791,/en/squads/3986b791/2016-2017/AZ-Alkmaar-Stats,AZ Alkmaar,2,34,34,"3,060",34.0,52,1.53,124,72,62.9,12,13,9,6,17.6,6,6,0,0,0.0,23,2016-2017,79d510b1-c999-42d8-8191-3bb232b7288d
740cb7d4,/en/squads/740cb7d4/2016-2017/Excelsior-Stats,Excelsior,2,34,34,"3,060",34.0,60,1.76,171,111,67.8,9,10,15,4,11.8,6,5,1,0,16.7,23,2016-2017,79d510b1-c999-42d8-8191-3bb232b7288d
fb4ca611,/en/squads/fb4ca611/2016-2017/Feyenoord-Stats,Feyenoord,3,34,34,"3,060",34.0,25,0.74,105,80,77.1,26,4,4,17,50.0,1,1,0,0,0.0,23,2016-2017,79d510b1-c999-42d8-8191-3bb232b7288d
e33d6108,/en/squads/e33d6108/2016-2017/Go-Ahead-Eagles-Stats,Go Ahead Eag,1,34,34,"3,060",34.0,73,2.15,204,131,69.6,6,5,23,3,8.8,11,11,0,0,0.0,23,2016-2017,79d510b1-c999-42d8-8191-3bb232b7288d
bec05adb,/en/squads/bec05adb/2016-2017/Groningen-Stats,Groningen,1,34,34,"3,060",34.0,51,1.50,183,132,73.2,10,13,11,8,23.5,4,2,2,0,50.0,23,2016-2017,79d510b1-c999-42d8-8191-3bb232b7288d
193ff7aa,/en/squads/193ff7aa/2016-2017/Heerenveen-Stats,Heerenveen,1,34,34,"3,060",34.0,53,1.56,152,99,68.4,12,7,15,9,26.5,7,5,2,0,28.6,23,2016-2017,79d510b1-c999-42d8-8191-3bb232b7288d
c882b88e,/en/squads/c882b88e/2016-2017/Heracles-Almelo-Stats,Heracles Almelo,2,34,34,"3,059",34.0,55,1.62,198,143,74.7,12,7,15,5,14.7,8,5,1,2,16.7,23,2016-2017,79d510b1-c999-42d8-8191-3bb232b7288d
fc629994,/en/squads/fc629994/2016-2017/NEC-Nijmegen-Stats,NEC Nijmegen,1,34,34,"3,060",34.0,59,1.74,182,123,69.2,9,7,18,6,17.6,3,3,0,0,0.0,23,2016-2017,79d510b1-c999-42d8-8191-3bb232b7288d
e334d850,/en/squads/e334d850/2016-2017/PSV-Eindhoven-Stats,PSV Eindhoven,2,34,34,"3,060",34.0,23,0.68,79,56,73.4,22,10,2,16,47.1,3,2,1,0,33.3,23,2016-2017,79d510b1-c999-42d8-8191-3bb232b7288d
45b403c3,/en/squads/45b403c3/2016-2017/Roda-JC-Kerkrade-Stats,Roda JC,1,34,34,"3,060",34.0,51,1.50,181,130,75.1,7,12,15,9,26.5,7,6,1,0,14.3,23,2016-2017,79d510b1-c999-42d8-8191-3bb232b7288d
146a68ce,/en/squads/146a68ce/2016-2017/Sparta-Rotterdam-Stats,Sparta R'dam,2,34,34,"3,060",34.0,61,1.79,186,125,67.7,9,7,18,6,17.6,3,1,2,0,66.7,23,2016-2017,79d510b1-c999-42d8-8191-3bb232b7288d
a1f721d3,/en/squads/a1f721d3/2016-2017/Twente-Stats,Twente,1,34,34,"3,060",34.0,50,1.47,163,113,69.9,12,9,13,8,23.5,1,1,0,0,0.0,23,2016-2017,79d510b1-c999-42d8-8191-3bb232b7288d
2a428619,/en/squads/2a428619/2016-2017/Utrecht-Stats,Utrecht,2,34,34,"3,060",34.0,38,1.12,129,91,71.3,18,8,8,13,38.2,2,1,0,1,0.0,23,2016-2017,79d510b1-c999-42d8-8191-3bb232b7288d
209d7fa2,/en/squads/209d7fa2/2016-2017/Vitesse-Stats,Vitesse,2,34,34,"3,060",34.0,40,1.18,145,105,74.5,15,6,13,7,20.6,4,3,1,0,25.0,23,2016-2017,79d510b1-c999-42d8-8191-3bb232b7288d
f0479d7b,/en/squads/f0479d7b/2016-2017/Willem-II-Stats,Willem II,1,34,34,"3,060",34.0,44,1.29,205,161,78.5,9,9,16,10,29.4,2,0,1,1,100.0,23,2016-2017,79d510b1-c999-42d8-8191-3bb232b7288d
e3db180b,/en/squads/e3db180b/2016-2017/Zwolle-Stats,Zwolle,1,34,34,"3,060",34.0,67,1.97,183,116,66.1,9,8,17,4,11.8,6,5,0,1,0.0,23,2016-2017,79d510b1-c999-42d8-8191-3bb232b7288d
