team_id,team_url,team,players_used,possession,minutes_90s,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,competition_id,season_id,id
4e7459b7,/en/squads/4e7459b7/2019-2020/ADO-Den-Haag-Stats,ADO Den Haag,34,43.3,26.0,12949,1758,4377,6151,2543,365,12945,301,189,62.8,111,36.9,5524,36186,16950,292,227,67,431,233,7164,731,23,2019-2020,83ac6e46-e8ce-4b94-be7f-aed81de091b0
19c3f8c4,/en/squads/19c3f8c4/2019-2020/Ajax-Stats,Ajax,29,63.7,25.0,19356,1170,3778,9191,6567,1118,19353,505,337,66.7,167,33.1,12900,67077,38868,709,576,180,432,332,13480,1747,23,2019-2020,83ac6e46-e8ce-4b94-be7f-aed81de091b0
3986b791,/en/squads/3986b791/2019-2020/AZ-Alkmaar-Stats,AZ Alkmaar,24,60.2,25.0,18757,1618,5206,9237,4453,769,18747,496,333,67.1,162,32.7,11449,61905,32120,585,455,186,417,267,13533,1482,23,2019-2020,83ac6e46-e8ce-4b94-be7f-aed81de091b0
01888db1,/en/squads/01888db1/2019-2020/Emmen-Stats,Emmen,29,51.8,26.0,16641,1769,5716,7924,3165,453,16638,540,316,58.5,223,41.3,8849,47983,24533,451,332,90,387,235,10783,985,23,2019-2020,83ac6e46-e8ce-4b94-be7f-aed81de091b0
fb4ca611,/en/squads/fb4ca611/2019-2020/Feyenoord-Stats,Feyenoord,30,54.3,25.0,17043,1473,4788,8458,3968,659,17034,569,367,64.5,201,35.3,9796,54672,29269,535,384,159,401,301,11453,1150,23,2019-2020,83ac6e46-e8ce-4b94-be7f-aed81de091b0
bd08295c,/en/squads/bd08295c/2019-2020/Fortuna-Sittard-Stats,Fortuna Sittard,27,45.1,26.0,14362,1718,4789,6595,3118,363,14358,315,213,67.6,102,32.4,7558,42350,21484,386,343,60,450,262,8327,809,23,2019-2020,83ac6e46-e8ce-4b94-be7f-aed81de091b0
bec05adb,/en/squads/bec05adb/2019-2020/Groningen-Stats,Groningen,25,48.6,26.0,15224,1743,5304,6820,3308,440,15218,430,282,65.6,148,34.4,9143,54169,27900,499,364,85,472,234,9129,918,23,2019-2020,83ac6e46-e8ce-4b94-be7f-aed81de091b0
193ff7aa,/en/squads/193ff7aa/2019-2020/Heerenveen-Stats,Heerenveen,24,51.0,26.0,16747,1711,5140,7829,3942,617,16741,640,332,51.9,304,47.5,10090,62412,33052,682,494,196,467,254,10491,1069,23,2019-2020,83ac6e46-e8ce-4b94-be7f-aed81de091b0
c882b88e,/en/squads/c882b88e/2019-2020/Heracles-Almelo-Stats,Heracles Almelo,23,48.2,26.0,15460,1685,5272,6949,3439,545,15458,466,260,55.8,206,44.2,8028,50100,26675,504,361,126,466,327,9217,941,23,2019-2020,83ac6e46-e8ce-4b94-be7f-aed81de091b0
e334d850,/en/squads/e334d850/2019-2020/PSV-Eindhoven-Stats,PSV Eindhoven,29,54.7,26.0,18011,1523,4609,8693,4913,768,18005,531,348,65.5,183,34.5,10528,58582,31879,642,499,220,447,308,11991,1225,23,2019-2020,83ac6e46-e8ce-4b94-be7f-aed81de091b0
bb14adb3,/en/squads/bb14adb3/2019-2020/RKC-Waalwijk-Stats,RKC Waalwijk,28,49.8,26.0,16002,1916,5564,7163,3444,481,16000,457,261,57.1,196,42.9,8871,49777,25435,520,350,121,445,283,10071,1018,23,2019-2020,83ac6e46-e8ce-4b94-be7f-aed81de091b0
146a68ce,/en/squads/146a68ce/2019-2020/Sparta-Rotterdam-Stats,Sparta R'dam,23,40.7,26.0,13356,1589,4422,5905,3178,507,13352,406,234,57.6,172,42.4,6462,35799,17580,391,274,107,471,252,7194,922,23,2019-2020,83ac6e46-e8ce-4b94-be7f-aed81de091b0
a1f721d3,/en/squads/a1f721d3/2019-2020/Twente-Stats,Twente,25,50.2,26.0,16782,2015,6145,7572,3235,440,16776,393,236,60.1,157,39.9,8803,48114,25460,445,324,118,417,257,10876,991,23,2019-2020,83ac6e46-e8ce-4b94-be7f-aed81de091b0
2a428619,/en/squads/2a428619/2019-2020/Utrecht-Stats,Utrecht,30,52.5,25.0,15789,1378,4406,7580,3970,641,15782,414,252,60.9,162,39.1,9291,54398,28876,592,393,172,420,280,10441,1183,23,2019-2020,83ac6e46-e8ce-4b94-be7f-aed81de091b0
209d7fa2,/en/squads/209d7fa2/2019-2020/Vitesse-Stats,Vitesse,25,49.1,26.0,15579,1642,5124,7155,3470,542,15574,399,211,52.9,188,47.1,8083,48154,26574,482,344,102,395,245,9518,979,23,2019-2020,83ac6e46-e8ce-4b94-be7f-aed81de091b0
534ac6d0,/en/squads/534ac6d0/2019-2020/VVV-Venlo-Stats,VVV-Venlo,25,40.2,26.0,12963,1787,4786,5471,2852,451,12958,432,233,53.9,199,46.1,6175,36980,18980,407,247,122,400,235,7143,826,23,2019-2020,83ac6e46-e8ce-4b94-be7f-aed81de091b0
f0479d7b,/en/squads/f0479d7b/2019-2020/Willem-II-Stats,Willem II,24,47.7,26.0,15171,1495,4589,7286,3454,458,15166,518,280,54.1,238,45.9,7679,45892,23393,468,325,125,458,314,8737,828,23,2019-2020,83ac6e46-e8ce-4b94-be7f-aed81de091b0
e3db180b,/en/squads/e3db180b/2019-2020/Zwolle-Stats,Zwolle,30,50.1,26.0,16010,1987,6360,6947,2860,471,16007,442,251,56.8,191,43.2,8865,49315,24756,446,303,110,395,264,10244,924,23,2019-2020,83ac6e46-e8ce-4b94-be7f-aed81de091b0
