team_id,team_url,team,players_used_away,avg_age_away,possession_away,games_away,games_starts_away,minutes_away,minutes_90s_away,goals_away,assists_away,goals_assists_away,goals_pens_away,pens_made_away,pens_att_away,cards_yellow_away,cards_red_away,xg_away,npxg_away,xg_assist_away,npxg_xg_assist_away,progressive_carries_away,progressive_passes_away,goals_per90_away,assists_per90_away,goals_assists_per90_away,goals_pens_per90_away,goals_assists_pens_per90_away,xg_per90_away,xg_assist_per90_away,xg_xg_assist_per90_away,npxg_per90_away,npxg_xg_assist_per90_away,competition_id,season_id,id
4e7459b7,/en/squads/4e7459b7/2019-2020/ADO-Den-Haag-Stats,vs ADO Den Haag,34,24.7,56.7,26,,"2,340",26.0,51,,,46,5,5,,,54.4,50.5,39.2,89.6,632,1140,1.96,,,1.77,,2.09,1.51,3.60,1.94,3.45,23,2019-2020,017f4d6b-d444-4330-bbf4-e3c3985c4ab7
19c3f8c4,/en/squads/19c3f8c4/2019-2020/Ajax-Stats,vs Ajax,29,24.8,36.3,25,,"2,250",25.0,23,,,21,2,2,,,28.4,26.9,20.1,46.9,376,595,0.92,,,0.84,,1.14,0.80,1.94,1.07,1.88,23,2019-2020,017f4d6b-d444-4330-bbf4-e3c3985c4ab7
3986b791,/en/squads/3986b791/2019-2020/AZ-Alkmaar-Stats,vs AZ Alkmaar,24,24.8,39.8,25,,"2,250",25.0,16,,,14,2,3,,,24.6,22.2,17.0,39.2,404,759,0.64,,,0.56,,0.98,0.68,1.66,0.89,1.57,23,2019-2020,017f4d6b-d444-4330-bbf4-e3c3985c4ab7
01888db1,/en/squads/01888db1/2019-2020/Emmen-Stats,vs Emmen,29,24.6,48.2,26,,"2,340",26.0,43,,,40,3,3,,,53.4,51.0,38.2,89.2,492,1156,1.65,,,1.54,,2.05,1.47,3.52,1.96,3.43,23,2019-2020,017f4d6b-d444-4330-bbf4-e3c3985c4ab7
fb4ca611,/en/squads/fb4ca611/2019-2020/Feyenoord-Stats,vs Feyenoord,30,24.6,45.7,25,,"2,250",25.0,33,,,30,3,5,,,31.0,27.1,20.8,47.8,447,947,1.32,,,1.20,,1.24,0.83,2.07,1.08,1.91,23,2019-2020,017f4d6b-d444-4330-bbf4-e3c3985c4ab7
bd08295c,/en/squads/bd08295c/2019-2020/Fortuna-Sittard-Stats,vs Fortuna Sittard,27,25.2,54.9,26,,"2,340",26.0,51,,,42,9,9,,,51.3,44.6,35.0,79.7,579,1153,1.96,,,1.62,,1.97,1.35,3.32,1.72,3.06,23,2019-2020,017f4d6b-d444-4330-bbf4-e3c3985c4ab7
bec05adb,/en/squads/bec05adb/2019-2020/Groningen-Stats,vs Groningen,25,24.9,51.4,26,,"2,340",26.0,26,,,23,3,6,,,32.7,27.9,23.1,51.1,406,1033,1.00,,,0.88,,1.26,0.89,2.15,1.07,1.96,23,2019-2020,017f4d6b-d444-4330-bbf4-e3c3985c4ab7
193ff7aa,/en/squads/193ff7aa/2019-2020/Heerenveen-Stats,vs Heerenveen,24,24.9,49.0,26,,"2,340",26.0,39,,,33,6,7,,,38.9,33.3,27.4,60.8,478,991,1.50,,,1.27,,1.49,1.05,2.55,1.28,2.34,23,2019-2020,017f4d6b-d444-4330-bbf4-e3c3985c4ab7
c882b88e,/en/squads/c882b88e/2019-2020/Heracles-Almelo-Stats,vs Heracles Almelo,23,24.9,51.8,26,,"2,340",26.0,34,,,31,3,5,,,39.2,35.5,27.5,63.0,406,1133,1.31,,,1.19,,1.51,1.06,2.57,1.36,2.42,23,2019-2020,017f4d6b-d444-4330-bbf4-e3c3985c4ab7
e334d850,/en/squads/e334d850/2019-2020/PSV-Eindhoven-Stats,vs PSV Eindhoven,29,24.9,45.3,26,,"2,340",26.0,28,,,25,3,3,,,31.6,29.3,23.4,52.7,468,987,1.08,,,0.96,,1.22,0.90,2.12,1.13,2.03,23,2019-2020,017f4d6b-d444-4330-bbf4-e3c3985c4ab7
