team_id,team_url,team,players_used_away,minutes_90s_away,cards_yellow_away,cards_red_away,cards_yellow_red_away,fouls_away,fouled_away,offsides_away,crosses_away,interceptions_away,tackles_won_away,pens_won_away,pens_conceded_away,own_goals_away,competition_id,season_id,id
4e7459b7,/en/squads/4e7459b7/2016-2017/ADO-Den-Haag-Stats,vs ADO Den Haag,29,34.0,45,0,0,0,0,0,0,0,0,0,0,0,23,2016-2017,ddcd1b42-4e00-42f0-879a-007df676e3c9
19c3f8c4,/en/squads/19c3f8c4/2016-2017/Ajax-Stats,vs Ajax,29,34.0,71,4,2,0,0,0,0,0,0,0,0,2,23,2016-2017,ddcd1b42-4e00-42f0-879a-007df676e3c9
3986b791,/en/squads/3986b791/2016-2017/AZ-Alkmaar-Stats,vs AZ Alkmaar,28,34.0,69,5,4,0,0,0,0,0,0,0,0,5,23,2016-2017,ddcd1b42-4e00-42f0-879a-007df676e3c9
740cb7d4,/en/squads/740cb7d4/2016-2017/Excelsior-Stats,vs Excelsior,25,34.0,56,0,0,0,0,0,0,0,0,0,0,1,23,2016-2017,ddcd1b42-4e00-42f0-879a-007df676e3c9
fb4ca611,/en/squads/fb4ca611/2016-2017/Feyenoord-Stats,vs Feyenoord,25,34.0,37,1,0,0,0,0,0,0,0,0,0,0,23,2016-2017,ddcd1b42-4e00-42f0-879a-007df676e3c9
e33d6108,/en/squads/e33d6108/2016-2017/Go-Ahead-Eagles-Stats,vs Go Ahead Eag,31,34.0,49,2,1,0,0,0,0,0,0,0,0,0,23,2016-2017,ddcd1b42-4e00-42f0-879a-007df676e3c9
bec05adb,/en/squads/bec05adb/2016-2017/Groningen-Stats,vs Groningen,25,34.0,38,1,0,0,0,0,0,0,0,0,0,2,23,2016-2017,ddcd1b42-4e00-42f0-879a-007df676e3c9
193ff7aa,/en/squads/193ff7aa/2016-2017/Heerenveen-Stats,vs Heerenveen,23,34.0,65,8,4,0,0,0,0,0,0,0,0,2,23,2016-2017,ddcd1b42-4e00-42f0-879a-007df676e3c9
c882b88e,/en/squads/c882b88e/2016-2017/Heracles-Almelo-Stats,vs Heracles Almelo,27,34.0,55,6,3,0,0,0,0,0,0,0,0,0,23,2016-2017,ddcd1b42-4e00-42f0-879a-007df676e3c9
fc629994,/en/squads/fc629994/2016-2017/NEC-Nijmegen-Stats,vs NEC Nijmegen,27,34.0,51,2,1,0,0,0,0,0,0,0,0,2,23,2016-2017,ddcd1b42-4e00-42f0-879a-007df676e3c9
e334d850,/en/squads/e334d850/2016-2017/PSV-Eindhoven-Stats,vs PSV Eindhoven,23,34.0,50,2,2,0,0,0,0,0,0,0,0,2,23,2016-2017,ddcd1b42-4e00-42f0-879a-007df676e3c9
45b403c3,/en/squads/45b403c3/2016-2017/Roda-JC-Kerkrade-Stats,vs Roda JC,30,34.0,42,3,1,0,0,0,0,0,0,0,0,0,23,2016-2017,ddcd1b42-4e00-42f0-879a-007df676e3c9
146a68ce,/en/squads/146a68ce/2016-2017/Sparta-Rotterdam-Stats,vs Sparta R'dam,29,34.0,58,4,3,0,0,0,0,0,0,0,0,1,23,2016-2017,ddcd1b42-4e00-42f0-879a-007df676e3c9
a1f721d3,/en/squads/a1f721d3/2016-2017/Twente-Stats,vs Twente,25,34.0,51,4,1,0,0,0,0,0,0,0,0,2,23,2016-2017,ddcd1b42-4e00-42f0-879a-007df676e3c9
2a428619,/en/squads/2a428619/2016-2017/Utrecht-Stats,vs Utrecht,29,34.0,54,7,2,0,0,0,0,0,0,0,0,5,23,2016-2017,ddcd1b42-4e00-42f0-879a-007df676e3c9
209d7fa2,/en/squads/209d7fa2/2016-2017/Vitesse-Stats,vs Vitesse,27,34.0,53,3,1,0,0,0,0,0,0,0,0,1,23,2016-2017,ddcd1b42-4e00-42f0-879a-007df676e3c9
f0479d7b,/en/squads/f0479d7b/2016-2017/Willem-II-Stats,vs Willem II,25,34.0,40,2,0,0,0,0,0,0,0,0,0,0,23,2016-2017,ddcd1b42-4e00-42f0-879a-007df676e3c9
e3db180b,/en/squads/e3db180b/2016-2017/Zwolle-Stats,vs Zwolle,27,34.0,51,3,1,0,0,0,0,0,0,0,0,0,23,2016-2017,ddcd1b42-4e00-42f0-879a-007df676e3c9
