team_id,team_url,team,players_used_away,avg_age_away,games_away,minutes_away,minutes_per_game_away,minutes_pct_away,minutes_90s_away,games_starts_away,minutes_per_start_away,games_complete_away,games_subs_away,minutes_per_sub_away,unused_subs_away,points_per_game_away,on_goals_for_away,on_goals_against_away,plus_minus_away,plus_minus_per90_away,competition_id,season_id,id
4e7459b7,/en/squads/4e7459b7/2015-2016/ADO-Den-Haag-Stats,vs ADO Den Haag,24,24.3,34,"3,060",90,100,34.0,374,,,90,21,148,1.35,49,48,+1,+0.03,23,2015-2016,d9e93643-78b2-4556-9f41-9e672bd080ac
19c3f8c4,/en/squads/19c3f8c4/2015-2016/Ajax-Stats,vs Ajax,25,24.5,34,"3,060",90,100,34.0,374,,,90,22,150,0.38,21,81,-60,-1.76,23,2015-2016,d9e93643-78b2-4556-9f41-9e672bd080ac
3986b791,/en/squads/3986b791/2015-2016/AZ-Alkmaar-Stats,vs AZ Alkmaar,28,24.5,34,"3,060",90,100,34.0,374,,,95,26,143,1.12,53,70,-17,-0.50,23,2015-2016,d9e93643-78b2-4556-9f41-9e672bd080ac
5c9e307a,/en/squads/5c9e307a/2015-2016/Cambuur-Stats,vs Cambuur,32,24.5,34,"3,060",90,100,34.0,374,,,91,19,147,2.21,79,33,+46,+1.35,23,2015-2016,d9e93643-78b2-4556-9f41-9e672bd080ac
c6f58d53,/en/squads/c6f58d53/2015-2016/De-Graafschap-Stats,vs De Graafschap,25,24.6,34,"3,060",90,100,34.0,374,,,87,21,149,2.09,66,39,+27,+0.79,23,2015-2016,d9e93643-78b2-4556-9f41-9e672bd080ac
740cb7d4,/en/squads/740cb7d4/2015-2016/Excelsior-Stats,vs Excelsior,25,24.5,34,"3,060",90,100,34.0,374,,,90,18,148,1.85,60,34,+26,+0.76,23,2015-2016,d9e93643-78b2-4556-9f41-9e672bd080ac
fb4ca611,/en/squads/fb4ca611/2015-2016/Feyenoord-Stats,vs Feyenoord,24,24.4,34,"3,060",90,100,34.0,374,,,93,20,145,0.97,40,62,-22,-0.65,23,2015-2016,d9e93643-78b2-4556-9f41-9e672bd080ac
bec05adb,/en/squads/bec05adb/2015-2016/Groningen-Stats,vs Groningen,24,24.3,34,"3,060",90,100,34.0,374,,,87,17,151,1.29,48,41,+7,+0.21,23,2015-2016,d9e93643-78b2-4556-9f41-9e672bd080ac
193ff7aa,/en/squads/193ff7aa/2015-2016/Heerenveen-Stats,vs Heerenveen,22,24.6,34,"3,060",90,100,34.0,374,,,93,21,145,1.50,61,46,+15,+0.44,23,2015-2016,d9e93643-78b2-4556-9f41-9e672bd080ac
c882b88e,/en/squads/c882b88e/2015-2016/Heracles-Almelo-Stats,vs Heracles Almelo,22,24.4,34,"3,060",90,100,34.0,374,,,87,20,152,1.24,49,47,+2,+0.06,23,2015-2016,d9e93643-78b2-4556-9f41-9e672bd080ac
fc629994,/en/squads/fc629994/2015-2016/NEC-Nijmegen-Stats,vs NEC Nijmegen,27,24.6,34,"3,060",90,100,34.0,374,,,93,20,144,1.44,42,37,+5,+0.15,23,2015-2016,d9e93643-78b2-4556-9f41-9e672bd080ac
e334d850,/en/squads/e334d850/2015-2016/PSV-Eindhoven-Stats,vs PSV Eindhoven,23,24.5,34,"3,060",90,100,34.0,374,,,93,19,145,0.35,32,88,-56,-1.65,23,2015-2016,d9e93643-78b2-4556-9f41-9e672bd080ac
45b403c3,/en/squads/45b403c3/2015-2016/Roda-JC-Kerkrade-Stats,vs Roda JC,33,24.3,34,"3,060",90,100,34.0,374,,,91,21,147,1.71,55,34,+21,+0.62,23,2015-2016,d9e93643-78b2-4556-9f41-9e672bd080ac
a1f721d3,/en/squads/a1f721d3/2015-2016/Twente-Stats,vs Twente,28,24.5,34,"3,060",90,100,34.0,374,,,93,18,145,1.53,64,49,+15,+0.44,23,2015-2016,d9e93643-78b2-4556-9f41-9e672bd080ac
2a428619,/en/squads/2a428619/2015-2016/Utrecht-Stats,vs Utrecht,27,24.5,34,"3,060",90,100,34.0,374,,,85,19,153,1.21,48,57,-9,-0.26,23,2015-2016,d9e93643-78b2-4556-9f41-9e672bd080ac
209d7fa2,/en/squads/209d7fa2/2015-2016/Vitesse-Stats,vs Vitesse,26,24.4,34,"3,060",90,100,34.0,374,,,87,20,151,1.35,38,55,-17,-0.50,23,2015-2016,d9e93643-78b2-4556-9f41-9e672bd080ac
f0479d7b,/en/squads/f0479d7b/2015-2016/Willem-II-Stats,vs Willem II,29,24.3,34,"3,060",90,100,34.0,374,,,88,19,149,1.82,53,35,+18,+0.53,23,2015-2016,d9e93643-78b2-4556-9f41-9e672bd080ac
e3db180b,/en/squads/e3db180b/2015-2016/Zwolle-Stats,vs Zwolle,29,24.4,34,"3,060",90,100,34.0,374,,,98,22,140,1.41,54,56,-2,-0.06,23,2015-2016,d9e93643-78b2-4556-9f41-9e672bd080ac
