team_id,team_url,team,players_used_away,avg_age_away,games_away,minutes_away,minutes_per_game_away,minutes_pct_away,minutes_90s_away,games_starts_away,minutes_per_start_away,games_complete_away,games_subs_away,minutes_per_sub_away,unused_subs_away,points_per_game_away,on_goals_for_away,on_goals_against_away,plus_minus_away,plus_minus_per90_away,on_xg_for_away,on_xg_against_away,xg_plus_minus_away,xg_plus_minus_per90_away,competition_id,season_id,id
19c3f8c4,/en/squads/19c3f8c4/2023-2024/Ajax-Stats,vs Ajax,35,25.2,34,"3,060",90,100,34.0,374,82,220,154,18,212,1.03,61,74,-13,-0.38,52.5,65.1,-12.6,-0.37,23,2023-2024,1ae34440-855d-4da0-a8d2-618cde3ee3fa
2b41acb5,/en/squads/2b41acb5/2023-2024/Almere-City-Stats,vs Almere City,29,25.0,34,"3,060",90,100,34.0,374,81,232,142,21,222,1.62,59,33,+26,+0.76,55.9,34.7,+21.1,+0.62,23,2023-2024,1ae34440-855d-4da0-a8d2-618cde3ee3fa
3986b791,/en/squads/3986b791/2023-2024/AZ-Alkmaar-Stats,vs AZ Alkmaar,33,25.0,34,"3,060",90,100,34.0,374,81,226,150,19,217,0.85,39,70,-31,-0.91,39.7,56.6,-16.8,-0.50,23,2023-2024,1ae34440-855d-4da0-a8d2-618cde3ee3fa
740cb7d4,/en/squads/740cb7d4/2023-2024/Excelsior-Stats,vs Excelsior,27,25.3,34,"3,060",90,100,34.0,374,82,231,145,21,219,1.82,73,50,+23,+0.68,58.2,45.7,+12.4,+0.37,23,2023-2024,1ae34440-855d-4da0-a8d2-618cde3ee3fa
fb4ca611,/en/squads/fb4ca611/2023-2024/Feyenoord-Stats,vs Feyenoord,25,25.0,34,"3,060",90,100,34.0,374,81,226,146,22,211,0.35,26,92,-66,-1.94,26.2,93.1,-66.9,-1.97,23,2023-2024,1ae34440-855d-4da0-a8d2-618cde3ee3fa
bd08295c,/en/squads/bd08295c/2023-2024/Fortuna-Sittard-Stats,vs Fortuna Sittard,32,24.9,34,"3,060",90,100,34.0,374,82,227,145,21,210,1.56,56,37,+19,+0.56,43.4,44.7,-1.3,-0.04,23,2023-2024,1ae34440-855d-4da0-a8d2-618cde3ee3fa
e33d6108,/en/squads/e33d6108/2023-2024/Go-Ahead-Eagles-Stats,vs Go Ahead Eag,23,25.1,34,"3,060",90,100,34.0,374,82,230,142,18,219,1.35,46,47,-1,-0.03,55.6,49.5,+6.1,+0.18,23,2023-2024,1ae34440-855d-4da0-a8d2-618cde3ee3fa
193ff7aa,/en/squads/193ff7aa/2023-2024/Heerenveen-Stats,vs Heerenveen,26,25.2,34,"3,060",90,100,34.0,374,82,229,142,20,215,1.71,70,53,+17,+0.50,53.4,46.9,+6.5,+0.19,23,2023-2024,1ae34440-855d-4da0-a8d2-618cde3ee3fa
c882b88e,/en/squads/c882b88e/2023-2024/Heracles-Almelo-Stats,vs Heracles Almelo,27,24.9,34,"3,060",90,100,34.0,374,80,228,144,18,219,1.85,74,41,+33,+0.97,68.1,41.7,+26.4,+0.78,23,2023-2024,1ae34440-855d-4da0-a8d2-618cde3ee3fa
fc629994,/en/squads/fc629994/2023-2024/NEC-Nijmegen-Stats,vs NEC Nijmegen,28,25.0,34,"3,060",90,100,34.0,374,83,221,151,20,217,1.12,51,68,-17,-0.50,60.0,48.0,+12.0,+0.35,23,2023-2024,1ae34440-855d-4da0-a8d2-618cde3ee3fa
e334d850,/en/squads/e334d850/2023-2024/PSV-Eindhoven-Stats,vs PSV Eindhoven,29,25.1,34,"3,060",90,100,34.0,374,82,222,147,24,213,0.21,21,111,-90,-2.65,28.2,99.0,-70.7,-2.08,23,2023-2024,1ae34440-855d-4da0-a8d2-618cde3ee3fa
bb14adb3,/en/squads/bb14adb3/2023-2024/RKC-Waalwijk-Stats,vs RKC Waalwijk,26,25.1,34,"3,060",90,100,34.0,374,81,234,140,21,212,1.91,56,38,+18,+0.53,57.6,44.5,+13.1,+0.39,23,2023-2024,1ae34440-855d-4da0-a8d2-618cde3ee3fa
146a68ce,/en/squads/146a68ce/2023-2024/Sparta-Rotterdam-Stats,vs Sparta R'dam,26,25.0,34,"3,060",90,100,34.0,374,85,218,155,22,212,1.35,48,51,-3,-0.09,52.5,46.2,+6.3,+0.18,23,2023-2024,1ae34440-855d-4da0-a8d2-618cde3ee3fa
a1f721d3,/en/squads/a1f721d3/2023-2024/Twente-Stats,vs Twente,26,25.0,34,"3,060",90,100,34.0,374,80,223,148,21,209,0.79,36,69,-33,-0.97,36.7,57.9,-21.3,-0.63,23,2023-2024,1ae34440-855d-4da0-a8d2-618cde3ee3fa
2a428619,/en/squads/2a428619/2023-2024/Utrecht-Stats,vs Utrecht,35,25.0,34,"3,060",90,100,34.0,374,80,220,150,20,207,1.21,47,49,-2,-0.06,48.0,46.3,+1.7,+0.05,23,2023-2024,1ae34440-855d-4da0-a8d2-618cde3ee3fa
209d7fa2,/en/squads/209d7fa2/2023-2024/Vitesse-Stats,vs Vitesse,31,25.0,34,"3,060",90,100,34.0,374,81,222,151,20,207,2.12,74,30,+44,+1.29,64.2,37.7,+26.5,+0.78,23,2023-2024,1ae34440-855d-4da0-a8d2-618cde3ee3fa
8783f4ee,/en/squads/8783f4ee/2023-2024/Volendam-Stats,vs Volendam,37,25.2,34,"3,060",90,100,34.0,374,81,223,149,20,213,2.24,88,34,+54,+1.59,74.6,36.6,+38.0,+1.12,23,2023-2024,1ae34440-855d-4da0-a8d2-618cde3ee3fa
e3db180b,/en/squads/e3db180b/2023-2024/Zwolle-Stats,vs Zwolle,29,25.2,34,"3,060",90,100,34.0,374,84,221,155,22,206,1.68,67,45,+22,+0.65,62.4,43.1,+19.4,+0.57,23,2023-2024,1ae34440-855d-4da0-a8d2-618cde3ee3fa
