team_id,team_url,team,players_used_away,possession_away,minutes_90s_away,touches_away,touches_def_pen_area_away,touches_def_3rd_away,touches_mid_3rd_away,touches_att_3rd_away,touches_att_pen_area_away,touches_live_ball_away,take_ons_away,take_ons_won_away,take_ons_won_pct_away,take_ons_tackled_away,take_ons_tackled_pct_away,carries_away,carries_distance_away,carries_progressive_distance_away,progressive_carries_away,carries_into_final_third_away,carries_into_penalty_area_away,miscontrols_away,dispossessed_away,passes_received_away,progressive_passes_received_away,competition_id,season_id,id
4e7459b7,/en/squads/4e7459b7/2019-2020/ADO-Den-Haag-Stats,vs ADO Den Haag,34,56.7,26.0,16353,1549,4700,7592,4219,699,16348,422,256,60.7,166,39.3,9317,56001,30374,632,436,188,408,239,10637,1129,23,2019-2020,cb6635ca-657b-4c98-a71c-8204c5860c04
19c3f8c4,/en/squads/19c3f8c4/2019-2020/Ajax-Stats,vs Ajax,29,36.3,25.0,12563,2290,5591,4875,2238,379,12561,425,245,57.6,180,42.4,6063,37352,19083,376,262,125,411,284,6624,591,23,2019-2020,cb6635ca-657b-4c98-a71c-8204c5860c04
3986b791,/en/squads/3986b791/2019-2020/AZ-Alkmaar-Stats,vs AZ Alkmaar,24,39.8,25.0,13535,1776,4803,6158,2717,386,13532,453,282,62.3,170,37.5,7103,40256,20779,404,291,86,399,208,8097,753,23,2019-2020,cb6635ca-657b-4c98-a71c-8204c5860c04
01888db1,/en/squads/01888db1/2019-2020/Emmen-Stats,vs Emmen,29,48.2,26.0,15804,1468,4582,7649,3785,653,15801,469,311,66.3,158,33.7,8614,49868,26427,492,357,137,443,304,9930,1151,23,2019-2020,cb6635ca-657b-4c98-a71c-8204c5860c04
fb4ca611,/en/squads/fb4ca611/2019-2020/Feyenoord-Stats,vs Feyenoord,30,45.7,25.0,14945,1677,4858,7055,3206,455,14940,402,221,55.0,181,45.0,8590,49268,24973,447,356,103,434,282,9334,938,23,2019-2020,cb6635ca-657b-4c98-a71c-8204c5860c04
bd08295c,/en/squads/bd08295c/2019-2020/Fortuna-Sittard-Stats,vs Fortuna Sittard,27,54.9,26.0,16938,1378,4827,8108,4148,665,16929,494,283,57.3,211,42.7,9524,55369,29715,579,397,153,430,227,10951,1140,23,2019-2020,cb6635ca-657b-4c98-a71c-8204c5860c04
bec05adb,/en/squads/bec05adb/2019-2020/Groningen-Stats,vs Groningen,25,51.4,26.0,15985,1717,5332,7358,3456,470,15979,403,224,55.6,179,44.4,8675,45397,22002,406,329,98,447,272,10032,1023,23,2019-2020,cb6635ca-657b-4c98-a71c-8204c5860c04
193ff7aa,/en/squads/193ff7aa/2019-2020/Heerenveen-Stats,vs Heerenveen,24,49.0,26.0,16047,1890,5288,7380,3553,557,16040,429,236,55.0,192,44.8,8328,48381,24710,478,337,121,414,284,9862,979,23,2019-2020,cb6635ca-657b-4c98-a71c-8204c5860c04
c882b88e,/en/squads/c882b88e/2019-2020/Heracles-Almelo-Stats,vs Heracles Almelo,23,51.8,26.0,16534,1605,5181,7774,3738,594,16529,476,268,56.3,207,43.5,9152,47068,22966,406,310,119,495,341,10260,1124,23,2019-2020,cb6635ca-657b-4c98-a71c-8204c5860c04
e334d850,/en/squads/e334d850/2019-2020/PSV-Eindhoven-Stats,vs PSV Eindhoven,29,45.3,26.0,15491,1876,5349,6969,3330,505,15488,436,252,57.8,184,42.2,8407,47313,24547,468,362,114,456,247,9358,979,23,2019-2020,cb6635ca-657b-4c98-a71c-8204c5860c04
