team_id,team_url,team,players_used_away,minutes_90s_away,passes_away,passes_live_away,passes_dead_away,passes_free_kicks_away,through_balls_away,passes_switches_away,crosses_away,throw_ins_away,corner_kicks_away,corner_kicks_in_away,corner_kicks_out_away,corner_kicks_straight_away,passes_completed_away,passes_offsides_away,passes_blocked_away,competition_id,season_id,id
4e7459b7,/en/squads/4e7459b7/2018-2019/ADO-Den-Haag-Stats,vs ADO Den Haag,25,34.0,16575,14758,1773,413,37,93,711,783,189,98,68,0,12669,44,298,23,2018-2019,e64baf5d-51a8-4072-9d8e-5aa00d746385
19c3f8c4,/en/squads/19c3f8c4/2018-2019/Ajax-Stats,vs Ajax,29,34.0,12306,10714,1560,372,27,125,414,575,117,56,46,1,8733,32,322,23,2018-2019,e64baf5d-51a8-4072-9d8e-5aa00d746385
3986b791,/en/squads/3986b791/2018-2019/AZ-Alkmaar-Stats,vs AZ Alkmaar,24,34.0,14727,13008,1664,400,22,130,537,685,157,79,68,1,11046,55,347,23,2018-2019,e64baf5d-51a8-4072-9d8e-5aa00d746385
c6f58d53,/en/squads/c6f58d53/2018-2019/De-Graafschap-Stats,vs De Graafschap,26,34.0,16590,14777,1742,454,57,208,549,764,182,83,76,6,12657,71,321,23,2018-2019,e64baf5d-51a8-4072-9d8e-5aa00d746385
01888db1,/en/squads/01888db1/2018-2019/Emmen-Stats,vs Emmen,28,34.0,17279,15537,1687,472,32,174,648,714,176,80,55,8,13409,55,352,23,2018-2019,e64baf5d-51a8-4072-9d8e-5aa00d746385
740cb7d4,/en/squads/740cb7d4/2018-2019/Excelsior-Stats,vs Excelsior,24,34.0,17564,15757,1763,335,41,159,827,807,269,145,97,4,13636,44,336,23,2018-2019,e64baf5d-51a8-4072-9d8e-5aa00d746385
fb4ca611,/en/squads/fb4ca611/2018-2019/Feyenoord-Stats,vs Feyenoord,28,34.0,14105,12504,1565,375,25,134,528,642,149,70,50,9,10574,36,307,23,2018-2019,e64baf5d-51a8-4072-9d8e-5aa00d746385
bd08295c,/en/squads/bd08295c/2018-2019/Fortuna-Sittard-Stats,vs Fortuna Sittard,28,34.0,16655,14799,1772,383,36,225,743,826,222,103,82,3,12841,84,337,23,2018-2019,e64baf5d-51a8-4072-9d8e-5aa00d746385
bec05adb,/en/squads/bec05adb/2018-2019/Groningen-Stats,vs Groningen,27,34.0,17272,15277,1905,442,61,191,543,942,166,81,64,4,12802,90,373,23,2018-2019,e64baf5d-51a8-4072-9d8e-5aa00d746385
193ff7aa,/en/squads/193ff7aa/2018-2019/Heerenveen-Stats,vs Heerenveen,24,34.0,16402,14630,1710,419,38,137,640,770,173,68,72,6,12287,62,295,23,2018-2019,e64baf5d-51a8-4072-9d8e-5aa00d746385
c882b88e,/en/squads/c882b88e/2018-2019/Heracles-Almelo-Stats,vs Heracles Almelo,25,34.0,17263,15398,1831,459,29,177,625,814,179,85,62,3,13471,34,350,23,2018-2019,e64baf5d-51a8-4072-9d8e-5aa00d746385
8ed04be8,/en/squads/8ed04be8/2018-2019/NAC-Breda-Stats,vs NAC Breda,34,34.0,17920,16171,1693,405,26,221,742,749,224,109,82,4,14050,56,293,23,2018-2019,e64baf5d-51a8-4072-9d8e-5aa00d746385
e334d850,/en/squads/e334d850/2018-2019/PSV-Eindhoven-Stats,vs PSV Eindhoven,26,34.0,13409,11727,1654,391,23,122,445,661,117,53,55,0,9651,28,304,23,2018-2019,e64baf5d-51a8-4072-9d8e-5aa00d746385
2a428619,/en/squads/2a428619/2018-2019/Utrecht-Stats,vs Utrecht,27,34.0,16802,15072,1685,405,23,117,550,723,166,67,61,6,13151,45,289,23,2018-2019,e64baf5d-51a8-4072-9d8e-5aa00d746385
209d7fa2,/en/squads/209d7fa2/2018-2019/Vitesse-Stats,vs Vitesse,26,34.0,16181,14347,1772,405,31,128,630,763,172,92,54,2,12347,62,323,23,2018-2019,e64baf5d-51a8-4072-9d8e-5aa00d746385
534ac6d0,/en/squads/534ac6d0/2018-2019/VVV-Venlo-Stats,vs VVV-Venlo,24,34.0,18885,17088,1752,427,40,129,706,799,212,99,58,1,14990,45,303,23,2018-2019,e64baf5d-51a8-4072-9d8e-5aa00d746385
f0479d7b,/en/squads/f0479d7b/2018-2019/Willem-II-Stats,vs Willem II,28,34.0,17555,15811,1693,390,49,176,646,777,175,82,56,5,13688,51,340,23,2018-2019,e64baf5d-51a8-4072-9d8e-5aa00d746385
e3db180b,/en/squads/e3db180b/2018-2019/Zwolle-Stats,vs Zwolle,26,34.0,14719,12900,1757,427,36,132,582,756,182,81,71,8,11094,62,305,23,2018-2019,e64baf5d-51a8-4072-9d8e-5aa00d746385
