team_id,team_url,team,players_used_away,minutes_90s_away,tackles_away,tackles_won_away,tackles_def_3rd_away,tackles_mid_3rd_away,tackles_att_3rd_away,challenge_tackles_away,challenges_away,challenge_tackles_pct_away,challenges_lost_away,blocks_away,blocked_shots_away,blocked_passes_away,interceptions_away,tackles_interceptions_away,clearances_away,errors_away,competition_id,season_id,id
19c3f8c4,/en/squads/19c3f8c4/2023-2024/Ajax-Stats,vs Ajax,35,34.0,580,340,297,204,79,294,627,46.9,333,422,131,291,297,877,718,7,23,2023-2024,0504b578-eb8a-419c-bfd3-fb5857a11018
2b41acb5,/en/squads/2b41acb5/2023-2024/Almere-City-Stats,vs Almere City,29,34.0,633,374,331,234,68,303,605,50.1,302,349,103,246,278,911,808,7,23,2023-2024,0504b578-eb8a-419c-bfd3-fb5857a11018
3986b791,/en/squads/3986b791/2023-2024/AZ-Alkmaar-Stats,vs AZ Alkmaar,33,34.0,572,323,294,208,70,280,568,49.3,288,384,114,270,309,881,706,13,23,2023-2024,0504b578-eb8a-419c-bfd3-fb5857a11018
740cb7d4,/en/squads/740cb7d4/2023-2024/Excelsior-Stats,vs Excelsior,27,34.0,552,326,239,219,94,275,585,47.0,310,342,101,241,252,804,549,9,23,2023-2024,0504b578-eb8a-419c-bfd3-fb5857a11018
fb4ca611,/en/squads/fb4ca611/2023-2024/Feyenoord-Stats,vs Feyenoord,25,34.0,682,412,400,221,61,331,726,45.6,395,462,167,295,381,1063,807,15,23,2023-2024,0504b578-eb8a-419c-bfd3-fb5857a11018
bd08295c,/en/squads/bd08295c/2023-2024/Fortuna-Sittard-Stats,vs Fortuna Sittard,32,34.0,537,329,242,223,72,287,572,50.2,285,329,95,234,252,789,811,10,23,2023-2024,0504b578-eb8a-419c-bfd3-fb5857a11018
e33d6108,/en/squads/e33d6108/2023-2024/Go-Ahead-Eagles-Stats,vs Go Ahead Eag,23,34.0,549,332,281,205,63,277,526,52.7,249,400,126,274,301,850,713,12,23,2023-2024,0504b578-eb8a-419c-bfd3-fb5857a11018
193ff7aa,/en/squads/193ff7aa/2023-2024/Heerenveen-Stats,vs Heerenveen,26,34.0,612,376,320,211,81,321,621,51.7,300,403,134,269,277,889,694,9,23,2023-2024,0504b578-eb8a-419c-bfd3-fb5857a11018
c882b88e,/en/squads/c882b88e/2023-2024/Heracles-Almelo-Stats,vs Heracles Almelo,27,34.0,584,371,280,209,95,320,556,57.6,236,329,88,241,230,814,623,9,23,2023-2024,0504b578-eb8a-419c-bfd3-fb5857a11018
fc629994,/en/squads/fc629994/2023-2024/NEC-Nijmegen-Stats,vs NEC Nijmegen,28,34.0,620,393,269,249,102,308,584,52.7,276,371,103,268,301,921,642,5,23,2023-2024,0504b578-eb8a-419c-bfd3-fb5857a11018
e334d850,/en/squads/e334d850/2023-2024/PSV-Eindhoven-Stats,vs PSV Eindhoven,29,34.0,622,365,372,189,61,317,721,44.0,404,473,173,300,335,957,768,17,23,2023-2024,0504b578-eb8a-419c-bfd3-fb5857a11018
bb14adb3,/en/squads/bb14adb3/2023-2024/RKC-Waalwijk-Stats,vs RKC Waalwijk,26,34.0,589,343,284,220,85,276,530,52.1,254,396,102,294,288,877,607,3,23,2023-2024,0504b578-eb8a-419c-bfd3-fb5857a11018
146a68ce,/en/squads/146a68ce/2023-2024/Sparta-Rotterdam-Stats,vs Sparta R'dam,26,34.0,486,319,267,153,66,253,473,53.5,220,394,127,267,231,717,719,11,23,2023-2024,0504b578-eb8a-419c-bfd3-fb5857a11018
a1f721d3,/en/squads/a1f721d3/2023-2024/Twente-Stats,vs Twente,26,34.0,572,351,335,185,52,281,526,53.4,245,523,188,335,352,924,846,20,23,2023-2024,0504b578-eb8a-419c-bfd3-fb5857a11018
2a428619,/en/squads/2a428619/2023-2024/Utrecht-Stats,vs Utrecht,35,34.0,480,292,247,178,55,217,455,47.7,238,412,109,303,283,763,714,9,23,2023-2024,0504b578-eb8a-419c-bfd3-fb5857a11018
209d7fa2,/en/squads/209d7fa2/2023-2024/Vitesse-Stats,vs Vitesse,31,34.0,620,374,289,244,87,330,637,51.8,307,381,129,252,312,932,741,11,23,2023-2024,0504b578-eb8a-419c-bfd3-fb5857a11018
8783f4ee,/en/squads/8783f4ee/2023-2024/Volendam-Stats,vs Volendam,37,34.0,522,343,231,211,80,256,526,48.7,270,275,73,202,213,735,587,9,23,2023-2024,0504b578-eb8a-419c-bfd3-fb5857a11018
e3db180b,/en/squads/e3db180b/2023-2024/Zwolle-Stats,vs Zwolle,29,34.0,447,275,187,188,72,195,408,47.8,213,371,101,270,262,709,530,9,23,2023-2024,0504b578-eb8a-419c-bfd3-fb5857a11018
