team_id,team_url,team,players_used,minutes_90s,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,competition_id,season_id,id
19c3f8c4,/en/squads/19c3f8c4/2021-2022/Ajax-Stats,Ajax,30,34.0,551,336,211,234,106,240,487,49.3,247,335,70,265,328,879,409,8,23,2021-2022,cfc1aef4-4799-451c-988a-452c8c82c7bf
3986b791,/en/squads/3986b791/2021-2022/AZ-Alkmaar-Stats,AZ Alkmaar,28,34.0,561,319,196,274,91,260,567,45.9,307,331,69,262,337,898,535,12,23,2021-2022,cfc1aef4-4799-451c-988a-452c8c82c7bf
5c9e307a,/en/squads/5c9e307a/2021-2022/Cambuur-Stats,Cambuur,27,34.0,561,314,296,212,53,258,605,42.6,347,385,130,255,331,892,808,14,23,2021-2022,cfc1aef4-4799-451c-988a-452c8c82c7bf
fb4ca611,/en/squads/fb4ca611/2021-2022/Feyenoord-Stats,Feyenoord,31,34.0,594,366,234,251,109,296,571,51.8,275,347,75,272,313,907,455,14,23,2021-2022,cfc1aef4-4799-451c-988a-452c8c82c7bf
bd08295c,/en/squads/bd08295c/2021-2022/Fortuna-Sittard-Stats,Fortuna Sittard,29,34.0,534,300,280,193,61,262,600,43.7,338,422,157,265,375,909,883,14,23,2021-2022,cfc1aef4-4799-451c-988a-452c8c82c7bf
e33d6108,/en/squads/e33d6108/2021-2022/Go-Ahead-Eagles-Stats,Go Ahead Eag,26,34.0,517,289,262,191,64,267,578,46.2,311,419,143,276,393,910,781,12,23,2021-2022,cfc1aef4-4799-451c-988a-452c8c82c7bf
bec05adb,/en/squads/bec05adb/2021-2022/Groningen-Stats,Groningen,28,34.0,582,371,297,207,78,260,616,42.2,356,393,116,277,373,955,606,20,23,2021-2022,cfc1aef4-4799-451c-988a-452c8c82c7bf
193ff7aa,/en/squads/193ff7aa/2021-2022/Heerenveen-Stats,Heerenveen,32,34.0,605,350,328,214,63,264,553,47.7,289,372,116,256,325,930,696,12,23,2021-2022,cfc1aef4-4799-451c-988a-452c8c82c7bf
c882b88e,/en/squads/c882b88e/2021-2022/Heracles-Almelo-Stats,Heracles Almelo,31,34.0,608,373,315,232,61,252,557,45.2,305,404,117,287,400,1008,579,12,23,2021-2022,cfc1aef4-4799-451c-988a-452c8c82c7bf
fc629994,/en/squads/fc629994/2021-2022/NEC-Nijmegen-Stats,NEC Nijmegen,25,34.0,596,346,322,218,56,280,635,44.1,355,407,132,275,352,948,780,11,23,2021-2022,cfc1aef4-4799-451c-988a-452c8c82c7bf
e334d850,/en/squads/e334d850/2021-2022/PSV-Eindhoven-Stats,PSV Eindhoven,30,34.0,620,388,248,265,107,299,639,46.8,340,352,84,268,425,1045,468,12,23,2021-2022,cfc1aef4-4799-451c-988a-452c8c82c7bf
bb14adb3,/en/squads/bb14adb3/2021-2022/RKC-Waalwijk-Stats,RKC Waalwijk,26,34.0,536,293,285,190,61,247,553,44.7,306,400,137,263,428,964,739,13,23,2021-2022,cfc1aef4-4799-451c-988a-452c8c82c7bf
146a68ce,/en/squads/146a68ce/2021-2022/Sparta-Rotterdam-Stats,Sparta R'dam,32,34.0,601,355,295,238,68,306,676,45.3,370,396,110,286,379,980,846,9,23,2021-2022,cfc1aef4-4799-451c-988a-452c8c82c7bf
a1f721d3,/en/squads/a1f721d3/2021-2022/Twente-Stats,Twente,28,34.0,604,361,264,251,89,289,659,43.9,370,352,98,254,364,968,640,8,23,2021-2022,cfc1aef4-4799-451c-988a-452c8c82c7bf
2a428619,/en/squads/2a428619/2021-2022/Utrecht-Stats,Utrecht,36,34.0,613,358,281,242,90,295,600,49.2,305,374,110,264,399,1012,640,7,23,2021-2022,cfc1aef4-4799-451c-988a-452c8c82c7bf
209d7fa2,/en/squads/209d7fa2/2021-2022/Vitesse-Stats,Vitesse,29,34.0,597,355,265,267,65,269,614,43.8,345,362,93,269,373,970,560,10,23,2021-2022,cfc1aef4-4799-451c-988a-452c8c82c7bf
f0479d7b,/en/squads/f0479d7b/2021-2022/Willem-II-Stats,Willem II,33,34.0,565,333,255,237,73,243,570,42.6,327,416,138,278,311,876,730,13,23,2021-2022,cfc1aef4-4799-451c-988a-452c8c82c7bf
e3db180b,/en/squads/e3db180b/2021-2022/Zwolle-Stats,Zwolle,32,34.0,622,343,307,244,71,245,578,42.4,333,374,112,262,395,1017,635,13,23,2021-2022,cfc1aef4-4799-451c-988a-452c8c82c7bf
