team_id,team_url,team,players_used_away,minutes_90s_away,passes_away,passes_live_away,passes_dead_away,passes_free_kicks_away,through_balls_away,passes_switches_away,crosses_away,throw_ins_away,corner_kicks_away,corner_kicks_in_away,corner_kicks_out_away,corner_kicks_straight_away,passes_completed_away,passes_offsides_away,passes_blocked_away,competition_id,season_id,id
922493f3,/en/squads/922493f3/2024-2025/Atalanta-Stats,vs Atalanta,32,38.0,16956,15197,1709,474,63,51,458,664,124,59,39,1,13516,50,298,11,2024-2025,1c1ebe4e-1bad-4053-9c3f-13f56039ea1e
squads,/en/squads/1d8099f8/Bologna-Stats,vs Bologna,30,38.0,14028,12108,1869,578,41,56,421,755,121,45,50,1,10464,51,336,11,2024-2025,1c1ebe4e-1bad-4053-9c3f-13f56039ea1e
squads,/en/squads/c4260e09/Cagliari-Stats,vs Cagliari,28,38.0,19649,17808,1769,540,62,71,692,690,190,74,85,1,16100,72,261,11,2024-2025,1c1ebe4e-1bad-4053-9c3f-13f56039ea1e
squads,/en/squads/28c9c3cd/Como-Stats,vs Como,38,38.0,16090,14221,1795,532,40,132,571,730,146,65,63,1,12785,74,293,11,2024-2025,1c1ebe4e-1bad-4053-9c3f-13f56039ea1e
squads,/en/squads/a3d88bd8/Empoli-Stats,vs Empoli,34,38.0,19935,17913,1983,601,48,93,714,848,194,80,84,1,16105,39,317,11,2024-2025,1c1ebe4e-1bad-4053-9c3f-13f56039ea1e
squads,/en/squads/421387cf/Fiorentina-Stats,vs Fiorentina,34,38.0,17215,15466,1706,508,33,91,616,680,157,72,54,0,13849,43,276,11,2024-2025,1c1ebe4e-1bad-4053-9c3f-13f56039ea1e
squads,/en/squads/658bf2de/Genoa-Stats,vs Genoa,37,38.0,18823,16947,1817,527,38,83,682,766,202,71,73,0,15111,59,346,11,2024-2025,1c1ebe4e-1bad-4053-9c3f-13f56039ea1e
squads,/en/squads/0e72edf2/Hellas-Verona-Stats,vs Hellas Verona,32,38.0,21566,19534,1984,604,48,93,687,814,201,79,91,0,17933,48,311,11,2024-2025,1c1ebe4e-1bad-4053-9c3f-13f56039ea1e
d609edc0,/en/squads/d609edc0/2024-2025/Internazionale-Stats,vs Inter,26,38.0,15118,13487,1593,492,25,105,574,536,140,57,55,0,12179,38,278,11,2024-2025,1c1ebe4e-1bad-4053-9c3f-13f56039ea1e
e0652b02,/en/squads/e0652b02/2024-2025/Juventus-Stats,vs Juventus,29,38.0,15648,13854,1755,505,28,83,679,677,172,89,57,2,12602,39,315,11,2024-2025,1c1ebe4e-1bad-4053-9c3f-13f56039ea1e
squads,/en/squads/7213da33/Lazio-Stats,vs Lazio,27,38.0,16062,14421,1607,449,30,94,655,606,168,74,68,0,13007,34,291,11,2024-2025,1c1ebe4e-1bad-4053-9c3f-13f56039ea1e
squads,/en/squads/ffcbe334/Lecce-Stats,vs Lecce,31,38.0,19450,17577,1792,486,51,103,775,732,229,87,69,0,15740,81,329,11,2024-2025,1c1ebe4e-1bad-4053-9c3f-13f56039ea1e
squads,/en/squads/dc56fe14/Milan-Stats,vs Milan,35,38.0,16519,14811,1613,453,60,122,590,588,159,64,60,0,13716,95,232,11,2024-2025,1c1ebe4e-1bad-4053-9c3f-13f56039ea1e
squads,/en/squads/21680aa4/Monza-Stats,vs Monza,36,38.0,18811,17102,1668,541,47,89,680,650,195,82,84,1,15588,41,281,11,2024-2025,1c1ebe4e-1bad-4053-9c3f-13f56039ea1e
d48ad4ff,/en/squads/d48ad4ff/2024-2025/Napoli-Stats,vs Napoli,27,38.0,16831,15220,1572,446,26,103,577,593,148,52,65,1,13635,39,255,11,2024-2025,1c1ebe4e-1bad-4053-9c3f-13f56039ea1e
squads,/en/squads/eab4234c/Parma-Stats,vs Parma,32,38.0,19940,18184,1637,412,57,117,856,661,223,82,82,2,16404,119,345,11,2024-2025,1c1ebe4e-1bad-4053-9c3f-13f56039ea1e
squads,/en/squads/cf74a709/Roma-Stats,vs Roma,28,38.0,17333,15720,1566,443,38,75,617,599,152,66,58,0,14165,47,259,11,2024-2025,1c1ebe4e-1bad-4053-9c3f-13f56039ea1e
squads,/en/squads/105360fe/Torino-Stats,vs Torino,31,38.0,18718,16969,1699,519,53,100,767,678,194,80,66,0,15347,50,269,11,2024-2025,1c1ebe4e-1bad-4053-9c3f-13f56039ea1e
squads,/en/squads/04eea015/Udinese-Stats,vs Udinese,31,38.0,18221,16283,1854,569,53,86,677,730,203,89,68,0,14788,84,320,11,2024-2025,1c1ebe4e-1bad-4053-9c3f-13f56039ea1e
squads,/en/squads/af5d5982/Venezia-Stats,vs Venezia,36,38.0,18608,16715,1830,531,46,95,765,760,223,106,81,1,14934,63,354,11,2024-2025,1c1ebe4e-1bad-4053-9c3f-13f56039ea1e
