team_id,team_url,team,players_used,minutes_90s,gk_goals_against,gk_pens_allowed,gk_free_kick_goals_against,gk_corner_kick_goals_against,gk_own_goals_against,gk_psxg,gk_psnpxg_per_shot_on_target_against,gk_psxg_net,gk_psxg_net_per90,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_def_actions_outside_pen_area_per90,gk_avg_distance_def_actions,competition_id,season_id,id
922493f3,/en/squads/922493f3/2022-2023/Atalanta-Stats,Atalanta,3,38.0,48,3,1,5,2,41.3,0.25,-4.7,-0.12,161,425,37.9,863,237,28.9,32.1,307,57.3,44.7,454,32,7.0,42,1.11,15.6,11,2022-2023,8eb7865c-3c7c-4a1a-a1e2-31607519d3ee
1d8099f8,/en/squads/1d8099f8/2022-2023/Bologna-Stats,Bologna,2,38.0,49,7,1,6,3,48.3,0.25,+2.3,+0.06,151,380,39.7,927,211,30.5,35.6,306,31.7,31.7,502,29,5.8,24,0.63,,11,2022-2023,8eb7865c-3c7c-4a1a-a1e2-31607519d3ee
9aad3a77,/en/squads/9aad3a77/2022-2023/Cremonese-Stats,Cremonese,3,38.0,69,5,3,11,1,68.1,0.29,+0.1,0.00,214,704,30.4,1039,181,50.7,35.7,324,54.6,45.8,527,35,6.6,39,1.03,8.6,11,2022-2023,8eb7865c-3c7c-4a1a-a1e2-31607519d3ee
a3d88bd8,/en/squads/a3d88bd8/2022-2023/Empoli-Stats,Empoli,3,38.0,49,4,0,10,1,48.6,0.28,+0.6,+0.01,163,530,30.8,1144,191,36.5,18.5,363,30.9,30.4,741,39,5.3,26,0.68,,11,2022-2023,8eb7865c-3c7c-4a1a-a1e2-31607519d3ee
421387cf,/en/squads/421387cf/2022-2023/Fiorentina-Stats,Fiorentina,4,38.0,43,7,0,4,2,39.2,0.26,-1.8,-0.05,198,499,39.7,1183,166,32.6,32.4,245,46.1,40.6,336,14,4.2,60,1.58,9.3,11,2022-2023,8eb7865c-3c7c-4a1a-a1e2-31607519d3ee
0e72edf2,/en/squads/0e72edf2/2022-2023/Hellas-Verona-Stats,Hellas Verona,2,38.0,59,1,1,4,3,50.3,0.27,-5.7,-0.15,366,805,45.5,919,124,63.8,57.3,304,72.0,51.9,515,27,5.2,56,1.47,12.0,11,2022-2023,8eb7865c-3c7c-4a1a-a1e2-31607519d3ee
d609edc0,/en/squads/d609edc0/2022-2023/Internazionale-Stats,Inter,3,38.0,42,3,0,6,3,34.8,0.23,-4.2,-0.11,151,364,41.5,1336,189,22.7,33.5,290,21.0,28.1,439,17,3.9,20,0.53,,11,2022-2023,8eb7865c-3c7c-4a1a-a1e2-31607519d3ee
e0652b02,/en/squads/e0652b02/2022-2023/Juventus-Stats,Juventus,2,38.0,33,4,0,6,0,37.1,0.24,+4.1,+0.11,160,377,42.4,825,182,34.7,30.8,312,29.2,29.0,543,15,2.8,32,0.84,15.7,11,2022-2023,8eb7865c-3c7c-4a1a-a1e2-31607519d3ee
7213da33,/en/squads/7213da33/2022-2023/Lazio-Stats,Lazio,2,38.0,30,1,0,5,1,31.4,0.25,+2.4,+0.06,160,376,42.6,1014,167,30.6,,309,21.4,23.7,493,21,4.3,55,1.45,19.0,11,2022-2023,8eb7865c-3c7c-4a1a-a1e2-31607519d3ee
ffcbe334,/en/squads/ffcbe334/2022-2023/Lecce-Stats,Lecce,1,38.0,46,5,2,6,3,43.5,0.24,+0.5,+0.01,194,721,26.9,869,143,57.1,42.1,289,77.9,52.8,534,23,4.3,42,1.11,14.1,11,2022-2023,8eb7865c-3c7c-4a1a-a1e2-31607519d3ee
