team_id,team_url,team,players_used_away,minutes_90s_away,goals_away,shots_away,shots_on_target_away,shots_on_target_pct_away,shots_per90_away,shots_on_target_per90_away,goals_per_shot_away,goals_per_shot_on_target_away,average_shot_distance_away,shots_free_kicks_away,pens_made_away,pens_att_away,xg_away,npxg_away,npxg_per_shot_away,xg_net_away,npxg_net_away,competition_id,season_id,id
922493f3,/en/squads/922493f3/2023-2024/Atalanta-Stats,vs Atalanta,29,38.0,41,443,134,30.2,11.66,3.53,0.08,0.26,19.7,17,6,9,41.1,34.1,0.08,-0.1,+0.9,11,2023-2024,c120bfb7-8359-4307-8145-8846de8065a0
1d8099f8,/en/squads/1d8099f8/2023-2024/Bologna-Stats,vs Bologna,28,38.0,31,402,120,29.9,10.58,3.16,0.07,0.23,18.7,18,3,7,37.1,31.6,0.08,-6.1,-3.6,11,2023-2024,c120bfb7-8359-4307-8145-8846de8065a0
c4260e09,/en/squads/c4260e09/2023-2024/Cagliari-Stats,vs Cagliari,29,38.0,65,484,153,31.6,12.74,4.03,0.13,0.40,16.2,20,4,5,54.5,50.7,0.11,+10.5,+10.3,11,2023-2024,c120bfb7-8359-4307-8145-8846de8065a0
a3d88bd8,/en/squads/a3d88bd8/2023-2024/Empoli-Stats,vs Empoli,34,38.0,53,556,177,31.8,14.63,4.66,0.08,0.27,17.8,12,6,8,52.9,47.1,0.09,+0.1,-0.1,11,2023-2024,c120bfb7-8359-4307-8145-8846de8065a0
421387cf,/en/squads/421387cf/2023-2024/Fiorentina-Stats,vs Fiorentina,30,38.0,46,371,139,37.5,9.76,3.66,0.10,0.27,16.1,12,8,9,48.2,41.1,0.11,-2.2,-3.1,11,2023-2024,c120bfb7-8359-4307-8145-8846de8065a0
6a7ad59d,/en/squads/6a7ad59d/2023-2024/Frosinone-Stats,vs Frosinone,34,38.0,67,551,174,31.6,14.50,4.58,0.11,0.36,17.5,14,5,8,57.7,51.7,0.10,+9.3,+10.3,11,2023-2024,c120bfb7-8359-4307-8145-8846de8065a0
658bf2de,/en/squads/658bf2de/2023-2024/Genoa-Stats,vs Genoa,34,38.0,44,497,135,27.2,13.08,3.55,0.08,0.30,18.6,19,3,4,42.8,39.7,0.08,+1.2,+1.3,11,2023-2024,c120bfb7-8359-4307-8145-8846de8065a0
0e72edf2,/en/squads/0e72edf2/2023-2024/Hellas-Verona-Stats,vs Hellas Verona,36,38.0,50,512,161,31.4,13.47,4.24,0.09,0.30,17.4,18,2,2,48.7,47.2,0.09,+1.3,+0.8,11,2023-2024,c120bfb7-8359-4307-8145-8846de8065a0
d609edc0,/en/squads/d609edc0/2023-2024/Internazionale-Stats,vs Inter,27,38.0,22,391,110,28.1,10.29,2.89,0.05,0.18,18.3,9,2,4,31.2,28.0,0.07,-9.2,-8.0,11,2023-2024,c120bfb7-8359-4307-8145-8846de8065a0
e0652b02,/en/squads/e0652b02/2023-2024/Juventus-Stats,vs Juventus,31,38.0,29,439,113,25.7,11.55,2.97,0.06,0.24,19.4,19,2,3,30.1,27.6,0.06,-1.1,-0.6,11,2023-2024,c120bfb7-8359-4307-8145-8846de8065a0
7213da33,/en/squads/7213da33/2023-2024/Lazio-Stats,vs Lazio,22,38.0,39,483,146,30.2,12.71,3.84,0.08,0.25,18.1,20,2,3,42.0,39.6,0.08,-3.0,-2.6,11,2023-2024,c120bfb7-8359-4307-8145-8846de8065a0
ffcbe334,/en/squads/ffcbe334/2023-2024/Lecce-Stats,vs Lecce,26,38.0,53,509,167,32.8,13.39,4.39,0.09,0.29,17.5,24,5,6,53.3,49.4,0.10,-0.3,-1.4,11,2023-2024,c120bfb7-8359-4307-8145-8846de8065a0
dc56fe14,/en/squads/dc56fe14/2023-2024/Milan-Stats,vs Milan,35,38.0,48,490,155,31.6,12.89,4.08,0.08,0.26,18.5,22,8,8,45.4,39.1,0.08,+2.6,+0.9,11,2023-2024,c120bfb7-8359-4307-8145-8846de8065a0
21680aa4,/en/squads/21680aa4/2023-2024/Monza-Stats,vs Monza,31,38.0,51,545,182,33.4,14.34,4.79,0.08,0.24,17.5,19,7,9,56.3,48.9,0.09,-5.3,-4.9,11,2023-2024,c120bfb7-8359-4307-8145-8846de8065a0
d48ad4ff,/en/squads/d48ad4ff/2023-2024/Napoli-Stats,vs Napoli,29,38.0,48,392,124,31.6,10.32,3.26,0.12,0.37,17.4,8,2,4,38.4,35.4,0.09,+9.6,+10.6,11,2023-2024,c120bfb7-8359-4307-8145-8846de8065a0
cf74a709,/en/squads/cf74a709/2023-2024/Roma-Stats,vs Roma,30,38.0,43,477,147,30.8,12.55,3.87,0.08,0.27,18.7,11,3,5,41.8,38.0,0.08,+1.2,+2.0,11,2023-2024,c120bfb7-8359-4307-8145-8846de8065a0
c5577084,/en/squads/c5577084/2023-2024/Salernitana-Stats,vs Salernitana,39,38.0,79,589,197,33.4,15.50,5.18,0.12,0.35,16.7,16,10,10,74.4,66.8,0.12,+4.6,+2.2,11,2023-2024,c120bfb7-8359-4307-8145-8846de8065a0
e2befd26,/en/squads/e2befd26/2023-2024/Sassuolo-Stats,vs Sassuolo,30,38.0,71,537,164,30.5,14.13,4.32,0.12,0.38,17.3,9,8,11,61.6,53.1,0.10,+9.4,+9.9,11,2023-2024,c120bfb7-8359-4307-8145-8846de8065a0
105360fe,/en/squads/105360fe/2023-2024/Torino-Stats,vs Torino,30,38.0,36,414,136,32.9,10.89,3.58,0.07,0.21,18.6,11,7,7,37.4,31.9,0.08,-1.4,-2.9,11,2023-2024,c120bfb7-8359-4307-8145-8846de8065a0
04eea015,/en/squads/04eea015/2023-2024/Udinese-Stats,vs Udinese,32,38.0,52,488,148,30.3,12.84,3.89,0.09,0.29,17.6,16,9,9,49.1,42.2,0.09,+2.9,+0.8,11,2023-2024,c120bfb7-8359-4307-8145-8846de8065a0
