team_id,team_url,team,players_used,avg_age,games,minutes,minutes_per_game,minutes_pct,minutes_90s,games_starts,minutes_per_start,games_complete,games_subs,minutes_per_sub,unused_subs,points_per_game,on_goals_for,on_goals_against,plus_minus,plus_minus_per90,on_xg_for,on_xg_against,xg_plus_minus,xg_plus_minus_per90,competition_id,season_id,id
922493f3,/en/squads/922493f3/2017-2018/Atalanta-Stats,Atalanta,25,25.7,38,"3,420",90,100,38.0,418,,,108,0,313,1.58,57,39,+18,+0.47,64.1,36.6,+27.5,+0.72,11,2017-2018,323f90e2-c97f-491b-a9ab-a105a92e4dcc
4fcb34fd,/en/squads/4fcb34fd/2017-2018/Benevento-Stats,Benevento,41,26.0,38,"3,420",90,100,38.0,418,,,113,0,311,0.55,33,84,-51,-1.34,38.3,73.2,-34.9,-0.92,11,2017-2018,323f90e2-c97f-491b-a9ab-a105a92e4dcc
1d8099f8,/en/squads/1d8099f8/2017-2018/Bologna-Stats,Bologna,30,26.8,38,"3,420",90,100,38.0,418,,,113,0,331,1.03,40,52,-12,-0.32,36.6,51.4,-14.8,-0.39,11,2017-2018,323f90e2-c97f-491b-a9ab-a105a92e4dcc
c4260e09,/en/squads/c4260e09/2017-2018/Cagliari-Stats,Cagliari,29,27.1,38,"3,420",90,100,38.0,418,,,114,0,295,1.03,33,61,-28,-0.74,39.7,59.2,-19.5,-0.51,11,2017-2018,323f90e2-c97f-491b-a9ab-a105a92e4dcc
cc919b35,/en/squads/cc919b35/2017-2018/Chievo-Stats,Chievo,25,30.3,38,"3,420",90,100,38.0,418,,,109,0,345,1.05,36,59,-23,-0.61,34.1,55.2,-21.2,-0.56,11,2017-2018,323f90e2-c97f-491b-a9ab-a105a92e4dcc
3074d7b1,/en/squads/3074d7b1/2017-2018/Crotone-Stats,Crotone,29,25.6,38,"3,420",90,100,38.0,418,,,114,0,318,0.92,40,66,-26,-0.68,34.6,58.6,-24.0,-0.63,11,2017-2018,323f90e2-c97f-491b-a9ab-a105a92e4dcc
421387cf,/en/squads/421387cf/2017-2018/Fiorentina-Stats,Fiorentina,27,25.0,38,"3,420",90,100,38.0,418,,,111,0,325,1.50,54,46,+8,+0.21,54.5,40.8,+13.7,+0.36,11,2017-2018,323f90e2-c97f-491b-a9ab-a105a92e4dcc
658bf2de,/en/squads/658bf2de/2017-2018/Genoa-Stats,Genoa,33,27.9,38,"3,420",90,100,38.0,418,,,113,0,329,1.08,33,43,-10,-0.26,43.5,42.6,+0.9,+0.02,11,2017-2018,323f90e2-c97f-491b-a9ab-a105a92e4dcc
0e72edf2,/en/squads/0e72edf2/2017-2018/Hellas-Verona-Stats,Hellas Verona,32,25.9,38,"3,420",90,100,38.0,418,,,113,0,317,0.66,30,78,-48,-1.26,33.0,70.2,-37.1,-0.98,11,2017-2018,323f90e2-c97f-491b-a9ab-a105a92e4dcc
d609edc0,/en/squads/d609edc0/2017-2018/Internazionale-Stats,Inter,22,27.6,38,"3,420",90,100,38.0,418,,,110,0,283,1.89,66,30,+36,+0.95,56.7,37.2,+19.6,+0.52,11,2017-2018,323f90e2-c97f-491b-a9ab-a105a92e4dcc
e0652b02,/en/squads/e0652b02/2017-2018/Juventus-Stats,Juventus,24,29.2,38,"3,420",90,100,38.0,418,,,111,0,267,2.50,86,24,+62,+1.63,55.3,27.4,+27.9,+0.73,11,2017-2018,323f90e2-c97f-491b-a9ab-a105a92e4dcc
7213da33,/en/squads/7213da33/2017-2018/Lazio-Stats,Lazio,24,26.5,38,"3,420",90,100,38.0,418,,,114,0,313,1.89,89,49,+40,+1.05,63.7,43.9,+19.9,+0.52,11,2017-2018,323f90e2-c97f-491b-a9ab-a105a92e4dcc
dc56fe14,/en/squads/dc56fe14/2017-2018/Milan-Stats,Milan,24,25.0,38,"3,420",90,100,38.0,418,,,107,0,334,1.68,56,42,+14,+0.37,51.2,36.9,+14.3,+0.38,11,2017-2018,323f90e2-c97f-491b-a9ab-a105a92e4dcc
d48ad4ff,/en/squads/d48ad4ff/2017-2018/Napoli-Stats,Napoli,23,28.0,38,"3,420",90,100,38.0,418,,,113,0,308,2.39,77,29,+48,+1.26,67.1,27.1,+40.1,+1.05,11,2017-2018,323f90e2-c97f-491b-a9ab-a105a92e4dcc
