team_id,team_url,team,players_used_away,minutes_90s_away,cards_yellow_away,cards_red_away,cards_yellow_red_away,fouls_away,fouled_away,offsides_away,crosses_away,interceptions_away,tackles_won_away,pens_won_away,pens_conceded_away,own_goals_away,ball_recoveries_away,aerials_won_away,aerials_lost_away,aerials_won_pct_away,competition_id,season_id,id
922493f3,/en/squads/922493f3/2021-2022/Atalanta-Stats,vs Atalanta,32,38.0,94,1,1,491,488,69,468,429,407,4,6,3,2240,518,685,43.1,11,2021-2022,233f8ed3-53dd-4fa7-9f26-9db0c8c53e0b
1d8099f8,/en/squads/1d8099f8/2021-2022/Bologna-Stats,vs Bologna,36,38.0,83,4,2,527,416,88,680,376,321,8,5,1,2032,520,492,51.4,11,2021-2022,233f8ed3-53dd-4fa7-9f26-9db0c8c53e0b
c4260e09,/en/squads/c4260e09/2021-2022/Cagliari-Stats,vs Cagliari,33,38.0,74,5,1,526,524,76,693,306,275,6,4,0,2112,742,696,51.6,11,2021-2022,233f8ed3-53dd-4fa7-9f26-9db0c8c53e0b
a3d88bd8,/en/squads/a3d88bd8/2021-2022/Empoli-Stats,vs Empoli,28,38.0,80,1,0,488,482,66,787,377,361,7,7,3,2051,549,427,56.3,11,2021-2022,233f8ed3-53dd-4fa7-9f26-9db0c8c53e0b
421387cf,/en/squads/421387cf/2021-2022/Fiorentina-Stats,vs Fiorentina,28,38.0,103,4,3,585,441,119,437,351,289,4,12,0,1825,456,469,49.3,11,2021-2022,233f8ed3-53dd-4fa7-9f26-9db0c8c53e0b
658bf2de,/en/squads/658bf2de/2021-2022/Genoa-Stats,vs Genoa,40,38.0,82,1,0,523,530,59,648,350,370,4,7,1,2257,743,635,53.9,11,2021-2022,233f8ed3-53dd-4fa7-9f26-9db0c8c53e0b
0e72edf2,/en/squads/0e72edf2/2021-2022/Hellas-Verona-Stats,vs Hellas Verona,31,38.0,74,3,0,463,534,32,682,425,367,3,8,2,2206,733,689,51.5,11,2021-2022,233f8ed3-53dd-4fa7-9f26-9db0c8c53e0b
d609edc0,/en/squads/d609edc0/2021-2022/Internazionale-Stats,vs Inter,27,38.0,79,5,1,440,441,34,516,395,251,3,11,1,1767,476,549,46.4,11,2021-2022,233f8ed3-53dd-4fa7-9f26-9db0c8c53e0b
e0652b02,/en/squads/e0652b02/2021-2022/Juventus-Stats,vs Juventus,32,38.0,94,4,2,525,471,35,730,364,334,5,6,1,1894,440,550,44.4,11,2021-2022,233f8ed3-53dd-4fa7-9f26-9db0c8c53e0b
7213da33,/en/squads/7213da33/2021-2022/Lazio-Stats,vs Lazio,27,38.0,100,7,3,474,418,73,602,399,319,6,9,3,1956,427,411,51.0,11,2021-2022,233f8ed3-53dd-4fa7-9f26-9db0c8c53e0b
dc56fe14,/en/squads/dc56fe14/2021-2022/Milan-Stats,vs Milan,28,38.0,91,6,2,533,440,63,533,356,352,3,8,3,2106,517,521,49.8,11,2021-2022,233f8ed3-53dd-4fa7-9f26-9db0c8c53e0b
d48ad4ff,/en/squads/d48ad4ff/2021-2022/Napoli-Stats,vs Napoli,27,38.0,101,9,5,517,415,60,552,397,320,0,14,0,1963,403,393,50.6,11,2021-2022,233f8ed3-53dd-4fa7-9f26-9db0c8c53e0b
cf74a709,/en/squads/cf74a709/2021-2022/Roma-Stats,vs Roma,29,38.0,106,8,5,497,477,81,504,383,361,5,9,1,1970,441,524,45.7,11,2021-2022,233f8ed3-53dd-4fa7-9f26-9db0c8c53e0b
c5577084,/en/squads/c5577084/2021-2022/Salernitana-Stats,vs Salernitana,42,38.0,98,8,4,546,463,63,745,315,341,6,5,1,2043,506,657,43.5,11,2021-2022,233f8ed3-53dd-4fa7-9f26-9db0c8c53e0b
8ff9e3b3,/en/squads/8ff9e3b3/2021-2022/Sampdoria-Stats,vs Sampdoria,34,38.0,82,2,2,538,471,64,764,363,276,1,4,4,2174,506,609,45.4,11,2021-2022,233f8ed3-53dd-4fa7-9f26-9db0c8c53e0b
e2befd26,/en/squads/e2befd26/2021-2022/Sassuolo-Stats,vs Sassuolo,29,38.0,83,6,5,519,434,142,670,374,371,6,7,4,2041,404,343,54.1,11,2021-2022,233f8ed3-53dd-4fa7-9f26-9db0c8c53e0b
68449f6d,/en/squads/68449f6d/2021-2022/Spezia-Stats,vs Spezia,30,38.0,85,2,2,474,477,62,710,334,366,8,5,3,2064,589,530,52.6,11,2021-2022,233f8ed3-53dd-4fa7-9f26-9db0c8c53e0b
105360fe,/en/squads/105360fe/2021-2022/Torino-Stats,vs Torino,31,38.0,96,7,3,485,611,60,558,300,284,10,6,3,1989,891,781,53.3,11,2021-2022,233f8ed3-53dd-4fa7-9f26-9db0c8c53e0b
04eea015,/en/squads/04eea015/2021-2022/Udinese-Stats,vs Udinese,29,38.0,107,6,6,494,537,57,653,340,363,6,4,3,2010,534,453,54.1,11,2021-2022,233f8ed3-53dd-4fa7-9f26-9db0c8c53e0b
af5d5982,/en/squads/af5d5982/2021-2022/Venezia-Stats,vs Venezia,39,38.0,79,3,2,476,492,48,817,370,341,5,5,0,2059,583,564,50.8,11,2021-2022,233f8ed3-53dd-4fa7-9f26-9db0c8c53e0b
