ranker,nationality,players,minutes,List,competition_id,season_id,id
1,itItaly,331,"336,056","Ciro Immobile,Fabio Quagliarella,Lorenzo Insigne,Simone Verdi,Matteo Politano,Andrea Belotti,Roberto Inglese,Mirco Antenucci,Federico Chiesa,Rômulo...",11,2017-2018,a53465fa-73ed-436e-9d10-da7ee60acbe2
2,brBrazil,38,"44,541","Allan,Lucas Leiva,Alisson,Nícolas Andrade,Douglas Costa,Danilo Larangeira,Felipe dal Belo,Samir Santos,Alex Sandro,Miranda...",11,2017-2018,a53465fa-73ed-436e-9d10-da7ee60acbe2
3,arArgentina,29,"48,983","Mauro Icardi,Gonzalo Higuaín,Giovanni Simeone,Paulo Dybala,Papu Gómez,Rodrigo De Paul,Federico Fazio,Matías Silvestre,Germán Pezzella,Albano Bizzarri...",11,2017-2018,a53465fa-73ed-436e-9d10-da7ee60acbe2
4,hrCroatia,18,"18,777","Ivan Perišić,Marcelo Brozović,Mario Mandžukić,Nikola Kalinić,Milan Badelj,Ante Budimir,Bruno Petković,Ivan Strinić,Andrija Balić,Stipe Perica...",11,2017-2018,a53465fa-73ed-436e-9d10-da7ee60acbe2
,,,,View Complete Nationalities Table,11,2017-2018,a53465fa-73ed-436e-9d10-da7ee60acbe2
