team_id,team_url,team,players_used,possession,minutes_90s,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,competition_id,season_id,id
922493f3,/en/squads/922493f3/2019-2020/Atalanta-Stats,Atalanta,30,57.2,38.0,26093,1876,6557,12183,7584,1117,26083,616,347,56.3,267,43.3,16491,84807,43655,978,780,256,595,358,17836,1854,11,2019-2020,02785fde-7e2c-4cbb-bb04-b0da1e0460d6
1d8099f8,/en/squads/1d8099f8/2019-2020/Bologna-Stats,Bologna,31,52.6,38.0,22738,2314,6600,10533,5822,794,22732,628,349,55.6,278,44.3,13270,75441,38917,799,556,203,617,331,14486,1649,11,2019-2020,02785fde-7e2c-4cbb-bb04-b0da1e0460d6
4ef57aeb,/en/squads/4ef57aeb/2019-2020/Brescia-Stats,Brescia,32,40.6,38.0,18739,2524,6842,7804,4306,653,18735,450,275,61.1,175,38.9,9591,55133,30316,537,385,86,557,316,10769,1231,11,2019-2020,02785fde-7e2c-4cbb-bb04-b0da1e0460d6
c4260e09,/en/squads/c4260e09/2019-2020/Cagliari-Stats,Cagliari,33,45.7,38.0,21020,2568,7154,9248,4843,586,21015,538,324,60.2,214,39.8,11102,64793,34422,662,564,100,543,337,13049,1278,11,2019-2020,02785fde-7e2c-4cbb-bb04-b0da1e0460d6
421387cf,/en/squads/421387cf/2019-2020/Fiorentina-Stats,Fiorentina,33,47.4,38.0,21343,2205,6723,9390,5490,845,21332,670,428,63.9,242,36.1,12273,71566,39481,857,545,195,595,388,13488,1432,11,2019-2020,02785fde-7e2c-4cbb-bb04-b0da1e0460d6
658bf2de,/en/squads/658bf2de/2019-2020/Genoa-Stats,Genoa,34,49.5,38.0,22193,2703,7647,9844,4922,653,22178,565,335,59.3,230,40.7,12672,64976,33616,583,434,103,558,349,14203,1269,11,2019-2020,02785fde-7e2c-4cbb-bb04-b0da1e0460d6
0e72edf2,/en/squads/0e72edf2/2019-2020/Hellas-Verona-Stats,Hellas Verona,30,49.8,38.0,21661,2367,6427,10342,5111,744,21652,546,328,60.1,217,39.7,11821,64502,33903,728,553,146,536,307,13229,1554,11,2019-2020,02785fde-7e2c-4cbb-bb04-b0da1e0460d6
d609edc0,/en/squads/d609edc0/2019-2020/Internazionale-Stats,Inter,29,54.2,38.0,24766,2441,7448,11450,6087,1024,24755,498,311,62.4,187,37.6,13950,76296,41980,797,520,190,515,292,17092,1806,11,2019-2020,02785fde-7e2c-4cbb-bb04-b0da1e0460d6
e0652b02,/en/squads/e0652b02/2019-2020/Juventus-Stats,Juventus,30,58.1,38.0,27421,2020,6575,13503,7570,863,27407,689,434,63.0,254,36.9,17726,83654,42833,879,767,211,510,293,20049,1734,11,2019-2020,02785fde-7e2c-4cbb-bb04-b0da1e0460d6
7213da33,/en/squads/7213da33/2019-2020/Lazio-Stats,Lazio,27,50.4,38.0,23332,2356,7008,10481,6081,950,23314,580,360,62.1,217,37.4,13144,80519,45995,935,658,212,503,270,15748,1658,11,2019-2020,02785fde-7e2c-4cbb-bb04-b0da1e0460d6
