team_id,team_url,team,players_used_away,avg_age_away,games_away,minutes_away,minutes_per_game_away,minutes_pct_away,minutes_90s_away,games_starts_away,minutes_per_start_away,games_complete_away,games_subs_away,minutes_per_sub_away,unused_subs_away,points_per_game_away,on_goals_for_away,on_goals_against_away,plus_minus_away,plus_minus_per90_away,on_xg_for_away,on_xg_against_away,xg_plus_minus_away,xg_plus_minus_per90_away,competition_id,season_id,id
922493f3,/en/squads/922493f3/2019-2020/Atalanta-Stats,vs Atalanta,30,27.0,38,"3,420",90,100,38.0,418,82,,130,22,301,0.71,48,98,-50,-1.32,41.3,83.5,-42.2,-1.11,11,2019-2020,e3cc8a47-25bd-4274-9e5b-30e14133b459
1d8099f8,/en/squads/1d8099f8/2019-2020/Bologna-Stats,vs Bologna,31,26.9,38,"3,420",90,100,38.0,418,83,,130,22,289,1.47,65,52,+13,+0.34,54.8,56.9,-2.0,-0.05,11,2019-2020,e3cc8a47-25bd-4274-9e5b-30e14133b459
4ef57aeb,/en/squads/4ef57aeb/2019-2020/Brescia-Stats,vs Brescia,32,27.1,38,"3,420",90,100,38.0,418,83,,129,23,285,2.16,79,35,+44,+1.16,74.5,43.4,+31.2,+0.82,11,2019-2020,e3cc8a47-25bd-4274-9e5b-30e14133b459
c4260e09,/en/squads/c4260e09/2019-2020/Cagliari-Stats,vs Cagliari,33,27.0,38,"3,420",90,100,38.0,418,83,,129,23,292,1.50,56,52,+4,+0.11,59.0,41.8,+17.2,+0.45,11,2019-2020,e3cc8a47-25bd-4274-9e5b-30e14133b459
421387cf,/en/squads/421387cf/2019-2020/Fiorentina-Stats,vs Fiorentina,33,27.1,38,"3,420",90,100,38.0,418,83,,130,22,289,1.37,48,51,-3,-0.08,48.9,53.6,-4.7,-0.12,11,2019-2020,e3cc8a47-25bd-4274-9e5b-30e14133b459
658bf2de,/en/squads/658bf2de/2019-2020/Genoa-Stats,vs Genoa,34,26.9,38,"3,420",90,100,38.0,418,82,,129,23,286,1.74,73,47,+26,+0.68,60.0,48.7,+11.3,+0.30,11,2019-2020,e3cc8a47-25bd-4274-9e5b-30e14133b459
0e72edf2,/en/squads/0e72edf2/2019-2020/Hellas-Verona-Stats,vs Hellas Verona,30,27.0,38,"3,420",90,100,38.0,418,83,,124,23,293,1.37,51,47,+4,+0.11,53.7,50.5,+3.2,+0.08,11,2019-2020,e3cc8a47-25bd-4274-9e5b-30e14133b459
d609edc0,/en/squads/d609edc0/2019-2020/Internazionale-Stats,vs Inter,29,26.8,38,"3,420",90,100,38.0,418,84,,135,22,279,0.58,36,81,-45,-1.18,40.7,69.4,-28.7,-0.76,11,2019-2020,e3cc8a47-25bd-4274-9e5b-30e14133b459
e0652b02,/en/squads/e0652b02/2019-2020/Juventus-Stats,vs Juventus,30,26.7,38,"3,420",90,100,38.0,418,82,,131,21,283,0.68,43,76,-33,-0.87,44.9,71.1,-26.1,-0.69,11,2019-2020,e3cc8a47-25bd-4274-9e5b-30e14133b459
7213da33,/en/squads/7213da33/2019-2020/Lazio-Stats,vs Lazio,27,26.9,38,"3,420",90,100,38.0,418,83,,127,20,295,0.79,42,79,-37,-0.97,51.1,68.0,-16.9,-0.44,11,2019-2020,e3cc8a47-25bd-4274-9e5b-30e14133b459
