team_id,team_url,team,players_used_away,possession_away,minutes_90s_away,touches_away,touches_def_pen_area_away,touches_def_3rd_away,touches_mid_3rd_away,touches_att_3rd_away,touches_att_pen_area_away,touches_live_ball_away,take_ons_away,take_ons_won_away,take_ons_won_pct_away,take_ons_tackled_away,take_ons_tackled_pct_away,carries_away,carries_distance_away,carries_progressive_distance_away,progressive_carries_away,carries_into_final_third_away,carries_into_penalty_area_away,miscontrols_away,dispossessed_away,passes_received_away,progressive_passes_received_away,competition_id,season_id,id
922493f3,/en/squads/922493f3/2021-2022/Atalanta-Stats,vs Atalanta,32,44.9,38.0,21980,2922,8407,9524,4272,611,21974,635,336,52.9,299,47.1,11343,58106,26857,514,367,144,657,331,13208,1103,11,2021-2022,1100a2c6-f734-4e37-86f7-2d0d37cbbc9d
1d8099f8,/en/squads/1d8099f8/2021-2022/Bologna-Stats,vs Bologna,36,49.3,38.0,22069,2103,6135,9931,6221,876,22061,531,312,58.8,216,40.7,12486,66971,35717,790,591,199,643,314,14154,1446,11,2021-2022,1100a2c6-f734-4e37-86f7-2d0d37cbbc9d
c4260e09,/en/squads/c4260e09/2021-2022/Cagliari-Stats,vs Cagliari,33,55.6,38.0,23942,2208,7251,11080,5841,912,23932,545,314,57.6,230,42.2,12644,69161,36888,713,500,150,655,327,15634,1586,11,2021-2022,1100a2c6-f734-4e37-86f7-2d0d37cbbc9d
a3d88bd8,/en/squads/a3d88bd8/2021-2022/Empoli-Stats,vs Empoli,28,52.9,38.0,23120,2464,7208,9514,6634,1132,23110,606,333,55.0,273,45.0,12901,69575,35694,823,559,267,655,295,14820,1665,11,2021-2022,1100a2c6-f734-4e37-86f7-2d0d37cbbc9d
421387cf,/en/squads/421387cf/2021-2022/Fiorentina-Stats,vs Fiorentina,28,41.8,38.0,19162,2819,7794,8009,3575,593,19157,541,272,50.3,268,49.5,10277,51793,24887,480,352,123,558,240,11875,971,11,2021-2022,1100a2c6-f734-4e37-86f7-2d0d37cbbc9d
658bf2de,/en/squads/658bf2de/2021-2022/Genoa-Stats,vs Genoa,40,56.1,38.0,24827,2343,7825,11265,5983,908,24821,727,378,52.0,349,48.0,14100,69920,34552,684,517,165,670,390,15731,1560,11,2021-2022,1100a2c6-f734-4e37-86f7-2d0d37cbbc9d
0e72edf2,/en/squads/0e72edf2/2021-2022/Hellas-Verona-Stats,vs Hellas Verona,31,49.4,38.0,21246,2399,6985,9678,4855,773,21242,557,319,57.3,238,42.7,11333,60116,28375,568,474,150,668,296,12349,1141,11,2021-2022,1100a2c6-f734-4e37-86f7-2d0d37cbbc9d
d609edc0,/en/squads/d609edc0/2021-2022/Internazionale-Stats,vs Inter,27,43.4,38.0,20754,2862,7712,9059,4209,606,20750,545,298,54.7,247,45.3,11791,60314,29576,569,497,118,522,341,13372,1088,11,2021-2022,1100a2c6-f734-4e37-86f7-2d0d37cbbc9d
e0652b02,/en/squads/e0652b02/2021-2022/Juventus-Stats,vs Juventus,32,48.3,38.0,22486,2318,6536,10230,5924,704,22479,529,293,55.4,236,44.6,13023,67673,34838,719,589,141,599,319,14939,1464,11,2021-2022,1100a2c6-f734-4e37-86f7-2d0d37cbbc9d
7213da33,/en/squads/7213da33/2021-2022/Lazio-Stats,vs Lazio,27,44.4,38.0,22493,2709,8413,9788,4540,751,22487,621,383,61.7,239,38.5,13377,65312,32244,579,442,129,535,340,15165,1276,11,2021-2022,1100a2c6-f734-4e37-86f7-2d0d37cbbc9d
