team_id,team_url,team,players_used,minutes_90s,gk_goals_against,gk_pens_allowed,gk_free_kick_goals_against,gk_corner_kick_goals_against,gk_own_goals_against,gk_psxg,gk_psnpxg_per_shot_on_target_against,gk_psxg_net,gk_psxg_net_per90,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_def_actions_outside_pen_area_per90,gk_avg_distance_def_actions,competition_id,season_id,id
7213da33,/en/squads/7213da33/2023-2024/Lazio-Stats,Lazio,2,38.0,39,2,0,3,0,36.9,0.23,-2.1,-0.05,139,366,38.0,985,132,29.5,37.7,301,24.9,28.1,476,21,4.4,23,0.61,13.1,11,2023-2024,105e058f-e5f8-4777-9e18-a8b03c6cec6b
ffcbe334,/en/squads/ffcbe334/2023-2024/Lecce-Stats,Lecce,1,38.0,54,5,1,7,1,51.0,0.26,-2.0,-0.05,152,489,31.1,801,159,46.7,34.9,340,33.8,29.1,522,20,3.8,20,0.53,11.0,11,2023-2024,105e058f-e5f8-4777-9e18-a8b03c6cec6b
dc56fe14,/en/squads/dc56fe14/2023-2024/Milan-Stats,Milan,4,38.0,49,8,2,4,1,42.7,0.22,-5.3,-0.14,146,351,41.6,1248,233,22.9,26.9,273,23.8,26.9,440,43,9.8,46,1.21,15.4,11,2023-2024,105e058f-e5f8-4777-9e18-a8b03c6cec6b
21680aa4,/en/squads/21680aa4/2023-2024/Monza-Stats,Monza,2,38.0,51,7,1,6,0,59.8,0.27,+8.8,+0.23,197,486,40.5,1223,230,28.9,30.6,319,41.7,37.5,531,22,4.1,21,0.55,16.8,11,2023-2024,105e058f-e5f8-4777-9e18-a8b03c6cec6b
d48ad4ff,/en/squads/d48ad4ff/2023-2024/Napoli-Stats,Napoli,3,38.0,48,2,1,6,0,46.1,0.33,-1.9,-0.05,83,242,34.3,955,149,19.9,17.0,226,23.0,27.9,417,14,3.4,41,1.08,37.0,11,2023-2024,105e058f-e5f8-4777-9e18-a8b03c6cec6b
cf74a709,/en/squads/cf74a709/2023-2024/Roma-Stats,Roma,2,38.0,46,3,0,5,3,43.6,0.26,+0.6,+0.02,134,327,41.0,945,163,25.1,25.3,289,31.1,29.7,517,32,6.2,15,0.39,12.0,11,2023-2024,105e058f-e5f8-4777-9e18-a8b03c6cec6b
c5577084,/en/squads/c5577084/2023-2024/Salernitana-Stats,Salernitana,3,38.0,81,10,0,9,2,68.1,0.29,-10.9,-0.29,183,647,28.3,858,127,49.7,44.9,345,64.1,46.6,631,15,2.4,31,0.82,7.6,11,2023-2024,105e058f-e5f8-4777-9e18-a8b03c6cec6b
e2befd26,/en/squads/e2befd26/2023-2024/Sassuolo-Stats,Sassuolo,2,38.0,75,8,2,8,4,56.9,0.28,-14.1,-0.37,189,585,32.3,987,154,45.9,37.8,347,38.0,33.5,582,26,4.5,30,0.79,18.6,11,2023-2024,105e058f-e5f8-4777-9e18-a8b03c6cec6b
105360fe,/en/squads/105360fe/2023-2024/Torino-Stats,Torino,2,38.0,36,7,0,4,0,37.3,0.22,+1.3,+0.04,274,812,33.7,1370,179,44.2,31.1,273,75.8,59.9,431,41,9.5,40,1.05,12.0,11,2023-2024,105e058f-e5f8-4777-9e18-a8b03c6cec6b
04eea015,/en/squads/04eea015/2023-2024/Udinese-Stats,Udinese,2,38.0,53,9,2,5,1,49.6,0.26,-2.4,-0.06,156,431,36.2,597,113,45.9,41.7,300,52.3,42.5,647,12,1.9,9,0.24,8.7,11,2023-2024,105e058f-e5f8-4777-9e18-a8b03c6cec6b
