team_id,team_url,team,players_used,minutes_90s,goals,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,pens_made,pens_att,xg,npxg,npxg_per_shot,xg_net,npxg_net,competition_id,season_id,id
922493f3,/en/squads/922493f3/2017-2018/Atalanta-Stats,Atalanta,25,38.0,57,570,192,33.7,15.00,5.05,0.09,0.27,16.9,15,5,9,64.1,57.2,0.10,-7.1,-5.2,11,2017-2018,88c99984-533c-44c1-a317-61b0ca05786e
4fcb34fd,/en/squads/4fcb34fd/2017-2018/Benevento-Stats,Benevento,41,38.0,32,470,145,30.9,12.37,3.82,0.06,0.21,19.8,23,2,3,38.3,36.0,0.08,-6.3,-6.0,11,2017-2018,88c99984-533c-44c1-a317-61b0ca05786e
1d8099f8,/en/squads/1d8099f8/2017-2018/Bologna-Stats,Bologna,30,38.0,37,356,119,33.4,9.37,3.13,0.10,0.29,19.4,32,2,3,36.6,34.3,0.10,+0.4,+0.7,11,2017-2018,88c99984-533c-44c1-a317-61b0ca05786e
c4260e09,/en/squads/c4260e09/2017-2018/Cagliari-Stats,Cagliari,29,38.0,33,374,113,30.2,9.84,2.97,0.08,0.26,18.3,16,4,7,39.7,34.2,0.09,-6.7,-5.2,11,2017-2018,88c99984-533c-44c1-a317-61b0ca05786e
cc919b35,/en/squads/cc919b35/2017-2018/Chievo-Stats,Chievo,25,38.0,36,389,131,33.7,10.24,3.45,0.09,0.27,18.7,10,1,2,34.1,32.5,0.08,+1.9,+2.5,11,2017-2018,88c99984-533c-44c1-a317-61b0ca05786e
3074d7b1,/en/squads/3074d7b1/2017-2018/Crotone-Stats,Crotone,29,38.0,38,378,129,34.1,9.95,3.39,0.10,0.28,20.0,12,2,3,34.6,32.2,0.09,+3.4,+3.8,11,2017-2018,88c99984-533c-44c1-a317-61b0ca05786e
421387cf,/en/squads/421387cf/2017-2018/Fiorentina-Stats,Fiorentina,27,38.0,53,611,179,29.3,16.08,4.71,0.08,0.26,19.3,20,7,8,54.5,48.3,0.08,-1.5,-2.3,11,2017-2018,88c99984-533c-44c1-a317-61b0ca05786e
658bf2de,/en/squads/658bf2de/2017-2018/Genoa-Stats,Genoa,33,38.0,31,413,120,29.1,10.87,3.16,0.07,0.23,17.5,11,4,5,43.5,39.6,0.10,-12.5,-12.6,11,2017-2018,88c99984-533c-44c1-a317-61b0ca05786e
0e72edf2,/en/squads/0e72edf2/2017-2018/Hellas-Verona-Stats,Hellas Verona,32,38.0,30,354,89,25.1,9.32,2.34,0.06,0.26,20.5,19,7,7,33.0,27.7,0.08,-3.0,-4.7,11,2017-2018,88c99984-533c-44c1-a317-61b0ca05786e
d609edc0,/en/squads/d609edc0/2017-2018/Internazionale-Stats,Inter,22,38.0,64,565,195,34.5,14.87,5.13,0.10,0.30,18.0,14,6,7,56.7,51.3,0.09,+7.3,+6.7,11,2017-2018,88c99984-533c-44c1-a317-61b0ca05786e
e0652b02,/en/squads/e0652b02/2017-2018/Juventus-Stats,Juventus,24,38.0,82,546,198,36.3,14.37,5.21,0.14,0.39,18.9,41,4,8,55.3,49.4,0.09,+26.7,+28.6,11,2017-2018,88c99984-533c-44c1-a317-61b0ca05786e
7213da33,/en/squads/7213da33/2017-2018/Lazio-Stats,Lazio,24,38.0,86,542,199,36.7,14.26,5.24,0.14,0.39,18.4,16,9,11,63.7,55.2,0.10,+22.3,+21.8,11,2017-2018,88c99984-533c-44c1-a317-61b0ca05786e
dc56fe14,/en/squads/dc56fe14/2017-2018/Milan-Stats,Milan,24,38.0,54,606,214,35.3,15.95,5.63,0.08,0.23,19.6,24,4,6,51.2,46.6,0.08,+2.8,+3.4,11,2017-2018,88c99984-533c-44c1-a317-61b0ca05786e
d48ad4ff,/en/squads/d48ad4ff/2017-2018/Napoli-Stats,Napoli,23,38.0,73,648,245,37.8,17.05,6.45,0.10,0.27,19.0,20,6,8,67.1,60.7,0.10,+5.9,+6.3,11,2017-2018,88c99984-533c-44c1-a317-61b0ca05786e
cf74a709,/en/squads/cf74a709/2017-2018/Roma-Stats,Roma,27,38.0,56,637,199,31.2,16.76,5.24,0.08,0.27,18.6,29,3,6,63.4,58.8,0.09,-7.4,-5.8,11,2017-2018,88c99984-533c-44c1-a317-61b0ca05786e
8ff9e3b3,/en/squads/8ff9e3b3/2017-2018/Sampdoria-Stats,Sampdoria,27,38.0,56,474,163,34.4,12.47,4.29,0.10,0.30,18.8,26,7,8,53.5,47.2,0.10,+2.5,+1.8,11,2017-2018,88c99984-533c-44c1-a317-61b0ca05786e
e2befd26,/en/squads/e2befd26/2017-2018/Sassuolo-Stats,Sassuolo,28,38.0,28,489,134,27.4,12.87,3.53,0.05,0.18,19.5,18,4,10,46.3,38.4,0.08,-18.3,-14.4,11,2017-2018,88c99984-533c-44c1-a317-61b0ca05786e
1d2fe027,/en/squads/1d2fe027/2017-2018/SPAL-Stats,SPAL,29,38.0,37,368,109,29.6,9.68,2.87,0.09,0.29,19.6,24,5,6,35.8,31.1,0.09,+1.2,+0.9,11,2017-2018,88c99984-533c-44c1-a317-61b0ca05786e
105360fe,/en/squads/105360fe/2017-2018/Torino-Stats,Torino,27,38.0,53,449,151,33.6,11.82,3.97,0.12,0.35,17.8,21,0,2,46.0,44.4,0.10,+7.0,+8.6,11,2017-2018,88c99984-533c-44c1-a317-61b0ca05786e
04eea015,/en/squads/04eea015/2017-2018/Udinese-Stats,Udinese,27,38.0,45,436,131,30.0,11.47,3.45,0.09,0.29,19.1,14,7,7,43.2,37.7,0.09,+1.8,+0.3,11,2017-2018,88c99984-533c-44c1-a317-61b0ca05786e
