team_id,team_url,team,players_used_away,minutes_90s_away,gk_goals_against_away,gk_pens_allowed_away,gk_free_kick_goals_against_away,gk_corner_kick_goals_against_away,gk_own_goals_against_away,gk_psxg_away,gk_psnpxg_per_shot_on_target_against_away,gk_psxg_net_away,gk_psxg_net_per90_away,gk_passes_completed_launched_away,gk_passes_launched_away,gk_passes_pct_launched_away,gk_passes_away,gk_passes_throws_away,gk_pct_passes_launched_away,gk_passes_length_avg_away,gk_goal_kicks_away,gk_pct_goal_kicks_launched_away,gk_goal_kick_length_avg_away,gk_crosses_away,gk_crosses_stopped_away,gk_crosses_stopped_pct_away,gk_def_actions_outside_pen_area_away,gk_def_actions_outside_pen_area_per90_away,gk_avg_distance_def_actions_away,competition_id,season_id,id
e0652b02,/en/squads/e0652b02/2017-2018/Juventus-Stats,vs Juventus,3,38.0,86,4,6,10,4,66.8,0.29,-15.2,-0.40,202,546,37.0,862,147,42.8,36.4,269,65.8,47.0,512,18,3.5,23,0.61,13.6,11,2017-2018,20b7f86d-fad9-4f66-b2ae-2c7cc5323082
7213da33,/en/squads/7213da33/2017-2018/Lazio-Stats,vs Lazio,1,38.0,89,9,2,11,3,75.1,0.32,-10.9,-0.29,194,497,39.0,817,209,35.6,34.9,319,64.6,47.0,581,36,6.2,45,1.19,13.8,11,2017-2018,20b7f86d-fad9-4f66-b2ae-2c7cc5323082
dc56fe14,/en/squads/dc56fe14/2017-2018/Milan-Stats,vs Milan,1,38.0,56,4,2,7,2,57.9,0.25,+3.9,+0.10,259,628,41.2,874,191,44.9,36.5,356,66.3,47.8,689,24,3.5,19,0.50,12.1,11,2017-2018,20b7f86d-fad9-4f66-b2ae-2c7cc5323082
d48ad4ff,/en/squads/d48ad4ff/2017-2018/Napoli-Stats,vs Napoli,2,38.0,77,6,2,12,4,76.6,0.28,+3.6,+0.09,402,832,48.3,1207,208,46.2,36.7,398,68.8,46.9,500,22,4.4,24,0.63,11.6,11,2017-2018,20b7f86d-fad9-4f66-b2ae-2c7cc5323082
cf74a709,/en/squads/cf74a709/2017-2018/Roma-Stats,vs Roma,2,38.0,61,3,2,4,5,55.6,0.25,-0.4,-0.01,311,827,37.6,930,193,51.5,39.3,429,81.1,50.5,725,23,3.2,23,0.61,12.7,11,2017-2018,20b7f86d-fad9-4f66-b2ae-2c7cc5323082
8ff9e3b3,/en/squads/8ff9e3b3/2017-2018/Sampdoria-Stats,vs Sampdoria,3,38.0,56,7,3,3,0,59.1,0.32,+3.1,+0.08,316,644,49.1,952,191,46.2,38.5,323,63.2,46.5,587,20,3.4,29,0.76,12.3,11,2017-2018,20b7f86d-fad9-4f66-b2ae-2c7cc5323082
e2befd26,/en/squads/e2befd26/2017-2018/Sassuolo-Stats,vs Sassuolo,2,38.0,29,4,2,4,1,38.8,0.21,+10.8,+0.28,223,553,40.3,990,192,37.1,34.9,320,58.1,45.4,621,28,4.5,23,0.61,12.7,11,2017-2018,20b7f86d-fad9-4f66-b2ae-2c7cc5323082
1d2fe027,/en/squads/1d2fe027/2017-2018/SPAL-Stats,vs SPAL,3,38.0,39,5,2,3,2,37.7,0.28,+0.7,+0.02,176,402,43.8,777,167,32.3,33.4,263,57.4,44.6,534,22,4.1,29,0.76,13.8,11,2017-2018,20b7f86d-fad9-4f66-b2ae-2c7cc5323082
105360fe,/en/squads/105360fe/2017-2018/Torino-Stats,vs Torino,2,38.0,54,0,0,7,1,47.9,0.32,-5.1,-0.14,263,626,42.0,922,168,43.9,36.9,295,74.9,49.8,456,18,3.9,28,0.74,13.5,11,2017-2018,20b7f86d-fad9-4f66-b2ae-2c7cc5323082
04eea015,/en/squads/04eea015/2017-2018/Udinese-Stats,vs Udinese,2,38.0,48,7,0,3,3,42.6,0.26,-2.4,-0.06,242,537,45.1,863,158,39.9,35.6,338,57.1,44.5,555,28,5.0,51,1.34,16.5,11,2017-2018,20b7f86d-fad9-4f66-b2ae-2c7cc5323082
