team_id,team_url,team,players_used,minutes_90s,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,competition_id,season_id,id
922493f3,/en/squads/922493f3/2019-2020/Atalanta-Stats,Atalanta,30,38.0,627,351,252,278,97,263,643,40.9,380,396,111,285,418,1045,532,12,11,2019-2020,bd164be6-5bd8-47c3-824f-1a10c7f9331c
1d8099f8,/en/squads/1d8099f8/2019-2020/Bologna-Stats,Bologna,31,38.0,575,338,270,238,67,226,619,36.5,393,390,125,265,412,987,667,13,11,2019-2020,bd164be6-5bd8-47c3-824f-1a10c7f9331c
4ef57aeb,/en/squads/4ef57aeb/2019-2020/Brescia-Stats,Brescia,32,38.0,507,273,256,195,56,226,559,40.4,333,399,170,229,361,868,886,12,11,2019-2020,bd164be6-5bd8-47c3-824f-1a10c7f9331c
c4260e09,/en/squads/c4260e09/2019-2020/Cagliari-Stats,Cagliari,33,38.0,560,338,300,203,57,231,619,37.3,388,445,174,271,337,897,855,13,11,2019-2020,bd164be6-5bd8-47c3-824f-1a10c7f9331c
421387cf,/en/squads/421387cf/2019-2020/Fiorentina-Stats,Fiorentina,33,38.0,571,333,300,205,66,213,628,33.9,415,346,98,248,347,918,719,9,11,2019-2020,bd164be6-5bd8-47c3-824f-1a10c7f9331c
658bf2de,/en/squads/658bf2de/2019-2020/Genoa-Stats,Genoa,34,38.0,551,335,268,210,73,212,589,36.0,377,410,150,260,385,936,775,16,11,2019-2020,bd164be6-5bd8-47c3-824f-1a10c7f9331c
0e72edf2,/en/squads/0e72edf2/2019-2020/Hellas-Verona-Stats,Hellas Verona,30,38.0,488,290,237,187,64,203,463,43.8,260,361,173,188,398,886,825,10,11,2019-2020,bd164be6-5bd8-47c3-824f-1a10c7f9331c
d609edc0,/en/squads/d609edc0/2019-2020/Internazionale-Stats,Inter,29,38.0,524,287,228,212,84,196,575,34.1,379,371,120,251,370,894,657,12,11,2019-2020,bd164be6-5bd8-47c3-824f-1a10c7f9331c
e0652b02,/en/squads/e0652b02/2019-2020/Juventus-Stats,Juventus,30,38.0,539,318,225,219,95,224,582,38.5,358,374,120,254,370,909,590,14,11,2019-2020,bd164be6-5bd8-47c3-824f-1a10c7f9331c
7213da33,/en/squads/7213da33/2019-2020/Lazio-Stats,Lazio,27,38.0,547,311,270,205,72,224,612,36.6,388,404,142,262,378,925,642,9,11,2019-2020,bd164be6-5bd8-47c3-824f-1a10c7f9331c
ffcbe334,/en/squads/ffcbe334/2019-2020/Lecce-Stats,Lecce,30,38.0,525,293,288,192,45,234,628,37.3,394,395,150,245,383,908,793,30,11,2019-2020,bd164be6-5bd8-47c3-824f-1a10c7f9331c
dc56fe14,/en/squads/dc56fe14/2019-2020/Milan-Stats,Milan,32,38.0,581,345,270,237,74,234,620,37.7,386,353,106,247,419,1000,652,19,11,2019-2020,bd164be6-5bd8-47c3-824f-1a10c7f9331c
d48ad4ff,/en/squads/d48ad4ff/2019-2020/Napoli-Stats,Napoli,25,38.0,487,295,223,183,81,206,540,38.1,334,322,86,236,330,817,464,11,11,2019-2020,bd164be6-5bd8-47c3-824f-1a10c7f9331c
eab4234c,/en/squads/eab4234c/2019-2020/Parma-Stats,Parma,25,38.0,615,348,329,228,58,282,708,39.8,426,423,177,246,394,1009,859,14,11,2019-2020,bd164be6-5bd8-47c3-824f-1a10c7f9331c
cf74a709,/en/squads/cf74a709/2019-2020/Roma-Stats,Roma,31,38.0,493,303,202,203,88,197,503,39.2,306,347,107,240,400,893,644,15,11,2019-2020,bd164be6-5bd8-47c3-824f-1a10c7f9331c
8ff9e3b3,/en/squads/8ff9e3b3/2019-2020/Sampdoria-Stats,Sampdoria,31,38.0,584,354,267,224,93,230,605,38.0,375,397,116,281,396,980,778,5,11,2019-2020,bd164be6-5bd8-47c3-824f-1a10c7f9331c
e2befd26,/en/squads/e2befd26/2019-2020/Sassuolo-Stats,Sassuolo,31,38.0,553,332,273,211,69,249,556,44.8,307,392,130,262,348,901,666,9,11,2019-2020,bd164be6-5bd8-47c3-824f-1a10c7f9331c
1d2fe027,/en/squads/1d2fe027/2019-2020/SPAL-Stats,SPAL,34,38.0,554,327,299,197,58,222,571,38.9,349,390,170,220,394,948,748,15,11,2019-2020,bd164be6-5bd8-47c3-824f-1a10c7f9331c
105360fe,/en/squads/105360fe/2019-2020/Torino-Stats,Torino,27,38.0,572,314,266,236,70,212,549,38.6,337,433,160,273,495,1067,875,14,11,2019-2020,bd164be6-5bd8-47c3-824f-1a10c7f9331c
04eea015,/en/squads/04eea015/2019-2020/Udinese-Stats,Udinese,25,38.0,597,340,329,214,54,253,593,42.7,340,434,153,281,375,972,789,13,11,2019-2020,bd164be6-5bd8-47c3-824f-1a10c7f9331c
