team_id,team_url,team,players_used_away,minutes_90s_away,tackles_away,tackles_won_away,tackles_def_3rd_away,tackles_mid_3rd_away,tackles_att_3rd_away,challenge_tackles_away,challenges_away,challenge_tackles_pct_away,challenges_lost_away,blocks_away,blocked_shots_away,blocked_passes_away,interceptions_away,tackles_interceptions_away,clearances_away,errors_away,competition_id,season_id,id
922493f3,/en/squads/922493f3/2018-2019/Atalanta-Stats,vs Atalanta,27,38.0,755,458,416,275,64,291,654,44.5,363,475,153,322,472,1227,893,20,11,2018-2019,2432e1f2-4ae1-4c0b-96b7-ea2c0ba0215c
1d8099f8,/en/squads/1d8099f8/2018-2019/Bologna-Stats,vs Bologna,29,38.0,629,409,310,238,81,269,542,49.6,273,380,125,255,369,998,874,14,11,2018-2019,2432e1f2-4ae1-4c0b-96b7-ea2c0ba0215c
c4260e09,/en/squads/c4260e09/2018-2019/Cagliari-Stats,vs Cagliari,30,38.0,534,306,251,222,61,166,346,48.0,180,365,95,270,377,911,860,8,11,2018-2019,2432e1f2-4ae1-4c0b-96b7-ea2c0ba0215c
cc919b35,/en/squads/cc919b35/2018-2019/Chievo-Stats,vs Chievo,36,38.0,522,315,210,248,64,164,365,44.9,201,343,85,258,344,866,715,4,11,2018-2019,2432e1f2-4ae1-4c0b-96b7-ea2c0ba0215c
a3d88bd8,/en/squads/a3d88bd8/2018-2019/Empoli-Stats,vs Empoli,29,38.0,590,373,298,230,62,223,556,40.1,333,444,127,317,406,996,750,10,11,2018-2019,2432e1f2-4ae1-4c0b-96b7-ea2c0ba0215c
421387cf,/en/squads/421387cf/2018-2019/Fiorentina-Stats,vs Fiorentina,27,38.0,661,408,343,238,80,284,590,48.1,306,412,154,258,383,1044,916,15,11,2018-2019,2432e1f2-4ae1-4c0b-96b7-ea2c0ba0215c
6a7ad59d,/en/squads/6a7ad59d/2018-2019/Frosinone-Stats,vs Frosinone,33,38.0,562,342,256,239,67,214,427,50.1,213,384,114,270,334,896,820,13,11,2018-2019,2432e1f2-4ae1-4c0b-96b7-ea2c0ba0215c
658bf2de,/en/squads/658bf2de/2018-2019/Genoa-Stats,vs Genoa,31,38.0,541,340,272,216,53,212,501,42.3,289,381,131,250,350,891,981,10,11,2018-2019,2432e1f2-4ae1-4c0b-96b7-ea2c0ba0215c
d609edc0,/en/squads/d609edc0/2018-2019/Internazionale-Stats,vs Inter,23,38.0,535,341,285,178,72,225,510,44.1,285,445,166,279,434,969,1133,16,11,2018-2019,2432e1f2-4ae1-4c0b-96b7-ea2c0ba0215c
e0652b02,/en/squads/e0652b02/2018-2019/Juventus-Stats,vs Juventus,31,38.0,581,372,285,212,84,261,637,41.0,376,418,153,265,362,943,913,15,11,2018-2019,2432e1f2-4ae1-4c0b-96b7-ea2c0ba0215c
7213da33,/en/squads/7213da33/2018-2019/Lazio-Stats,vs Lazio,30,38.0,600,377,324,216,60,268,612,43.8,344,471,163,308,439,1039,885,13,11,2018-2019,2432e1f2-4ae1-4c0b-96b7-ea2c0ba0215c
dc56fe14,/en/squads/dc56fe14/2018-2019/Milan-Stats,vs Milan,23,38.0,617,382,292,243,82,202,543,37.2,341,427,161,266,428,1045,801,10,11,2018-2019,2432e1f2-4ae1-4c0b-96b7-ea2c0ba0215c
d48ad4ff,/en/squads/d48ad4ff/2018-2019/Napoli-Stats,vs Napoli,26,38.0,559,347,274,201,84,234,570,41.1,336,469,168,301,442,1001,864,18,11,2018-2019,2432e1f2-4ae1-4c0b-96b7-ea2c0ba0215c
eab4234c,/en/squads/eab4234c/2018-2019/Parma-Stats,vs Parma,31,38.0,613,408,262,246,105,238,517,46.0,279,365,88,277,338,951,617,12,11,2018-2019,2432e1f2-4ae1-4c0b-96b7-ea2c0ba0215c
cf74a709,/en/squads/cf74a709/2018-2019/Roma-Stats,vs Roma,26,38.0,624,403,314,246,64,276,639,43.2,363,381,138,243,393,1017,887,17,11,2018-2019,2432e1f2-4ae1-4c0b-96b7-ea2c0ba0215c
8ff9e3b3,/en/squads/8ff9e3b3/2018-2019/Sampdoria-Stats,vs Sampdoria,24,38.0,653,386,309,265,79,192,478,40.2,286,455,113,342,508,1161,801,14,11,2018-2019,2432e1f2-4ae1-4c0b-96b7-ea2c0ba0215c
e2befd26,/en/squads/e2befd26/2018-2019/Sassuolo-Stats,vs Sassuolo,29,38.0,660,396,296,264,100,272,631,43.1,359,429,128,301,409,1069,745,15,11,2018-2019,2432e1f2-4ae1-4c0b-96b7-ea2c0ba0215c
1d2fe027,/en/squads/1d2fe027/2018-2019/SPAL-Stats,vs SPAL,28,38.0,615,406,275,248,92,218,492,44.3,274,404,115,289,342,957,797,8,11,2018-2019,2432e1f2-4ae1-4c0b-96b7-ea2c0ba0215c
105360fe,/en/squads/105360fe/2018-2019/Torino-Stats,vs Torino,25,38.0,701,438,346,271,84,251,589,42.6,338,418,116,302,373,1074,917,10,11,2018-2019,2432e1f2-4ae1-4c0b-96b7-ea2c0ba0215c
04eea015,/en/squads/04eea015/2018-2019/Udinese-Stats,vs Udinese,31,38.0,601,372,246,264,91,227,564,40.2,337,356,99,257,342,943,703,10,11,2018-2019,2432e1f2-4ae1-4c0b-96b7-ea2c0ba0215c
