team_id,team_url,team,players_used,minutes_90s,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,competition_id,season_id,id
922493f3,/en/squads/922493f3/2017-2018/Atalanta-Stats,Atalanta,25,38.0,21308,19223,2006,530,30,288,751,887,230,90,114,6,16953,79,422,11,2017-2018,3f09c657-1634-487e-bd66-eaf32199d3e1
4fcb34fd,/en/squads/4fcb34fd/2017-2018/Benevento-Stats,Benevento,41,38.0,17943,15966,1894,562,38,169,661,700,166,71,66,3,14277,83,352,11,2017-2018,3f09c657-1634-487e-bd66-eaf32199d3e1
1d8099f8,/en/squads/1d8099f8/2017-2018/Bologna-Stats,Bologna,30,38.0,17588,15529,1993,538,28,179,553,840,150,123,15,0,13650,66,405,11,2017-2018,3f09c657-1634-487e-bd66-eaf32199d3e1
c4260e09,/en/squads/c4260e09/2017-2018/Cagliari-Stats,Cagliari,29,38.0,16722,14566,2072,552,21,145,732,867,179,77,77,1,12229,84,369,11,2017-2018,3f09c657-1634-487e-bd66-eaf32199d3e1
cc919b35,/en/squads/cc919b35/2017-2018/Chievo-Stats,Chievo,25,38.0,16994,14945,1947,531,20,176,801,779,147,87,51,1,12721,102,340,11,2017-2018,3f09c657-1634-487e-bd66-eaf32199d3e1
3074d7b1,/en/squads/3074d7b1/2017-2018/Crotone-Stats,Crotone,29,38.0,14929,12922,1919,520,17,98,635,806,134,77,38,1,10315,88,398,11,2017-2018,3f09c657-1634-487e-bd66-eaf32199d3e1
421387cf,/en/squads/421387cf/2017-2018/Fiorentina-Stats,Fiorentina,27,38.0,19625,17631,1912,492,62,113,823,846,210,56,135,3,15445,82,367,11,2017-2018,3f09c657-1634-487e-bd66-eaf32199d3e1
658bf2de,/en/squads/658bf2de/2017-2018/Genoa-Stats,Genoa,33,38.0,17652,15620,1946,510,32,131,769,818,183,95,63,2,13335,86,405,11,2017-2018,3f09c657-1634-487e-bd66-eaf32199d3e1
0e72edf2,/en/squads/0e72edf2/2017-2018/Hellas-Verona-Stats,Hellas Verona,32,38.0,15669,13636,1954,482,19,187,665,791,143,41,68,3,11540,79,369,11,2017-2018,3f09c657-1634-487e-bd66-eaf32199d3e1
d609edc0,/en/squads/d609edc0/2017-2018/Internazionale-Stats,Inter,22,38.0,22926,20927,1905,470,57,169,1042,766,289,93,109,7,18939,94,427,11,2017-2018,3f09c657-1634-487e-bd66-eaf32199d3e1
e0652b02,/en/squads/e0652b02/2017-2018/Juventus-Stats,Juventus,24,38.0,23688,21897,1712,507,55,330,672,711,186,54,65,7,20215,79,386,11,2017-2018,3f09c657-1634-487e-bd66-eaf32199d3e1
7213da33,/en/squads/7213da33/2017-2018/Lazio-Stats,Lazio,24,38.0,20347,18446,1804,403,87,159,734,789,217,88,89,9,16436,97,442,11,2017-2018,3f09c657-1634-487e-bd66-eaf32199d3e1
dc56fe14,/en/squads/dc56fe14/2017-2018/Milan-Stats,Milan,24,38.0,21918,19865,1965,588,28,255,872,786,244,120,54,2,18086,88,401,11,2017-2018,3f09c657-1634-487e-bd66-eaf32199d3e1
d48ad4ff,/en/squads/d48ad4ff/2017-2018/Napoli-Stats,Napoli,23,38.0,29387,27433,1874,456,95,180,672,871,240,118,55,16,25306,80,424,11,2017-2018,3f09c657-1634-487e-bd66-eaf32199d3e1
cf74a709,/en/squads/cf74a709/2017-2018/Roma-Stats,Roma,27,38.0,21620,19551,1998,558,55,243,962,854,261,119,82,1,17482,71,435,11,2017-2018,3f09c657-1634-487e-bd66-eaf32199d3e1
8ff9e3b3,/en/squads/8ff9e3b3/2017-2018/Sampdoria-Stats,Sampdoria,27,38.0,20378,18291,2033,613,39,105,777,780,223,126,73,2,16259,54,402,11,2017-2018,3f09c657-1634-487e-bd66-eaf32199d3e1
e2befd26,/en/squads/e2befd26/2017-2018/Sassuolo-Stats,Sassuolo,28,38.0,15909,13777,2052,624,77,144,793,825,196,99,69,4,11605,80,405,11,2017-2018,3f09c657-1634-487e-bd66-eaf32199d3e1
1d2fe027,/en/squads/1d2fe027/2017-2018/SPAL-Stats,SPAL,29,38.0,15961,13830,2040,688,15,152,727,728,175,49,88,3,12213,91,367,11,2017-2018,3f09c657-1634-487e-bd66-eaf32199d3e1
105360fe,/en/squads/105360fe/2017-2018/Torino-Stats,Torino,27,38.0,18605,16432,2102,601,30,214,612,917,173,72,52,3,14584,71,431,11,2017-2018,3f09c657-1634-487e-bd66-eaf32199d3e1
04eea015,/en/squads/04eea015/2017-2018/Udinese-Stats,Udinese,27,38.0,16838,14802,1976,468,32,129,711,890,175,70,75,2,12720,60,358,11,2017-2018,3f09c657-1634-487e-bd66-eaf32199d3e1
