team_id,team_url,team,players_used_away,avg_age_away,possession_away,games_away,games_starts_away,minutes_away,minutes_90s_away,goals_away,assists_away,goals_assists_away,goals_pens_away,pens_made_away,pens_att_away,cards_yellow_away,cards_red_away,xg_away,npxg_away,xg_assist_away,npxg_xg_assist_away,progressive_carries_away,progressive_passes_away,goals_per90_away,assists_per90_away,goals_assists_per90_away,goals_pens_per90_away,goals_assists_pens_per90_away,xg_per90_away,xg_assist_per90_away,xg_xg_assist_per90_away,npxg_per90_away,npxg_xg_assist_per90_away,competition_id,season_id,id
922493f3,/en/squads/922493f3/2017-2018/Atalanta-Stats,vs Atalanta,25,27.1,44.6,38,418,"3,420",38.0,39,29,68,38,1,2,81,5,36.6,35.1,27.1,62.3,581,1321,1.03,0.76,1.79,1.00,1.76,0.96,0.71,1.68,0.92,1.64,11,2017-2018,839df9c9-b7c5-4343-8667-02abcdbe319d
4fcb34fd,/en/squads/4fcb34fd/2017-2018/Benevento-Stats,vs Benevento,41,27.1,52.5,38,418,"3,420",38.0,82,61,143,72,10,13,68,2,73.2,63.0,50.0,113.0,778,1860,2.16,1.61,3.76,1.89,3.50,1.93,1.32,3.24,1.66,2.97,11,2017-2018,839df9c9-b7c5-4343-8667-02abcdbe319d
1d8099f8,/en/squads/1d8099f8/2017-2018/Bologna-Stats,vs Bologna,30,27.1,53.2,38,418,"3,420",38.0,49,36,85,46,3,4,67,3,51.4,48.2,38.2,86.4,756,1844,1.29,0.95,2.24,1.21,2.16,1.35,1.00,2.36,1.27,2.27,11,2017-2018,839df9c9-b7c5-4343-8667-02abcdbe319d
c4260e09,/en/squads/c4260e09/2017-2018/Cagliari-Stats,vs Cagliari,29,27.1,54.7,38,418,"3,420",38.0,60,42,102,52,8,12,72,3,59.2,49.9,41.5,91.4,709,1739,1.58,1.11,2.68,1.37,2.47,1.56,1.09,2.65,1.31,2.41,11,2017-2018,839df9c9-b7c5-4343-8667-02abcdbe319d
cc919b35,/en/squads/cc919b35/2017-2018/Chievo-Stats,vs Chievo,25,26.6,55.6,38,418,"3,420",38.0,55,34,89,51,4,7,57,6,55.2,49.9,39.1,89.1,873,1719,1.45,0.89,2.34,1.34,2.24,1.45,1.03,2.48,1.31,2.34,11,2017-2018,839df9c9-b7c5-4343-8667-02abcdbe319d
3074d7b1,/en/squads/3074d7b1/2017-2018/Crotone-Stats,vs Crotone,29,27.1,60.1,38,418,"3,420",38.0,66,46,112,60,6,8,76,2,58.6,52.4,41.0,93.4,810,1894,1.74,1.21,2.95,1.58,2.79,1.54,1.08,2.62,1.38,2.46,11,2017-2018,839df9c9-b7c5-4343-8667-02abcdbe319d
421387cf,/en/squads/421387cf/2017-2018/Fiorentina-Stats,vs Fiorentina,27,26.9,47.4,38,418,"3,420",38.0,46,33,79,44,2,3,98,8,40.8,38.5,28.6,67.1,685,1442,1.21,0.87,2.08,1.16,2.03,1.07,0.75,1.83,1.01,1.77,11,2017-2018,839df9c9-b7c5-4343-8667-02abcdbe319d
658bf2de,/en/squads/658bf2de/2017-2018/Genoa-Stats,vs Genoa,33,26.9,53.7,38,418,"3,420",38.0,41,30,71,37,4,4,72,6,42.6,39.8,31.8,71.5,801,1759,1.08,0.79,1.87,0.97,1.76,1.12,0.84,1.96,1.05,1.88,11,2017-2018,839df9c9-b7c5-4343-8667-02abcdbe319d
0e72edf2,/en/squads/0e72edf2/2017-2018/Hellas-Verona-Stats,vs Hellas Verona,32,27.1,58.1,38,418,"3,420",38.0,76,52,128,70,6,8,66,4,70.2,63.9,52.1,116.0,895,2129,2.00,1.37,3.37,1.84,3.21,1.85,1.37,3.22,1.68,3.05,11,2017-2018,839df9c9-b7c5-4343-8667-02abcdbe319d
d609edc0,/en/squads/d609edc0/2017-2018/Internazionale-Stats,vs Inter,22,26.9,42.9,38,418,"3,420",38.0,26,20,46,24,2,2,78,9,37.2,35.6,27.6,63.1,664,1386,0.68,0.53,1.21,0.63,1.16,0.98,0.73,1.70,0.94,1.66,11,2017-2018,839df9c9-b7c5-4343-8667-02abcdbe319d
