team_id,team_url,team,players_used,minutes_90s,gk_goals_against,gk_pens_allowed,gk_free_kick_goals_against,gk_corner_kick_goals_against,gk_own_goals_against,gk_psxg,gk_psnpxg_per_shot_on_target_against,gk_psxg_net,gk_psxg_net_per90,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_def_actions_outside_pen_area_per90,gk_avg_distance_def_actions,competition_id,season_id,id
922493f3,/en/squads/922493f3/2021-2022/Atalanta-Stats,Atalanta,3,38.0,48,5,0,3,3,44.2,0.29,-0.8,-0.02,157,387,40.6,863,203,26.0,37.8,240,67.9,49.2,356,29,8.1,43,1.13,18.0,11,2021-2022,bb60aee0-b3cd-409e-95d5-65368b843bb1
1d8099f8,/en/squads/1d8099f8/2021-2022/Bologna-Stats,Bologna,3,38.0,55,8,1,3,2,56.2,0.26,+3.2,+0.08,198,482,41.1,988,170,39.6,33.0,314,29.0,26.6,525,29,5.5,14,0.37,5.5,11,2021-2022,bb60aee0-b3cd-409e-95d5-65368b843bb1
c4260e09,/en/squads/c4260e09/2021-2022/Cagliari-Stats,Cagliari,2,38.0,68,7,5,10,1,58.8,0.28,-8.2,-0.22,343,765,44.8,958,122,53.2,41.5,348,73.3,47.9,526,23,4.4,34,0.89,13.8,11,2021-2022,bb60aee0-b3cd-409e-95d5-65368b843bb1
a3d88bd8,/en/squads/a3d88bd8/2021-2022/Empoli-Stats,Empoli,1,38.0,70,5,1,5,6,65.2,0.28,+1.2,+0.03,133,386,34.5,984,215,28.2,29.5,339,32.2,31.4,602,35,5.8,38,1.00,13.9,11,2021-2022,bb60aee0-b3cd-409e-95d5-65368b843bb1
421387cf,/en/squads/421387cf/2021-2022/Fiorentina-Stats,Fiorentina,2,38.0,51,3,0,3,2,39.8,0.28,-9.2,-0.24,240,561,42.8,1660,164,29.2,30.8,209,36.8,34.9,352,24,6.8,71,1.87,22.3,11,2021-2022,bb60aee0-b3cd-409e-95d5-65368b843bb1
658bf2de,/en/squads/658bf2de/2021-2022/Genoa-Stats,Genoa,2,38.0,60,4,3,7,2,51.6,0.26,-6.4,-0.17,263,626,42.0,894,103,48.9,38.5,322,58.7,40.4,490,16,3.3,20,0.53,11.2,11,2021-2022,bb60aee0-b3cd-409e-95d5-65368b843bb1
0e72edf2,/en/squads/0e72edf2/2021-2022/Hellas-Verona-Stats,Hellas Verona,3,38.0,59,3,2,8,2,48.7,0.29,-8.3,-0.22,208,622,33.4,781,133,56.2,33.1,281,65.1,44.6,529,22,4.2,24,0.63,11.3,11,2021-2022,bb60aee0-b3cd-409e-95d5-65368b843bb1
d609edc0,/en/squads/d609edc0/2021-2022/Internazionale-Stats,Inter,2,38.0,32,4,0,3,1,34.8,0.25,+3.8,+0.10,143,309,46.3,1059,178,26.3,33.3,224,13.4,20.5,397,15,3.8,11,0.29,16.0,11,2021-2022,bb60aee0-b3cd-409e-95d5-65368b843bb1
e0652b02,/en/squads/e0652b02/2021-2022/Juventus-Stats,Juventus,3,38.0,37,4,2,6,1,37.1,0.25,+1.1,+0.03,138,308,44.8,894,176,27.9,29.6,259,22.8,26.6,570,25,4.4,29,0.76,12.6,11,2021-2022,bb60aee0-b3cd-409e-95d5-65368b843bb1
7213da33,/en/squads/7213da33/2021-2022/Lazio-Stats,Lazio,2,38.0,58,5,1,5,1,52.2,0.33,-4.8,-0.13,145,294,49.3,1032,165,23.4,28.5,233,22.7,25.4,469,21,4.5,26,0.68,14.5,11,2021-2022,bb60aee0-b3cd-409e-95d5-65368b843bb1
