team_id,team_url,team,players_used_away,minutes_90s_away,passes_completed_away,passes_away,passes_pct_away,passes_total_distance_away,passes_progressive_distance_away,passes_completed_short_away,passes_short_away,passes_pct_short_away,passes_completed_medium_away,passes_medium_away,passes_pct_medium_away,passes_completed_long_away,passes_long_away,passes_pct_long_away,assists_away,xg_assist_away,pass_xa_away,xg_assist_net_away,assisted_shots_away,passes_into_final_third_away,passes_into_penalty_area_away,crosses_into_penalty_area_away,progressive_passes_away,competition_id,season_id,id
922493f3,/en/squads/922493f3/2018-2019/Atalanta-Stats,vs Atalanta,27,38.0,12352,16443,75.1,218763,88765,5765,6640,86.8,4612,5697,81.0,1537,2971,51.7,28,28.9,24.8,-0.9,298,922,225,78,1222,11,2018-2019,39a7a56b-fecb-4586-912a-6cd83e453576
1d8099f8,/en/squads/1d8099f8/2018-2019/Bologna-Stats,vs Bologna,29,38.0,15964,19888,80.3,284468,102723,7180,8031,89.4,6278,7379,85.1,1943,3200,60.7,40,36.3,32.6,+3.7,402,1268,317,87,1621,11,2018-2019,39a7a56b-fecb-4586-912a-6cd83e453576
c4260e09,/en/squads/c4260e09/2018-2019/Cagliari-Stats,vs Cagliari,30,38.0,15017,19165,78.4,274264,100629,6527,7471,87.4,6151,7295,84.3,1872,3263,57.4,34,43.7,35.2,-9.7,457,1132,372,129,1594,11,2018-2019,39a7a56b-fecb-4586-912a-6cd83e453576
cc919b35,/en/squads/cc919b35/2018-2019/Chievo-Stats,vs Chievo,36,38.0,17799,21910,81.2,319416,110562,7890,8875,88.9,7233,8409,86.0,2116,3393,62.4,54,45.8,41.1,+8.2,438,1357,360,93,1771,11,2018-2019,39a7a56b-fecb-4586-912a-6cd83e453576
a3d88bd8,/en/squads/a3d88bd8/2018-2019/Empoli-Stats,vs Empoli,29,38.0,16476,20106,81.9,286327,102929,7634,8472,90.1,6528,7520,86.8,1762,2951,59.7,51,46.2,42.1,+4.8,499,1341,357,116,1649,11,2018-2019,39a7a56b-fecb-4586-912a-6cd83e453576
421387cf,/en/squads/421387cf/2018-2019/Fiorentina-Stats,vs Fiorentina,27,38.0,12874,17040,75.6,223791,89707,6154,7071,87.0,4862,6086,79.9,1404,2802,50.1,32,28.5,27.2,+3.5,341,970,255,85,1357,11,2018-2019,39a7a56b-fecb-4586-912a-6cd83e453576
6a7ad59d,/en/squads/6a7ad59d/2018-2019/Frosinone-Stats,vs Frosinone,33,38.0,18496,22388,82.6,316166,107608,8869,9826,90.3,7260,8409,86.3,1819,3002,60.6,50,48.7,43.2,+1.3,491,1480,374,89,1801,11,2018-2019,39a7a56b-fecb-4586-912a-6cd83e453576
658bf2de,/en/squads/658bf2de/2018-2019/Genoa-Stats,vs Genoa,31,38.0,16279,20367,79.9,289064,105440,7257,8220,88.3,6623,7804,84.9,1841,3113,59.1,40,36.6,32.6,+3.4,388,1207,349,99,1627,11,2018-2019,39a7a56b-fecb-4586-912a-6cd83e453576
d609edc0,/en/squads/d609edc0/2018-2019/Internazionale-Stats,vs Inter,23,38.0,12229,15792,77.4,220336,85087,5525,6309,87.6,4825,5738,84.1,1482,2744,54.0,22,26.4,24.5,-4.4,316,831,278,95,1208,11,2018-2019,39a7a56b-fecb-4586-912a-6cd83e453576
e0652b02,/en/squads/e0652b02/2018-2019/Juventus-Stats,vs Juventus,31,38.0,13679,17157,79.7,233691,85414,6736,7497,89.8,5105,6083,83.9,1382,2586,53.4,19,23.5,20.9,-4.5,316,974,212,60,1250,11,2018-2019,39a7a56b-fecb-4586-912a-6cd83e453576
