team_id,team_url,team,players_used,minutes_90s,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,competition_id,season_id,id
922493f3,/en/squads/922493f3/2023-2024/Atalanta-Stats,Atalanta,29,38.0,19961,18129,1769,439,42,124,710,772,210,103,67,1,16051,63,382,11,2023-2024,619b3109-a63e-44ad-bda2-69ad3baba5aa
1d8099f8,/en/squads/1d8099f8/2023-2024/Bologna-Stats,Bologna,28,38.0,22504,20652,1797,523,32,137,510,755,165,100,51,1,19125,55,414,11,2023-2024,619b3109-a63e-44ad-bda2-69ad3baba5aa
c4260e09,/en/squads/c4260e09/2023-2024/Cagliari-Stats,Cagliari,29,38.0,14709,12744,1901,505,34,134,852,804,175,46,111,2,10731,64,308,11,2023-2024,619b3109-a63e-44ad-bda2-69ad3baba5aa
a3d88bd8,/en/squads/a3d88bd8/2023-2024/Empoli-Stats,Empoli,34,38.0,15348,13346,1920,550,36,53,672,795,176,52,92,0,11571,82,331,11,2023-2024,619b3109-a63e-44ad-bda2-69ad3baba5aa
421387cf,/en/squads/421387cf/2023-2024/Fiorentina-Stats,Fiorentina,30,38.0,19975,18072,1846,542,50,146,748,813,199,45,104,1,16180,57,360,11,2023-2024,619b3109-a63e-44ad-bda2-69ad3baba5aa
6a7ad59d,/en/squads/6a7ad59d/2023-2024/Frosinone-Stats,Frosinone,34,38.0,17545,15536,1961,525,50,55,524,800,213,69,63,3,13740,48,352,11,2023-2024,619b3109-a63e-44ad-bda2-69ad3baba5aa
658bf2de,/en/squads/658bf2de/2023-2024/Genoa-Stats,Genoa,34,38.0,15765,13987,1731,487,21,72,610,695,142,50,73,3,12053,47,309,11,2023-2024,619b3109-a63e-44ad-bda2-69ad3baba5aa
0e72edf2,/en/squads/0e72edf2/2023-2024/Hellas-Verona-Stats,Hellas Verona,36,38.0,14710,12799,1850,538,24,153,724,761,143,37,86,0,10639,61,318,11,2023-2024,619b3109-a63e-44ad-bda2-69ad3baba5aa
d609edc0,/en/squads/d609edc0/2023-2024/Internazionale-Stats,Inter,27,38.0,22447,20739,1631,439,61,165,804,655,228,96,94,0,19136,77,351,11,2023-2024,619b3109-a63e-44ad-bda2-69ad3baba5aa
e0652b02,/en/squads/e0652b02/2023-2024/Juventus-Stats,Juventus,31,38.0,18079,16332,1675,397,35,156,708,695,193,53,106,0,14757,72,320,11,2023-2024,619b3109-a63e-44ad-bda2-69ad3baba5aa
7213da33,/en/squads/7213da33/2023-2024/Lazio-Stats,Lazio,22,38.0,21071,19202,1797,474,53,85,624,748,197,68,93,0,17462,72,367,11,2023-2024,619b3109-a63e-44ad-bda2-69ad3baba5aa
ffcbe334,/en/squads/ffcbe334/2023-2024/Lecce-Stats,Lecce,26,38.0,15397,13439,1902,527,27,96,650,771,172,73,57,0,11742,56,282,11,2023-2024,619b3109-a63e-44ad-bda2-69ad3baba5aa
dc56fe14,/en/squads/dc56fe14/2023-2024/Milan-Stats,Milan,35,38.0,20741,19060,1624,455,49,94,660,617,192,66,77,0,17656,57,296,11,2023-2024,619b3109-a63e-44ad-bda2-69ad3baba5aa
21680aa4,/en/squads/21680aa4/2023-2024/Monza-Stats,Monza,31,38.0,19870,18182,1648,458,21,125,584,612,170,29,107,0,16734,40,322,11,2023-2024,619b3109-a63e-44ad-bda2-69ad3baba5aa
d48ad4ff,/en/squads/d48ad4ff/2023-2024/Napoli-Stats,Napoli,29,38.0,22942,20996,1875,519,44,232,737,805,240,81,104,3,19517,71,312,11,2023-2024,619b3109-a63e-44ad-bda2-69ad3baba5aa
cf74a709,/en/squads/cf74a709/2023-2024/Roma-Stats,Roma,30,38.0,20523,18783,1674,471,40,106,654,663,167,82,71,0,17066,66,321,11,2023-2024,619b3109-a63e-44ad-bda2-69ad3baba5aa
c5577084,/en/squads/c5577084/2023-2024/Salernitana-Stats,Salernitana,39,38.0,15920,13953,1906,559,27,119,596,737,148,26,66,0,12124,61,351,11,2023-2024,619b3109-a63e-44ad-bda2-69ad3baba5aa
e2befd26,/en/squads/e2befd26/2023-2024/Sassuolo-Stats,Sassuolo,30,38.0,15683,13729,1928,508,25,118,661,758,202,108,49,1,11978,26,290,11,2023-2024,619b3109-a63e-44ad-bda2-69ad3baba5aa
105360fe,/en/squads/105360fe/2023-2024/Torino-Stats,Torino,30,38.0,18229,16507,1659,451,14,87,761,685,176,144,24,1,14578,63,300,11,2023-2024,619b3109-a63e-44ad-bda2-69ad3baba5aa
04eea015,/en/squads/04eea015/2023-2024/Udinese-Stats,Udinese,32,38.0,13300,11562,1681,464,24,120,556,669,157,58,74,1,9976,57,270,11,2023-2024,619b3109-a63e-44ad-bda2-69ad3baba5aa
