team_id,team_url,team,players_used_away,minutes_90s_away,goals_away,shots_away,shots_on_target_away,shots_on_target_pct_away,shots_per90_away,shots_on_target_per90_away,goals_per_shot_away,goals_per_shot_on_target_away,average_shot_distance_away,pens_made_away,pens_att_away,competition_id,season_id,id
922493f3,/en/squads/922493f3/2016-2017/Atalanta-Stats,vs Atalanta,32,38.0,40,406,154,37.9,10.68,4.05,0.09,0.23,,4,4,11,2016-2017,675a22ab-4511-4478-bbe5-2a1f007e6c00
1d8099f8,/en/squads/1d8099f8/2016-2017/Bologna-Stats,vs Bologna,28,38.0,56,532,189,35.5,14.00,4.97,0.10,0.28,,4,5,11,2016-2017,675a22ab-4511-4478-bbe5-2a1f007e6c00
c4260e09,/en/squads/c4260e09/2016-2017/Cagliari-Stats,vs Cagliari,34,38.0,74,654,213,32.6,17.21,5.61,0.10,0.31,,7,12,11,2016-2017,675a22ab-4511-4478-bbe5-2a1f007e6c00
cc919b35,/en/squads/cc919b35/2016-2017/Chievo-Stats,vs Chievo,29,38.0,60,584,193,33.0,15.37,5.08,0.10,0.29,,4,6,11,2016-2017,675a22ab-4511-4478-bbe5-2a1f007e6c00
3074d7b1,/en/squads/3074d7b1/2016-2017/Crotone-Stats,vs Crotone,31,38.0,58,575,218,37.9,15.13,5.74,0.09,0.24,,6,10,11,2016-2017,675a22ab-4511-4478-bbe5-2a1f007e6c00
a3d88bd8,/en/squads/a3d88bd8/2016-2017/Empoli-Stats,vs Empoli,29,38.0,59,609,215,35.3,16.03,5.66,0.09,0.25,,5,9,11,2016-2017,675a22ab-4511-4478-bbe5-2a1f007e6c00
421387cf,/en/squads/421387cf/2016-2017/Fiorentina-Stats,vs Fiorentina,30,38.0,57,460,173,37.6,12.11,4.55,0.11,0.30,,5,6,11,2016-2017,675a22ab-4511-4478-bbe5-2a1f007e6c00
658bf2de,/en/squads/658bf2de/2016-2017/Genoa-Stats,vs Genoa,33,38.0,59,484,172,35.5,12.74,4.53,0.11,0.32,,4,8,11,2016-2017,675a22ab-4511-4478-bbe5-2a1f007e6c00
d609edc0,/en/squads/d609edc0/2016-2017/Internazionale-Stats,vs Inter,29,38.0,48,409,165,40.3,10.76,4.34,0.11,0.26,,5,6,11,2016-2017,675a22ab-4511-4478-bbe5-2a1f007e6c00
e0652b02,/en/squads/e0652b02/2016-2017/Juventus-Stats,vs Juventus,27,38.0,26,349,108,30.9,9.18,2.84,0.07,0.23,,1,1,11,2016-2017,675a22ab-4511-4478-bbe5-2a1f007e6c00
7213da33,/en/squads/7213da33/2016-2017/Lazio-Stats,vs Lazio,30,38.0,48,422,162,38.4,11.11,4.26,0.10,0.27,,5,9,11,2016-2017,675a22ab-4511-4478-bbe5-2a1f007e6c00
dc56fe14,/en/squads/dc56fe14/2016-2017/Milan-Stats,vs Milan,28,38.0,43,527,190,36.1,13.87,5.00,0.07,0.20,,5,9,11,2016-2017,675a22ab-4511-4478-bbe5-2a1f007e6c00
d48ad4ff,/en/squads/d48ad4ff/2016-2017/Napoli-Stats,vs Napoli,26,38.0,38,390,129,33.1,10.26,3.39,0.09,0.27,,3,4,11,2016-2017,675a22ab-4511-4478-bbe5-2a1f007e6c00
ee058a17,/en/squads/ee058a17/2016-2017/Palermo-Stats,vs Palermo,30,38.0,76,552,209,37.9,14.53,5.50,0.13,0.33,,6,6,11,2016-2017,675a22ab-4511-4478-bbe5-2a1f007e6c00
b985784c,/en/squads/b985784c/2016-2017/Pescara-Stats,vs Pescara,34,38.0,82,604,218,36.1,15.89,5.74,0.13,0.35,,6,6,11,2016-2017,675a22ab-4511-4478-bbe5-2a1f007e6c00
cf74a709,/en/squads/cf74a709/2016-2017/Roma-Stats,vs Roma,22,38.0,38,474,158,33.3,12.47,4.16,0.08,0.23,,2,4,11,2016-2017,675a22ab-4511-4478-bbe5-2a1f007e6c00
8ff9e3b3,/en/squads/8ff9e3b3/2016-2017/Sampdoria-Stats,vs Sampdoria,24,38.0,55,504,183,36.3,13.26,4.82,0.10,0.27,,6,8,11,2016-2017,675a22ab-4511-4478-bbe5-2a1f007e6c00
e2befd26,/en/squads/e2befd26/2016-2017/Sassuolo-Stats,vs Sassuolo,28,38.0,60,596,202,33.9,15.68,5.32,0.09,0.27,,5,8,11,2016-2017,675a22ab-4511-4478-bbe5-2a1f007e6c00
105360fe,/en/squads/105360fe/2016-2017/Torino-Stats,vs Torino,29,38.0,65,546,178,32.6,14.37,4.68,0.11,0.33,,7,7,11,2016-2017,675a22ab-4511-4478-bbe5-2a1f007e6c00
04eea015,/en/squads/04eea015/2016-2017/Udinese-Stats,vs Udinese,29,38.0,54,477,161,33.8,12.55,4.24,0.10,0.29,,8,9,11,2016-2017,675a22ab-4511-4478-bbe5-2a1f007e6c00
