team_id,team_url,team,players_used_away,minutes_90s_away,passes_away,passes_live_away,passes_dead_away,passes_free_kicks_away,through_balls_away,passes_switches_away,crosses_away,throw_ins_away,corner_kicks_away,corner_kicks_in_away,corner_kicks_out_away,corner_kicks_straight_away,passes_completed_away,passes_offsides_away,passes_blocked_away,competition_id,season_id,id
922493f3,/en/squads/922493f3/2021-2022/Atalanta-Stats,vs Atalanta,32,38.0,17503,15571,1863,555,47,116,468,737,134,60,39,1,13368,69,366,11,2021-2022,f7c3b56d-9aa2-4248-bfbd-0f9c2a7f6a0e
1d8099f8,/en/squads/1d8099f8/2021-2022/Bologna-Stats,vs Bologna,36,38.0,17994,16245,1661,465,39,153,680,691,167,66,74,1,14275,88,297,11,2021-2022,f7c3b56d-9aa2-4248-bfbd-0f9c2a7f6a0e
c4260e09,/en/squads/c4260e09/2021-2022/Cagliari-Stats,vs Cagliari,33,38.0,19924,17954,1894,586,56,123,693,786,199,68,78,1,15763,76,330,11,2021-2022,f7c3b56d-9aa2-4248-bfbd-0f9c2a7f6a0e
a3d88bd8,/en/squads/a3d88bd8/2021-2022/Empoli-Stats,vs Empoli,28,38.0,18693,16720,1907,561,48,250,787,743,217,91,76,0,14955,66,327,11,2021-2022,f7c3b56d-9aa2-4248-bfbd-0f9c2a7f6a0e
421387cf,/en/squads/421387cf/2021-2022/Fiorentina-Stats,vs Fiorentina,28,38.0,15395,13564,1712,506,54,77,437,657,127,48,57,0,11993,119,292,11,2021-2022,f7c3b56d-9aa2-4248-bfbd-0f9c2a7f6a0e
658bf2de,/en/squads/658bf2de/2021-2022/Genoa-Stats,vs Genoa,40,38.0,20272,18174,2039,609,35,157,648,888,192,60,87,2,15866,59,410,11,2021-2022,f7c3b56d-9aa2-4248-bfbd-0f9c2a7f6a0e
0e72edf2,/en/squads/0e72edf2/2021-2022/Hellas-Verona-Stats,vs Hellas Verona,31,38.0,17056,14925,2099,630,30,87,682,850,187,72,79,1,12510,32,368,11,2021-2022,f7c3b56d-9aa2-4248-bfbd-0f9c2a7f6a0e
d609edc0,/en/squads/d609edc0/2021-2022/Internazionale-Stats,vs Inter,27,38.0,16669,14983,1652,503,21,112,516,562,131,63,50,0,13450,34,290,11,2021-2022,f7c3b56d-9aa2-4248-bfbd-0f9c2a7f6a0e
e0652b02,/en/squads/e0652b02/2021-2022/Juventus-Stats,vs Juventus,32,38.0,18611,16719,1857,556,22,123,730,682,197,81,77,0,15048,35,311,11,2021-2022,f7c3b56d-9aa2-4248-bfbd-0f9c2a7f6a0e
7213da33,/en/squads/7213da33/2021-2022/Lazio-Stats,vs Lazio,27,38.0,18668,16963,1632,463,36,178,602,651,146,63,46,0,15276,73,309,11,2021-2022,f7c3b56d-9aa2-4248-bfbd-0f9c2a7f6a0e
dc56fe14,/en/squads/dc56fe14/2021-2022/Milan-Stats,vs Milan,28,38.0,16396,14572,1761,526,25,167,533,650,159,74,63,1,12864,63,298,11,2021-2022,f7c3b56d-9aa2-4248-bfbd-0f9c2a7f6a0e
d48ad4ff,/en/squads/d48ad4ff/2021-2022/Napoli-Stats,vs Napoli,27,38.0,16201,14495,1646,507,37,120,552,603,145,58,69,0,12959,60,301,11,2021-2022,f7c3b56d-9aa2-4248-bfbd-0f9c2a7f6a0e
cf74a709,/en/squads/cf74a709/2021-2022/Roma-Stats,vs Roma,29,38.0,17956,16098,1777,535,24,132,504,684,133,53,64,0,14445,81,340,11,2021-2022,f7c3b56d-9aa2-4248-bfbd-0f9c2a7f6a0e
c5577084,/en/squads/c5577084/2021-2022/Salernitana-Stats,vs Salernitana,42,38.0,21188,19440,1685,496,57,185,745,669,233,92,101,1,17458,63,292,11,2021-2022,f7c3b56d-9aa2-4248-bfbd-0f9c2a7f6a0e
8ff9e3b3,/en/squads/8ff9e3b3/2021-2022/Sampdoria-Stats,vs Sampdoria,34,38.0,20027,18196,1767,550,42,141,764,683,215,74,84,3,15997,64,311,11,2021-2022,f7c3b56d-9aa2-4248-bfbd-0f9c2a7f6a0e
e2befd26,/en/squads/e2befd26/2021-2022/Sassuolo-Stats,vs Sassuolo,29,38.0,16791,14939,1710,470,53,123,670,671,196,71,89,2,13305,142,342,11,2021-2022,f7c3b56d-9aa2-4248-bfbd-0f9c2a7f6a0e
68449f6d,/en/squads/68449f6d/2021-2022/Spezia-Stats,vs Spezia,30,38.0,20741,18778,1901,542,36,128,710,830,214,96,92,0,16843,62,334,11,2021-2022,f7c3b56d-9aa2-4248-bfbd-0f9c2a7f6a0e
105360fe,/en/squads/105360fe/2021-2022/Torino-Stats,vs Torino,31,38.0,15759,13659,2040,687,30,88,558,806,180,61,92,1,11475,60,291,11,2021-2022,f7c3b56d-9aa2-4248-bfbd-0f9c2a7f6a0e
04eea015,/en/squads/04eea015/2021-2022/Udinese-Stats,vs Udinese,29,38.0,20623,18761,1805,620,40,127,653,633,203,68,101,0,16858,57,361,11,2021-2022,f7c3b56d-9aa2-4248-bfbd-0f9c2a7f6a0e
af5d5982,/en/squads/af5d5982/2021-2022/Venezia-Stats,vs Venezia,39,38.0,21142,19162,1932,534,30,147,817,815,268,121,91,0,17187,48,348,11,2021-2022,f7c3b56d-9aa2-4248-bfbd-0f9c2a7f6a0e
