team_id,team_url,team,players_used,possession,minutes_90s,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,competition_id,season_id,id
922493f3,/en/squads/922493f3/2023-2024/Atalanta-Stats,Atalanta,29,51.0,38.0,24136,2222,7494,10658,6186,912,24131,618,286,46.3,270,43.7,13092,68762,34095,715,519,175,621,377,15915,1733,11,2023-2024,d72f4f03-a10f-4906-8527-02ad60397e0c
1d8099f8,/en/squads/1d8099f8/2023-2024/Bologna-Stats,Bologna,28,58.1,38.0,26520,2581,8683,12696,5367,718,26515,673,293,43.5,322,47.8,15952,85719,42240,660,485,149,542,311,18969,1441,11,2023-2024,d72f4f03-a10f-4906-8527-02ad60397e0c
c4260e09,/en/squads/c4260e09/2023-2024/Cagliari-Stats,Cagliari,29,42.1,38.0,18599,2190,6532,7916,4352,669,18593,516,237,45.9,220,42.6,9242,50747,25755,529,339,111,545,338,10604,1097,11,2023-2024,d72f4f03-a10f-4906-8527-02ad60397e0c
a3d88bd8,/en/squads/a3d88bd8/2023-2024/Empoli-Stats,Empoli,34,44.0,38.0,19512,2513,7254,8232,4226,643,19507,578,226,39.1,285,49.3,10392,56371,27637,524,356,142,543,304,11485,1049,11,2023-2024,d72f4f03-a10f-4906-8527-02ad60397e0c
421387cf,/en/squads/421387cf/2023-2024/Fiorentina-Stats,Fiorentina,30,57.4,38.0,23660,2134,6769,10823,6270,912,23652,626,279,44.6,277,44.2,13985,74376,35906,621,541,162,543,331,15981,1640,11,2023-2024,d72f4f03-a10f-4906-8527-02ad60397e0c
6a7ad59d,/en/squads/6a7ad59d/2023-2024/Frosinone-Stats,Frosinone,34,49.7,38.0,21725,2575,7362,9638,4917,700,21715,709,297,41.9,349,49.2,11253,59975,29044,563,414,147,578,348,13600,1308,11,2023-2024,d72f4f03-a10f-4906-8527-02ad60397e0c
658bf2de,/en/squads/658bf2de/2023-2024/Genoa-Stats,Genoa,34,44.1,38.0,19810,2525,7228,8554,4197,577,19804,450,193,42.9,200,44.4,10591,55850,27300,468,367,83,577,293,11911,1061,11,2023-2024,d72f4f03-a10f-4906-8527-02ad60397e0c
0e72edf2,/en/squads/0e72edf2/2023-2024/Hellas-Verona-Stats,Hellas Verona,36,44.4,38.0,18925,2169,6433,8621,4096,598,18918,567,252,44.4,261,46.0,9746,53168,24445,539,384,113,595,284,10515,1108,11,2023-2024,d72f4f03-a10f-4906-8527-02ad60397e0c
d609edc0,/en/squads/d609edc0/2023-2024/Internazionale-Stats,Inter,27,57.1,38.0,26071,2584,8236,11755,6248,1016,26057,435,195,44.8,190,43.7,15792,76532,39144,720,567,163,474,230,18982,1603,11,2023-2024,d72f4f03-a10f-4906-8527-02ad60397e0c
e0652b02,/en/squads/e0652b02/2023-2024/Juventus-Stats,Juventus,31,48.5,38.0,22071,2211,6537,10295,5426,881,22066,596,259,43.5,269,45.1,12537,68467,35950,709,501,183,553,307,14598,1451,11,2023-2024,d72f4f03-a10f-4906-8527-02ad60397e0c
7213da33,/en/squads/7213da33/2023-2024/Lazio-Stats,Lazio,22,53.3,38.0,24842,2339,7512,12115,5447,774,24838,607,272,44.8,269,44.3,13268,72312,37908,716,521,143,507,243,17337,1521,11,2023-2024,d72f4f03-a10f-4906-8527-02ad60397e0c
