team_id,team_url,team,players_used,minutes_90s,goals,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,pens_made,pens_att,xg,npxg,npxg_per_shot,xg_net,npxg_net,competition_id,season_id,id
922493f3,/en/squads/922493f3/2019-2020/Atalanta-Stats,Atalanta,30,38.0,96,700,256,36.6,18.42,6.74,0.13,0.35,17.3,31,7,10,83.5,75.6,0.11,+12.5,+13.4,11,2019-2020,3509ad84-d1f1-4f0f-be0b-560fb91ddec5
1d8099f8,/en/squads/1d8099f8/2019-2020/Bologna-Stats,Bologna,31,38.0,48,549,160,29.1,14.45,4.21,0.08,0.27,18.8,29,5,6,56.9,52.2,0.10,-8.9,-9.2,11,2019-2020,3509ad84-d1f1-4f0f-be0b-560fb91ddec5
4ef57aeb,/en/squads/4ef57aeb/2019-2020/Brescia-Stats,Brescia,32,38.0,34,414,138,33.3,10.89,3.63,0.07,0.22,17.9,32,4,4,43.4,40.2,0.10,-9.4,-10.2,11,2019-2020,3509ad84-d1f1-4f0f-be0b-560fb91ddec5
c4260e09,/en/squads/c4260e09/2019-2020/Cagliari-Stats,Cagliari,33,38.0,50,438,136,31.1,11.53,3.58,0.11,0.34,19.5,16,4,6,41.8,37.1,0.09,+8.2,+8.9,11,2019-2020,3509ad84-d1f1-4f0f-be0b-560fb91ddec5
421387cf,/en/squads/421387cf/2019-2020/Fiorentina-Stats,Fiorentina,33,38.0,48,538,170,31.6,14.16,4.47,0.07,0.23,18.2,23,9,11,53.6,45.4,0.09,-5.6,-6.4,11,2019-2020,3509ad84-d1f1-4f0f-be0b-560fb91ddec5
658bf2de,/en/squads/658bf2de/2019-2020/Genoa-Stats,Genoa,34,38.0,46,420,140,33.3,11.05,3.68,0.08,0.25,19.2,24,11,16,48.7,36.2,0.09,-2.7,-1.2,11,2019-2020,3509ad84-d1f1-4f0f-be0b-560fb91ddec5
0e72edf2,/en/squads/0e72edf2/2019-2020/Hellas-Verona-Stats,Hellas Verona,30,38.0,45,435,146,33.6,11.45,3.84,0.09,0.25,17.4,12,8,9,50.5,43.6,0.10,-5.5,-6.6,11,2019-2020,3509ad84-d1f1-4f0f-be0b-560fb91ddec5
d609edc0,/en/squads/d609edc0/2019-2020/Internazionale-Stats,Inter,29,38.0,80,607,216,35.6,15.97,5.68,0.12,0.32,17.6,22,10,11,69.4,60.8,0.10,+10.6,+9.2,11,2019-2020,3509ad84-d1f1-4f0f-be0b-560fb91ddec5
e0652b02,/en/squads/e0652b02/2019-2020/Juventus-Stats,Juventus,30,38.0,73,665,224,33.7,17.50,5.89,0.09,0.27,19.0,40,13,14,71.1,60.1,0.09,+1.9,-0.1,11,2019-2020,3509ad84-d1f1-4f0f-be0b-560fb91ddec5
7213da33,/en/squads/7213da33/2019-2020/Lazio-Stats,Lazio,27,38.0,77,562,204,36.3,14.79,5.37,0.11,0.30,18.2,21,15,18,68.0,53.9,0.10,+9.0,+8.1,11,2019-2020,3509ad84-d1f1-4f0f-be0b-560fb91ddec5
ffcbe334,/en/squads/ffcbe334/2019-2020/Lecce-Stats,Lecce,30,38.0,52,513,165,32.2,13.50,4.34,0.08,0.25,19.6,19,11,15,54.7,43.5,0.09,-2.7,-2.5,11,2019-2020,3509ad84-d1f1-4f0f-be0b-560fb91ddec5
dc56fe14,/en/squads/dc56fe14/2019-2020/Milan-Stats,Milan,32,38.0,60,610,186,30.5,16.05,4.89,0.09,0.28,19.0,24,8,9,62.8,56.0,0.09,-2.8,-4.0,11,2019-2020,3509ad84-d1f1-4f0f-be0b-560fb91ddec5
