team_id,team_url,team,players_used_away,minutes_90s_away,gk_goals_against_away,gk_pens_allowed_away,gk_free_kick_goals_against_away,gk_corner_kick_goals_against_away,gk_own_goals_against_away,gk_psxg_away,gk_psnpxg_per_shot_on_target_against_away,gk_psxg_net_away,gk_psxg_net_per90_away,gk_passes_completed_launched_away,gk_passes_launched_away,gk_passes_pct_launched_away,gk_passes_away,gk_passes_throws_away,gk_pct_passes_launched_away,gk_passes_length_avg_away,gk_goal_kicks_away,gk_pct_goal_kicks_launched_away,gk_goal_kick_length_avg_away,gk_crosses_away,gk_crosses_stopped_away,gk_crosses_stopped_pct_away,gk_def_actions_outside_pen_area_away,gk_def_actions_outside_pen_area_per90_away,gk_avg_distance_def_actions_away,competition_id,season_id,id
922493f3,/en/squads/922493f3/2018-2019/Atalanta-Stats,vs Atalanta,3,38.0,77,2,0,9,2,68.9,0.32,-6.1,-0.16,233,633,36.8,915,133,43.6,37.4,368,63.6,46.0,634,19,3.0,24,0.63,12.1,11,2018-2019,831a4ad8-515f-4555-89a1-ce13ddc465b3
1d8099f8,/en/squads/1d8099f8/2018-2019/Bologna-Stats,vs Bologna,1,38.0,48,5,2,10,3,46.9,0.26,+1.9,+0.05,199,467,42.6,843,174,35.7,34.0,299,55.5,42.9,574,20,3.5,39,1.03,12.6,11,2018-2019,831a4ad8-515f-4555-89a1-ce13ddc465b3
c4260e09,/en/squads/c4260e09/2018-2019/Cagliari-Stats,vs Cagliari,1,38.0,36,2,1,6,1,31.9,0.24,-3.1,-0.08,189,483,39.1,890,197,35.7,34.9,320,51.6,42.4,600,21,3.5,28,0.74,14.0,11,2018-2019,831a4ad8-515f-4555-89a1-ce13ddc465b3
cc919b35,/en/squads/cc919b35/2018-2019/Chievo-Stats,vs Chievo,3,38.0,25,4,1,3,0,33.0,0.24,+8.0,+0.21,196,475,41.3,971,186,33.9,33.4,267,54.7,43.0,505,20,4.0,34,0.89,15.0,11,2018-2019,831a4ad8-515f-4555-89a1-ce13ddc465b3
a3d88bd8,/en/squads/a3d88bd8/2018-2019/Empoli-Stats,vs Empoli,3,38.0,51,4,0,7,3,52.5,0.31,+4.5,+0.12,196,461,42.5,723,173,39.6,35.2,292,59.9,44.7,509,11,2.2,27,0.71,14.8,11,2018-2019,831a4ad8-515f-4555-89a1-ce13ddc465b3
421387cf,/en/squads/421387cf/2018-2019/Fiorentina-Stats,vs Fiorentina,3,38.0,47,5,2,3,2,53.9,0.28,+8.9,+0.23,216,611,35.4,844,190,39.5,34.8,396,70.2,49.5,614,16,2.6,35,0.92,14.6,11,2018-2019,831a4ad8-515f-4555-89a1-ce13ddc465b3
6a7ad59d,/en/squads/6a7ad59d/2018-2019/Frosinone-Stats,vs Frosinone,2,38.0,29,4,0,5,1,33.8,0.24,+5.8,+0.15,173,417,41.5,760,169,30.9,32.1,305,59.7,45.3,628,20,3.2,21,0.55,13.6,11,2018-2019,831a4ad8-515f-4555-89a1-ce13ddc465b3
658bf2de,/en/squads/658bf2de/2018-2019/Genoa-Stats,vs Genoa,3,38.0,39,4,0,7,2,43.9,0.26,+6.9,+0.18,229,503,45.5,877,206,34.4,32.8,343,58.6,44.7,640,26,4.1,25,0.66,13.5,11,2018-2019,831a4ad8-515f-4555-89a1-ce13ddc465b3
d609edc0,/en/squads/d609edc0/2018-2019/Internazionale-Stats,vs Inter,1,38.0,57,8,0,10,0,55.7,0.25,-1.3,-0.03,255,623,40.9,887,206,41.7,36.2,392,64.5,47.1,878,38,4.3,9,0.24,8.4,11,2018-2019,831a4ad8-515f-4555-89a1-ce13ddc465b3
e0652b02,/en/squads/e0652b02/2018-2019/Juventus-Stats,vs Juventus,3,38.0,70,7,1,11,4,59.1,0.26,-6.9,-0.18,258,645,40.0,804,177,47.0,37.1,367,72.8,49.5,691,15,2.2,21,0.55,11.6,11,2018-2019,831a4ad8-515f-4555-89a1-ce13ddc465b3
