team_id,team_url,team,players_used_away,minutes_90s_away,tackles_away,tackles_won_away,tackles_def_3rd_away,tackles_mid_3rd_away,tackles_att_3rd_away,challenge_tackles_away,challenges_away,challenge_tackles_pct_away,challenges_lost_away,blocks_away,blocked_shots_away,blocked_passes_away,interceptions_away,tackles_interceptions_away,clearances_away,errors_away,competition_id,season_id,id
922493f3,/en/squads/922493f3/2024-2025/Atalanta-Stats,vs Atalanta,32,38.0,692,399,381,244,67,330,587,56.2,257,387,125,262,330,1022,895,28,11,2024-2025,10a0eb22-29eb-4090-9140-7cee7cac4b49
squads,/en/squads/1d8099f8/Bologna-Stats,vs Bologna,30,38.0,627,375,320,253,54,266,487,54.6,221,391,136,255,305,932,999,22,11,2024-2025,10a0eb22-29eb-4090-9140-7cee7cac4b49
squads,/en/squads/c4260e09/Cagliari-Stats,vs Cagliari,28,38.0,568,338,270,220,78,274,502,54.6,228,396,117,279,268,836,920,16,11,2024-2025,10a0eb22-29eb-4090-9140-7cee7cac4b49
squads,/en/squads/28c9c3cd/Como-Stats,vs Como,38,38.0,648,385,260,287,101,288,552,52.2,264,453,139,314,325,973,757,28,11,2024-2025,10a0eb22-29eb-4090-9140-7cee7cac4b49
squads,/en/squads/a3d88bd8/Empoli-Stats,vs Empoli,34,38.0,587,373,271,250,66,238,450,52.9,212,355,110,245,255,842,918,17,11,2024-2025,10a0eb22-29eb-4090-9140-7cee7cac4b49
squads,/en/squads/421387cf/Fiorentina-Stats,vs Fiorentina,34,38.0,560,306,260,222,78,254,524,48.5,270,349,111,238,233,793,770,27,11,2024-2025,10a0eb22-29eb-4090-9140-7cee7cac4b49
squads,/en/squads/658bf2de/Genoa-Stats,vs Genoa,37,38.0,549,326,230,255,64,260,447,58.2,187,367,98,269,284,833,854,22,11,2024-2025,10a0eb22-29eb-4090-9140-7cee7cac4b49
squads,/en/squads/0e72edf2/Hellas-Verona-Stats,vs Hellas Verona,32,38.0,487,263,242,179,66,233,461,50.5,228,337,101,236,221,708,734,18,11,2024-2025,10a0eb22-29eb-4090-9140-7cee7cac4b49
d609edc0,/en/squads/d609edc0/2024-2025/Internazionale-Stats,vs Inter,26,38.0,441,263,193,184,64,199,357,55.7,158,392,144,248,253,694,887,19,11,2024-2025,10a0eb22-29eb-4090-9140-7cee7cac4b49
e0652b02,/en/squads/e0652b02/2024-2025/Juventus-Stats,vs Juventus,29,38.0,593,359,265,239,89,300,609,49.3,309,383,144,239,298,891,797,21,11,2024-2025,10a0eb22-29eb-4090-9140-7cee7cac4b49
squads,/en/squads/7213da33/Lazio-Stats,vs Lazio,27,38.0,576,332,263,225,88,266,562,47.3,296,356,134,222,272,848,985,24,11,2024-2025,10a0eb22-29eb-4090-9140-7cee7cac4b49
squads,/en/squads/ffcbe334/Lecce-Stats,vs Lecce,31,38.0,538,327,226,229,83,248,485,51.1,237,375,106,269,292,830,807,23,11,2024-2025,10a0eb22-29eb-4090-9140-7cee7cac4b49
squads,/en/squads/dc56fe14/Milan-Stats,vs Milan,35,38.0,597,339,309,224,64,309,652,47.4,343,364,160,204,291,888,803,23,11,2024-2025,10a0eb22-29eb-4090-9140-7cee7cac4b49
squads,/en/squads/21680aa4/Monza-Stats,vs Monza,36,38.0,561,336,206,257,98,227,447,50.8,220,312,77,235,225,786,768,11,11,2024-2025,10a0eb22-29eb-4090-9140-7cee7cac4b49
d48ad4ff,/en/squads/d48ad4ff/2024-2025/Napoli-Stats,vs Napoli,27,38.0,612,366,300,238,74,286,530,54.0,244,446,160,286,330,942,845,26,11,2024-2025,10a0eb22-29eb-4090-9140-7cee7cac4b49
squads,/en/squads/eab4234c/Parma-Stats,vs Parma,32,38.0,573,354,293,216,64,276,525,52.6,249,330,112,218,279,852,739,13,11,2024-2025,10a0eb22-29eb-4090-9140-7cee7cac4b49
squads,/en/squads/cf74a709/Roma-Stats,vs Roma,28,38.0,549,328,278,202,69,266,476,55.9,210,398,150,248,261,810,838,19,11,2024-2025,10a0eb22-29eb-4090-9140-7cee7cac4b49
squads,/en/squads/105360fe/Torino-Stats,vs Torino,31,38.0,508,293,219,218,71,236,405,58.3,169,334,115,219,289,797,887,22,11,2024-2025,10a0eb22-29eb-4090-9140-7cee7cac4b49
squads,/en/squads/04eea015/Udinese-Stats,vs Udinese,31,38.0,589,350,275,238,76,294,575,51.1,281,326,109,217,270,859,887,15,11,2024-2025,10a0eb22-29eb-4090-9140-7cee7cac4b49
squads,/en/squads/af5d5982/Venezia-Stats,vs Venezia,36,38.0,688,420,284,296,108,290,538,53.9,248,361,104,257,304,992,823,22,11,2024-2025,10a0eb22-29eb-4090-9140-7cee7cac4b49
