team_id,team_url,team,players_used_away,minutes_90s_away,passes_completed_away,passes_away,passes_pct_away,passes_total_distance_away,passes_progressive_distance_away,passes_completed_short_away,passes_short_away,passes_pct_short_away,passes_completed_medium_away,passes_medium_away,passes_pct_medium_away,passes_completed_long_away,passes_long_away,passes_pct_long_away,assists_away,xg_assist_away,pass_xa_away,xg_assist_net_away,assisted_shots_away,passes_into_final_third_away,passes_into_penalty_area_away,crosses_into_penalty_area_away,progressive_passes_away,competition_id,season_id,id
922493f3,/en/squads/922493f3/2017-2018/Atalanta-Stats,vs Atalanta,25,38.0,12944,17218,75.2,235099,100327,5671,6630,85.5,5250,6460,81.3,1584,3078,51.5,29,27.1,27.2,+1.9,300,1048,219,66,1321,11,2017-2018,b4870615-40d0-4a59-a3d9-2fd3ff941d13
4fcb34fd,/en/squads/4fcb34fd/2017-2018/Benevento-Stats,vs Benevento,41,38.0,16307,20062,81.3,288759,106723,7470,8332,89.7,6568,7683,85.5,1805,2986,60.4,61,50.0,40.9,+11.0,430,1451,388,101,1860,11,2017-2018,b4870615-40d0-4a59-a3d9-2fd3ff941d13
1d8099f8,/en/squads/1d8099f8/2017-2018/Bologna-Stats,vs Bologna,30,38.0,16078,20178,79.7,291134,104795,6850,7786,88.0,6997,8140,86.0,1823,3197,57.0,36,38.2,33.6,-2.2,397,1428,361,99,1844,11,2017-2018,b4870615-40d0-4a59-a3d9-2fd3ff941d13
c4260e09,/en/squads/c4260e09/2017-2018/Cagliari-Stats,vs Cagliari,29,38.0,16337,20522,79.6,302719,112270,6948,7871,88.3,6838,8070,84.7,2107,3566,59.1,42,41.5,38.4,+0.5,422,1376,379,95,1739,11,2017-2018,b4870615-40d0-4a59-a3d9-2fd3ff941d13
cc919b35,/en/squads/cc919b35/2017-2018/Chievo-Stats,vs Chievo,25,38.0,17127,21425,79.9,306024,105891,7739,8750,88.4,6801,8030,84.7,2030,3499,58.0,34,39.1,36.1,-5.1,439,1328,356,98,1719,11,2017-2018,b4870615-40d0-4a59-a3d9-2fd3ff941d13
3074d7b1,/en/squads/3074d7b1/2017-2018/Crotone-Stats,vs Crotone,29,38.0,18113,22839,79.3,323077,117667,8033,9178,87.5,7608,8981,84.7,1969,3537,55.7,46,41.0,39.7,+5.0,428,1467,343,85,1894,11,2017-2018,b4870615-40d0-4a59-a3d9-2fd3ff941d13
421387cf,/en/squads/421387cf/2017-2018/Fiorentina-Stats,vs Fiorentina,27,38.0,13524,17877,75.7,244691,98045,5978,6972,85.7,5363,6513,82.3,1694,3227,52.5,33,28.6,27.8,+4.4,288,1070,256,81,1442,11,2017-2018,b4870615-40d0-4a59-a3d9-2fd3ff941d13
658bf2de,/en/squads/658bf2de/2017-2018/Genoa-Stats,vs Genoa,33,38.0,16723,20858,80.2,302302,113511,7254,8251,87.9,6993,8268,84.6,1991,3299,60.4,30,31.8,31.3,-1.8,376,1348,291,92,1759,11,2017-2018,b4870615-40d0-4a59-a3d9-2fd3ff941d13
0e72edf2,/en/squads/0e72edf2/2017-2018/Hellas-Verona-Stats,vs Hellas Verona,32,38.0,17752,21886,81.1,316800,114931,7789,8811,88.4,7482,8733,85.7,1943,3250,59.8,52,52.1,45.7,-0.1,550,1529,461,120,2129,11,2017-2018,b4870615-40d0-4a59-a3d9-2fd3ff941d13
d609edc0,/en/squads/d609edc0/2017-2018/Internazionale-Stats,vs Inter,22,38.0,13680,17430,78.5,255181,97169,5929,6705,88.4,5519,6567,84.0,1829,3210,57.0,20,27.6,26.0,-7.6,308,1093,268,82,1386,11,2017-2018,b4870615-40d0-4a59-a3d9-2fd3ff941d13
