team_id,team_url,team,players_used_away,avg_age_away,games_away,minutes_away,minutes_per_game_away,minutes_pct_away,minutes_90s_away,games_starts_away,minutes_per_start_away,games_complete_away,games_subs_away,minutes_per_sub_away,unused_subs_away,points_per_game_away,on_goals_for_away,on_goals_against_away,plus_minus_away,plus_minus_per90_away,on_xg_for_away,on_xg_against_away,xg_plus_minus_away,xg_plus_minus_per90_away,competition_id,season_id,id
922493f3,/en/squads/922493f3/2024-2025/Atalanta-Stats,vs Atalanta,32,26.2,38,"3,420",90,100,38.0,418,79,242,175,22,289,0.84,37,78,-41,-1.08,38.6,65.0,-26.4,-0.69,11,2024-2025,e86eff22-3e9b-42b0-abed-80d43aa4caf9
squads,/en/squads/1d8099f8/Bologna-Stats,vs Bologna,30,26.3,38,"3,420",90,100,38.0,418,80,240,178,21,286,1.00,47,57,-10,-0.26,36.7,49.3,-12.6,-0.33,11,2024-2025,e86eff22-3e9b-42b0-abed-80d43aa4caf9
squads,/en/squads/c4260e09/Cagliari-Stats,vs Cagliari,28,26.4,38,"3,420",90,100,38.0,418,80,235,181,21,284,1.82,56,40,+16,+0.42,55.3,42.7,+12.6,+0.33,11,2024-2025,e86eff22-3e9b-42b0-abed-80d43aa4caf9
squads,/en/squads/28c9c3cd/Como-Stats,vs Como,38,26.3,38,"3,420",90,100,38.0,418,81,233,183,23,286,1.45,52,49,+3,+0.08,43.0,45.4,-2.4,-0.06,11,2024-2025,e86eff22-3e9b-42b0-abed-80d43aa4caf9
squads,/en/squads/a3d88bd8/Empoli-Stats,vs Empoli,34,26.5,38,"3,420",90,100,38.0,418,82,240,175,23,306,1.84,59,33,+26,+0.68,50.1,32.5,+17.6,+0.46,11,2024-2025,e86eff22-3e9b-42b0-abed-80d43aa4caf9
squads,/en/squads/421387cf/Fiorentina-Stats,vs Fiorentina,34,26.3,37,"3,419",92,100,38.0,407,82,236,168,22,283,1.11,41,57,-16,-0.42,42.8,48.9,-6.1,-0.16,11,2024-2025,e86eff22-3e9b-42b0-abed-80d43aa4caf9
squads,/en/squads/658bf2de/Genoa-Stats,vs Genoa,37,26.3,38,"3,420",90,100,38.0,418,81,243,175,21,292,1.53,49,37,+12,+0.32,47.2,37.2,+10.0,+0.26,11,2024-2025,e86eff22-3e9b-42b0-abed-80d43aa4caf9
squads,/en/squads/0e72edf2/Hellas-Verona-Stats,vs Hellas Verona,32,26.2,38,"3,420",90,100,38.0,418,80,237,180,20,277,1.84,66,34,+32,+0.84,53.4,33.8,+19.6,+0.51,11,2024-2025,e86eff22-3e9b-42b0-abed-80d43aa4caf9
d609edc0,/en/squads/d609edc0/2024-2025/Internazionale-Stats,vs Inter,26,26.2,37,"3,419",92,100,38.0,407,80,236,168,21,280,0.57,32,79,-47,-1.24,36.4,66.9,-30.5,-0.80,11,2024-2025,e86eff22-3e9b-42b0-abed-80d43aa4caf9
e0652b02,/en/squads/e0652b02/2024-2025/Juventus-Stats,vs Juventus,29,26.4,38,"3,420",90,100,38.0,418,82,240,180,21,287,0.74,35,58,-23,-0.61,34.0,51.0,-16.9,-0.45,11,2024-2025,e86eff22-3e9b-42b0-abed-80d43aa4caf9
