team_id,team_url,team,players_used,gk_games,gk_games_starts,gk_minutes,minutes_90s,gk_goals_against,gk_goals_against_per90,gk_shots_on_target_against,gk_saves,gk_save_pct,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_clean_sheets_pct,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,gk_pens_save_pct,competition_id,season_id,id
922493f3,/en/squads/922493f3/2019-2020/Atalanta-Stats,Atalanta,3,38,38,"3,420",38.0,48,1.26,139,94,69.8,23,9,6,10,26.3,6,6,0,0,0.0,11,2019-2020,cca951d0-8672-4565-b2b0-f5068f3749af
1d8099f8,/en/squads/1d8099f8/2019-2020/Bologna-Stats,Bologna,2,38,38,"3,420",38.0,65,1.71,189,124,68.8,12,11,15,2,5.3,8,6,1,1,14.3,11,2019-2020,cca951d0-8672-4565-b2b0-f5068f3749af
4ef57aeb,/en/squads/4ef57aeb/2019-2020/Brescia-Stats,Brescia,3,38,38,"3,420",38.0,79,2.08,236,159,70.3,6,7,25,6,15.8,11,9,1,1,10.0,11,2019-2020,cca951d0-8672-4565-b2b0-f5068f3749af
c4260e09,/en/squads/c4260e09/2019-2020/Cagliari-Stats,Cagliari,3,38,38,"3,418",38.0,56,1.47,195,141,74.9,11,12,15,7,18.4,9,7,1,1,12.5,11,2019-2020,cca951d0-8672-4565-b2b0-f5068f3749af
421387cf,/en/squads/421387cf/2019-2020/Fiorentina-Stats,Fiorentina,3,38,38,"3,420",38.0,48,1.26,162,112,75.9,12,13,13,11,28.9,11,9,2,0,18.2,11,2019-2020,cca951d0-8672-4565-b2b0-f5068f3749af
658bf2de,/en/squads/658bf2de/2019-2020/Genoa-Stats,Genoa,2,38,38,"3,420",38.0,73,1.92,201,130,67.2,10,9,19,7,18.4,9,7,0,2,0.0,11,2019-2020,cca951d0-8672-4565-b2b0-f5068f3749af
0e72edf2,/en/squads/0e72edf2/2019-2020/Hellas-Verona-Stats,Hellas Verona,2,38,38,"3,420",38.0,51,1.34,174,124,75.9,12,13,13,10,26.3,9,9,0,0,0.0,11,2019-2020,cca951d0-8672-4565-b2b0-f5068f3749af
d609edc0,/en/squads/d609edc0/2019-2020/Internazionale-Stats,Inter,2,38,38,"3,420",38.0,36,0.95,118,82,72.0,24,10,4,14,36.8,4,3,1,0,25.0,11,2019-2020,cca951d0-8672-4565-b2b0-f5068f3749af
e0652b02,/en/squads/e0652b02/2019-2020/Juventus-Stats,Juventus,3,38,38,"3,420",38.0,43,1.13,162,118,79.0,26,5,7,12,31.6,12,9,1,2,10.0,11,2019-2020,cca951d0-8672-4565-b2b0-f5068f3749af
7213da33,/en/squads/7213da33/2019-2020/Lazio-Stats,Lazio,1,38,38,"3,420",38.0,42,1.11,154,112,77.3,24,6,8,11,28.9,9,7,1,1,12.5,11,2019-2020,cca951d0-8672-4565-b2b0-f5068f3749af
ffcbe334,/en/squads/ffcbe334/2019-2020/Lecce-Stats,Lecce,2,38,38,"3,420",38.0,85,2.24,256,172,71.1,9,8,21,3,7.9,13,11,2,0,15.4,11,2019-2020,cca951d0-8672-4565-b2b0-f5068f3749af
dc56fe14,/en/squads/dc56fe14/2019-2020/Milan-Stats,Milan,3,38,38,"3,420",38.0,46,1.21,154,104,73.4,19,9,10,12,31.6,10,5,5,0,50.0,11,2019-2020,cca951d0-8672-4565-b2b0-f5068f3749af
d48ad4ff,/en/squads/d48ad4ff/2019-2020/Napoli-Stats,Napoli,2,38,38,"3,420",38.0,50,1.32,138,88,68.8,18,8,12,7,18.4,8,7,1,0,12.5,11,2019-2020,cca951d0-8672-4565-b2b0-f5068f3749af
eab4234c,/en/squads/eab4234c/2019-2020/Parma-Stats,Parma,2,38,38,"3,420",38.0,57,1.50,212,152,76.4,14,7,17,6,15.8,11,7,3,1,30.0,11,2019-2020,cca951d0-8672-4565-b2b0-f5068f3749af
cf74a709,/en/squads/cf74a709/2019-2020/Roma-Stats,Roma,3,38,38,"3,420",38.0,51,1.34,158,106,73.4,21,7,10,7,18.4,10,9,1,0,10.0,11,2019-2020,cca951d0-8672-4565-b2b0-f5068f3749af
8ff9e3b3,/en/squads/8ff9e3b3/2019-2020/Sampdoria-Stats,Sampdoria,2,38,38,"3,420",38.0,65,1.71,178,117,68.0,12,6,20,9,23.7,9,8,0,1,0.0,11,2019-2020,cca951d0-8672-4565-b2b0-f5068f3749af
e2befd26,/en/squads/e2befd26/2019-2020/Sassuolo-Stats,Sassuolo,3,38,38,"3,420",38.0,63,1.66,184,124,70.1,14,9,15,7,18.4,9,8,1,0,11.1,11,2019-2020,cca951d0-8672-4565-b2b0-f5068f3749af
1d2fe027,/en/squads/1d2fe027/2019-2020/SPAL-Stats,SPAL,3,38,38,"3,420",38.0,77,2.03,228,153,69.3,5,5,28,3,7.9,8,7,1,0,12.5,11,2019-2020,cca951d0-8672-4565-b2b0-f5068f3749af
105360fe,/en/squads/105360fe/2019-2020/Torino-Stats,Torino,3,38,38,"3,420",38.0,68,1.79,208,142,72.1,11,7,20,7,18.4,11,10,1,0,9.1,11,2019-2020,cca951d0-8672-4565-b2b0-f5068f3749af
04eea015,/en/squads/04eea015/2019-2020/Udinese-Stats,Udinese,1,38,38,"3,420",38.0,51,1.34,194,141,77.8,12,9,17,14,36.8,10,8,2,0,20.0,11,2019-2020,cca951d0-8672-4565-b2b0-f5068f3749af
