team_id,team_url,team,players_used_away,gk_games_away,gk_games_starts_away,gk_minutes_away,minutes_90s_away,gk_goals_against_away,gk_goals_against_per90_away,gk_shots_on_target_against_away,gk_saves_away,gk_save_pct_away,gk_wins_away,gk_ties_away,gk_losses_away,gk_clean_sheets_away,gk_clean_sheets_pct_away,gk_pens_att_away,gk_pens_allowed_away,gk_pens_saved_away,gk_pens_missed_away,gk_pens_save_pct_away,competition_id,season_id,id
922493f3,/en/squads/922493f3/2019-2020/Atalanta-Stats,vs Atalanta,3,38,38,"3,420",38.0,98,2.58,265,167,65.7,6,9,23,3,7.9,10,7,2,1,22.2,11,2019-2020,fe06c419-a20d-4078-9d4d-82cce065500e
1d8099f8,/en/squads/1d8099f8/2019-2020/Bologna-Stats,vs Bologna,2,38,38,"3,420",38.0,52,1.37,165,117,71.5,15,11,12,8,21.1,6,5,0,1,0.0,11,2019-2020,fe06c419-a20d-4078-9d4d-82cce065500e
4ef57aeb,/en/squads/4ef57aeb/2019-2020/Brescia-Stats,vs Brescia,3,38,38,"3,420",38.0,35,0.92,142,108,78.2,25,7,6,12,31.6,4,4,0,0,0.0,11,2019-2020,fe06c419-a20d-4078-9d4d-82cce065500e
c4260e09,/en/squads/c4260e09/2019-2020/Cagliari-Stats,vs Cagliari,3,38,38,"3,420",38.0,52,1.37,141,90,66.0,15,12,11,11,28.9,6,4,1,1,20.0,11,2019-2020,fe06c419-a20d-4078-9d4d-82cce065500e
421387cf,/en/squads/421387cf/2019-2020/Fiorentina-Stats,vs Fiorentina,3,38,38,"3,420",38.0,51,1.34,181,131,76.8,13,13,12,9,23.7,11,9,2,0,18.2,11,2019-2020,fe06c419-a20d-4078-9d4d-82cce065500e
658bf2de,/en/squads/658bf2de/2019-2020/Genoa-Stats,vs Genoa,2,38,38,"3,420",38.0,47,1.24,156,105,76.9,19,9,10,10,26.3,16,11,5,0,31.3,11,2019-2020,fe06c419-a20d-4078-9d4d-82cce065500e
0e72edf2,/en/squads/0e72edf2/2019-2020/Hellas-Verona-Stats,vs Hellas Verona,2,38,38,"3,420",38.0,47,1.24,154,109,74.7,13,13,12,9,23.7,9,8,0,1,0.0,11,2019-2020,fe06c419-a20d-4078-9d4d-82cce065500e
d609edc0,/en/squads/d609edc0/2019-2020/Internazionale-Stats,vs Inter,2,38,38,"3,420",38.0,81,2.13,227,146,68.7,4,10,24,3,7.9,11,10,1,0,9.1,11,2019-2020,fe06c419-a20d-4078-9d4d-82cce065500e
e0652b02,/en/squads/e0652b02/2019-2020/Juventus-Stats,vs Juventus,3,38,38,"3,420",38.0,76,2.00,237,164,73.4,7,5,26,2,5.3,14,13,0,1,0.0,11,2019-2020,fe06c419-a20d-4078-9d4d-82cce065500e
7213da33,/en/squads/7213da33/2019-2020/Lazio-Stats,vs Lazio,1,38,38,"3,420",38.0,79,2.08,221,142,71.0,8,6,24,4,10.5,18,15,2,1,11.8,11,2019-2020,fe06c419-a20d-4078-9d4d-82cce065500e
ffcbe334,/en/squads/ffcbe334/2019-2020/Lecce-Stats,vs Lecce,2,38,38,"3,418",38.0,52,1.37,178,124,77.0,21,8,9,10,26.3,15,11,2,2,15.4,11,2019-2020,fe06c419-a20d-4078-9d4d-82cce065500e
dc56fe14,/en/squads/dc56fe14/2019-2020/Milan-Stats,vs Milan,3,38,38,"3,420",38.0,63,1.66,195,134,71.8,10,9,19,6,15.8,9,8,1,0,11.1,11,2019-2020,fe06c419-a20d-4078-9d4d-82cce065500e
d48ad4ff,/en/squads/d48ad4ff/2019-2020/Napoli-Stats,vs Napoli,2,38,38,"3,420",38.0,61,1.61,230,170,75.7,12,8,18,7,18.4,5,5,0,0,0.0,11,2019-2020,fe06c419-a20d-4078-9d4d-82cce065500e
eab4234c,/en/squads/eab4234c/2019-2020/Parma-Stats,vs Parma,2,38,38,"3,420",38.0,56,1.47,151,96,65.6,17,7,14,8,21.1,6,4,2,0,33.3,11,2019-2020,fe06c419-a20d-4078-9d4d-82cce065500e
cf74a709,/en/squads/cf74a709/2019-2020/Roma-Stats,vs Roma,3,38,38,"3,420",38.0,77,2.03,212,137,69.3,10,7,21,7,18.4,14,12,2,0,14.3,11,2019-2020,fe06c419-a20d-4078-9d4d-82cce065500e
8ff9e3b3,/en/squads/8ff9e3b3/2019-2020/Sampdoria-Stats,vs Sampdoria,2,38,38,"3,420",38.0,48,1.26,172,122,77.3,20,6,12,10,26.3,12,9,2,1,18.2,11,2019-2020,fe06c419-a20d-4078-9d4d-82cce065500e
e2befd26,/en/squads/e2befd26/2019-2020/Sassuolo-Stats,vs Sassuolo,3,38,38,"3,420",38.0,69,1.82,196,127,67.3,15,9,14,7,18.4,6,5,0,1,0.0,11,2019-2020,fe06c419-a20d-4078-9d4d-82cce065500e
1d2fe027,/en/squads/1d2fe027/2019-2020/SPAL-Stats,vs SPAL,3,38,38,"3,420",38.0,27,0.71,124,95,82.3,28,5,5,16,42.1,7,5,2,0,28.6,11,2019-2020,fe06c419-a20d-4078-9d4d-82cce065500e
105360fe,/en/squads/105360fe/2019-2020/Torino-Stats,vs Torino,3,38,38,"3,420",38.0,46,1.21,152,107,74.3,20,7,11,10,26.3,8,7,1,0,12.5,11,2019-2020,fe06c419-a20d-4078-9d4d-82cce065500e
04eea015,/en/squads/04eea015/2019-2020/Udinese-Stats,vs Udinese,1,38,38,"3,420",38.0,37,0.97,141,104,73.8,17,9,12,13,34.2,0,0,0,0,,11,2019-2020,fe06c419-a20d-4078-9d4d-82cce065500e
