team_id,team_url,team,players_used,minutes_90s,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,competition_id,season_id,id
922493f3,/en/squads/922493f3/2017-2018/Atalanta-Stats,Atalanta,25,38.0,1015,26.71,725,92,72,77,35,14,98,2.58,67,6,8,9,6,2,11,2017-2018,009f0faf-82f5-430c-b45a-3dad6d02def5
4fcb34fd,/en/squads/4fcb34fd/2017-2018/Benevento-Stats,Benevento,41,38.0,825,21.71,581,73,60,51,43,17,58,1.53,36,5,4,7,4,2,11,2017-2018,009f0faf-82f5-430c-b45a-3dad6d02def5
1d8099f8,/en/squads/1d8099f8/2017-2018/Bologna-Stats,Bologna,30,38.0,643,16.92,464,39,43,32,51,14,62,1.63,38,4,4,8,7,1,11,2017-2018,009f0faf-82f5-430c-b45a-3dad6d02def5
c4260e09,/en/squads/c4260e09/2017-2018/Cagliari-Stats,Cagliari,29,38.0,657,17.29,466,77,27,43,36,8,54,1.42,38,6,2,5,3,0,11,2017-2018,009f0faf-82f5-430c-b45a-3dad6d02def5
cc919b35,/en/squads/cc919b35/2017-2018/Chievo-Stats,Chievo,25,38.0,700,18.42,542,53,34,25,32,14,65,1.71,48,7,3,4,3,0,11,2017-2018,009f0faf-82f5-430c-b45a-3dad6d02def5
3074d7b1,/en/squads/3074d7b1/2017-2018/Crotone-Stats,Crotone,29,38.0,651,17.13,442,76,34,33,46,20,64,1.68,47,3,1,8,4,1,11,2017-2018,009f0faf-82f5-430c-b45a-3dad6d02def5
421387cf,/en/squads/421387cf/2017-2018/Fiorentina-Stats,Fiorentina,27,38.0,1083,28.50,814,86,64,61,38,20,96,2.53,65,4,10,7,9,1,11,2017-2018,009f0faf-82f5-430c-b45a-3dad6d02def5
658bf2de,/en/squads/658bf2de/2017-2018/Genoa-Stats,Genoa,33,38.0,750,19.74,561,58,49,40,32,10,54,1.42,36,3,5,4,4,2,11,2017-2018,009f0faf-82f5-430c-b45a-3dad6d02def5
0e72edf2,/en/squads/0e72edf2/2017-2018/Hellas-Verona-Stats,Hellas Verona,32,38.0,611,16.08,413,61,45,37,38,17,48,1.26,30,3,3,6,4,2,11,2017-2018,009f0faf-82f5-430c-b45a-3dad6d02def5
d609edc0,/en/squads/d609edc0/2017-2018/Internazionale-Stats,Inter,22,38.0,1031,27.13,786,93,51,47,37,17,111,2.92,73,12,4,10,11,1,11,2017-2018,009f0faf-82f5-430c-b45a-3dad6d02def5
e0652b02,/en/squads/e0652b02/2017-2018/Juventus-Stats,Juventus,24,38.0,1011,26.61,746,73,74,44,63,11,154,4.05,115,6,13,8,11,1,11,2017-2018,009f0faf-82f5-430c-b45a-3dad6d02def5
7213da33,/en/squads/7213da33/2017-2018/Lazio-Stats,Lazio,24,38.0,1009,26.55,776,72,76,45,33,7,150,3.95,105,9,17,9,10,0,11,2017-2018,009f0faf-82f5-430c-b45a-3dad6d02def5
dc56fe14,/en/squads/dc56fe14/2017-2018/Milan-Stats,Milan,24,38.0,1097,28.87,841,60,65,77,45,9,96,2.53,68,4,3,13,7,1,11,2017-2018,009f0faf-82f5-430c-b45a-3dad6d02def5
d48ad4ff,/en/squads/d48ad4ff/2017-2018/Napoli-Stats,Napoli,23,38.0,1186,31.21,958,58,68,51,34,17,130,3.42,91,10,10,9,8,2,11,2017-2018,009f0faf-82f5-430c-b45a-3dad6d02def5
cf74a709,/en/squads/cf74a709/2017-2018/Roma-Stats,Roma,27,38.0,1152,30.32,837,101,78,59,52,25,102,2.68,72,4,8,3,7,8,11,2017-2018,009f0faf-82f5-430c-b45a-3dad6d02def5
8ff9e3b3,/en/squads/8ff9e3b3/2017-2018/Sampdoria-Stats,Sampdoria,27,38.0,819,21.55,572,76,53,49,52,17,89,2.34,57,4,8,7,10,3,11,2017-2018,009f0faf-82f5-430c-b45a-3dad6d02def5
e2befd26,/en/squads/e2befd26/2017-2018/Sassuolo-Stats,Sassuolo,28,38.0,867,22.82,622,76,53,54,48,14,50,1.32,33,3,5,4,5,0,11,2017-2018,009f0faf-82f5-430c-b45a-3dad6d02def5
1d2fe027,/en/squads/1d2fe027/2017-2018/SPAL-Stats,SPAL,29,38.0,663,17.45,442,73,47,29,54,18,64,1.68,37,5,1,10,10,1,11,2017-2018,009f0faf-82f5-430c-b45a-3dad6d02def5
105360fe,/en/squads/105360fe/2017-2018/Torino-Stats,Torino,27,38.0,793,20.87,561,77,58,43,45,9,95,2.50,66,7,7,10,4,1,11,2017-2018,009f0faf-82f5-430c-b45a-3dad6d02def5
04eea015,/en/squads/04eea015/2017-2018/Udinese-Stats,Udinese,27,38.0,783,20.61,568,62,54,42,38,19,80,2.11,50,6,6,6,8,4,11,2017-2018,009f0faf-82f5-430c-b45a-3dad6d02def5
