team_id,team_url,team,players_used_away,minutes_90s_away,gk_goals_against_away,gk_pens_allowed_away,gk_free_kick_goals_against_away,gk_corner_kick_goals_against_away,gk_own_goals_against_away,gk_psxg_away,gk_psnpxg_per_shot_on_target_against_away,gk_psxg_net_away,gk_psxg_net_per90_away,gk_passes_completed_launched_away,gk_passes_launched_away,gk_passes_pct_launched_away,gk_passes_away,gk_passes_throws_away,gk_pct_passes_launched_away,gk_passes_length_avg_away,gk_goal_kicks_away,gk_pct_goal_kicks_launched_away,gk_goal_kick_length_avg_away,gk_crosses_away,gk_crosses_stopped_away,gk_crosses_stopped_pct_away,gk_def_actions_outside_pen_area_away,gk_def_actions_outside_pen_area_per90_away,gk_avg_distance_def_actions_away,competition_id,season_id,id
922493f3,/en/squads/922493f3/2022-2023/Atalanta-Stats,vs Atalanta,3,38.0,66,6,0,7,2,56.1,0.28,-7.9,-0.21,217,620,35.0,1301,177,38.0,35.9,331,37.8,35.5,500,18,3.6,55,1.45,16.1,11,2022-2023,641b7483-c1cd-488b-9df2-ec917112fb4e
1d8099f8,/en/squads/1d8099f8/2022-2023/Bologna-Stats,vs Bologna,2,38.0,53,6,0,9,1,44.1,0.25,-7.9,-0.21,229,600,38.2,981,168,44.9,37.5,316,50.6,41.0,440,22,5.0,46,1.21,16.2,11,2022-2023,641b7483-c1cd-488b-9df2-ec917112fb4e
9aad3a77,/en/squads/9aad3a77/2022-2023/Cremonese-Stats,vs Cremonese,3,38.0,36,5,0,2,1,33.4,0.21,-1.6,-0.04,161,422,38.2,990,196,31.0,33.8,324,35.5,34.4,517,30,5.8,34,0.89,14.9,11,2022-2023,641b7483-c1cd-488b-9df2-ec917112fb4e
a3d88bd8,/en/squads/a3d88bd8/2022-2023/Empoli-Stats,vs Empoli,3,38.0,37,2,1,5,2,30.9,0.23,-4.1,-0.11,147,386,38.1,919,172,31.2,33.9,278,35.6,35.2,459,15,3.3,32,0.84,14.6,11,2022-2023,641b7483-c1cd-488b-9df2-ec917112fb4e
421387cf,/en/squads/421387cf/2022-2023/Fiorentina-Stats,vs Fiorentina,4,38.0,53,4,2,8,2,50.5,0.26,-0.5,-0.01,267,756,35.3,1241,193,44.9,38.2,372,53.5,42.2,677,37,5.5,30,0.79,12.3,11,2022-2023,641b7483-c1cd-488b-9df2-ec917112fb4e
0e72edf2,/en/squads/0e72edf2/2022-2023/Hellas-Verona-Stats,vs Hellas Verona,2,38.0,31,1,0,5,2,30.6,0.26,+1.6,+0.04,257,729,35.3,1210,151,47.3,38.7,327,48.0,37.9,494,27,5.5,43,1.13,15.4,11,2022-2023,641b7483-c1cd-488b-9df2-ec917112fb4e
d609edc0,/en/squads/d609edc0/2022-2023/Internazionale-Stats,vs Inter,3,38.0,71,4,2,6,3,63.3,0.30,-4.7,-0.12,185,563,32.9,961,180,38.6,37.1,359,53.5,43.4,705,30,4.3,20,0.53,11.0,11,2022-2023,641b7483-c1cd-488b-9df2-ec917112fb4e
e0652b02,/en/squads/e0652b02/2022-2023/Juventus-Stats,vs Juventus,2,38.0,56,3,4,11,0,51.7,0.28,-4.3,-0.11,183,445,41.1,906,164,34.4,34.8,313,42.5,37.6,568,17,3.0,31,0.82,14.6,11,2022-2023,641b7483-c1cd-488b-9df2-ec917112fb4e
7213da33,/en/squads/7213da33/2022-2023/Lazio-Stats,vs Lazio,2,38.0,60,6,1,5,1,57.4,0.30,-1.6,-0.04,182,445,40.9,1224,168,27.9,30.6,254,40.6,37.2,382,21,5.5,47,1.24,14.4,11,2022-2023,641b7483-c1cd-488b-9df2-ec917112fb4e
ffcbe334,/en/squads/ffcbe334/2022-2023/Lecce-Stats,vs Lecce,1,38.0,33,4,0,5,2,30.1,0.23,-0.9,-0.02,183,486,37.7,1098,208,34.2,33.4,330,33.6,32.6,536,32,6.0,38,1.00,15.9,11,2022-2023,641b7483-c1cd-488b-9df2-ec917112fb4e
