team_id,team_url,team,players_used_away,gk_games_away,gk_games_starts_away,gk_minutes_away,minutes_90s_away,gk_goals_against_away,gk_goals_against_per90_away,gk_shots_on_target_against_away,gk_saves_away,gk_save_pct_away,gk_wins_away,gk_ties_away,gk_losses_away,gk_clean_sheets_away,gk_clean_sheets_pct_away,gk_pens_att_away,gk_pens_allowed_away,gk_pens_saved_away,gk_pens_missed_away,gk_pens_save_pct_away,competition_id,season_id,id
922493f3,/en/squads/922493f3/2023-2024/Atalanta-Stats,vs Atalanta,3,38,38,"3,420",38.0,72,1.89,202,130,66.8,11,6,21,4,10.5,5,5,0,0,0.0,11,2023-2024,2afd02f9-19a2-4569-b616-588b093c83b7
1d8099f8,/en/squads/1d8099f8/2023-2024/Bologna-Stats,vs Bologna,3,38,38,"3,420",38.0,54,1.42,163,111,69.3,6,14,18,10,26.3,5,4,0,1,0.0,11,2023-2024,2afd02f9-19a2-4569-b616-588b093c83b7
c4260e09,/en/squads/c4260e09/2023-2024/Cagliari-Stats,vs Cagliari,3,38,38,"3,420",38.0,42,1.11,132,90,71.2,18,12,8,11,28.9,6,4,1,1,20.0,11,2023-2024,2afd02f9-19a2-4569-b616-588b093c83b7
a3d88bd8,/en/squads/a3d88bd8/2023-2024/Empoli-Stats,vs Empoli,3,38,38,"3,420",38.0,29,0.76,117,91,79.5,20,9,9,21,55.3,5,5,0,0,0.0,11,2023-2024,2afd02f9-19a2-4569-b616-588b093c83b7
421387cf,/en/squads/421387cf/2023-2024/Fiorentina-Stats,vs Fiorentina,3,38,38,"3,420",38.0,61,1.61,178,115,68.0,12,9,17,10,26.3,8,4,3,1,42.9,11,2023-2024,2afd02f9-19a2-4569-b616-588b093c83b7
6a7ad59d,/en/squads/6a7ad59d/2023-2024/Frosinone-Stats,vs Frosinone,2,38,38,"3,420",38.0,44,1.16,156,111,76.9,19,11,8,12,31.6,10,8,1,1,11.1,11,2023-2024,2afd02f9-19a2-4569-b616-588b093c83b7
658bf2de,/en/squads/658bf2de/2023-2024/Genoa-Stats,vs Genoa,3,38,38,"3,419",38.0,45,1.18,125,80,68.0,13,13,12,10,26.3,6,5,1,0,16.7,11,2023-2024,2afd02f9-19a2-4569-b616-588b093c83b7
0e72edf2,/en/squads/0e72edf2/2023-2024/Hellas-Verona-Stats,vs Hellas Verona,2,38,38,"3,420",38.0,38,1.00,151,111,76.8,18,11,9,11,28.9,7,3,2,2,40.0,11,2023-2024,2afd02f9-19a2-4569-b616-588b093c83b7
d609edc0,/en/squads/d609edc0/2023-2024/Internazionale-Stats,vs Inter,3,38,38,"3,420",38.0,89,2.34,210,122,63.8,2,7,29,1,2.6,14,13,1,0,7.1,11,2023-2024,2afd02f9-19a2-4569-b616-588b093c83b7
e0652b02,/en/squads/e0652b02/2023-2024/Juventus-Stats,vs Juventus,3,38,38,"3,420",38.0,54,1.42,151,97,66.2,5,14,19,7,18.4,5,3,2,0,40.0,11,2023-2024,2afd02f9-19a2-4569-b616-588b093c83b7
7213da33,/en/squads/7213da33/2023-2024/Lazio-Stats,vs Lazio,2,38,38,"3,420",38.0,49,1.29,139,93,67.6,13,7,18,8,21.1,4,4,0,0,0.0,11,2023-2024,2afd02f9-19a2-4569-b616-588b093c83b7
ffcbe334,/en/squads/ffcbe334/2023-2024/Lecce-Stats,vs Lecce,1,38,38,"3,420",38.0,32,0.84,151,120,80.8,16,14,8,16,42.1,5,3,1,1,25.0,11,2023-2024,2afd02f9-19a2-4569-b616-588b093c83b7
dc56fe14,/en/squads/dc56fe14/2023-2024/Milan-Stats,vs Milan,4,38,38,"3,420",38.0,76,2.00,209,132,66.5,7,9,22,3,7.9,8,6,1,1,14.3,11,2023-2024,2afd02f9-19a2-4569-b616-588b093c83b7
21680aa4,/en/squads/21680aa4/2023-2024/Monza-Stats,vs Monza,2,38,38,"3,420",38.0,39,1.03,128,89,72.7,15,12,11,14,36.8,5,4,1,0,20.0,11,2023-2024,2afd02f9-19a2-4569-b616-588b093c83b7
d48ad4ff,/en/squads/d48ad4ff/2023-2024/Napoli-Stats,vs Napoli,3,38,38,"3,420",38.0,55,1.45,204,148,76.0,11,14,13,13,34.2,10,6,2,2,25.0,11,2023-2024,2afd02f9-19a2-4569-b616-588b093c83b7
cf74a709,/en/squads/cf74a709/2023-2024/Roma-Stats,vs Roma,2,38,38,"3,420",38.0,65,1.71,154,89,64.9,11,9,18,5,13.2,12,11,1,0,8.3,11,2023-2024,2afd02f9-19a2-4569-b616-588b093c83b7
c5577084,/en/squads/c5577084/2023-2024/Salernitana-Stats,vs Salernitana,3,38,38,"3,420",38.0,32,0.84,120,88,75.0,25,11,2,15,39.5,2,2,0,0,0.0,11,2023-2024,2afd02f9-19a2-4569-b616-588b093c83b7
e2befd26,/en/squads/e2befd26/2023-2024/Sassuolo-Stats,vs Sassuolo,2,38,38,"3,420",38.0,43,1.13,152,109,76.3,22,9,7,12,31.6,8,7,1,0,12.5,11,2023-2024,2afd02f9-19a2-4569-b616-588b093c83b7
105360fe,/en/squads/105360fe/2023-2024/Torino-Stats,vs Torino,2,38,38,"3,420",38.0,36,0.95,123,88,72.4,11,14,13,17,44.7,2,2,0,0,0.0,11,2023-2024,2afd02f9-19a2-4569-b616-588b093c83b7
04eea015,/en/squads/04eea015/2023-2024/Udinese-Stats,vs Udinese,2,38,38,"3,420",38.0,37,0.97,137,101,75.2,13,19,6,11,28.9,4,3,0,1,0.0,11,2023-2024,2afd02f9-19a2-4569-b616-588b093c83b7
