team_id,team_url,team,players_used,gk_games,gk_games_starts,gk_minutes,minutes_90s,gk_goals_against,gk_goals_against_per90,gk_shots_on_target_against,gk_saves,gk_save_pct,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_clean_sheets_pct,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,gk_pens_save_pct,competition_id,season_id,id
922493f3,/en/squads/922493f3/2016-2017/Atalanta-Stats,Atalanta,3,38,38,"3,420",38.0,41,1.08,122,81,69.7,21,9,8,16,42.1,4,4,0,0,0.0,11,2016-2017,2f446696-15f8-4daa-b291-72f333fd4364
1d8099f8,/en/squads/1d8099f8/2016-2017/Bologna-Stats,Bologna,2,38,38,"3,420",38.0,58,1.53,188,130,71.3,11,8,19,9,23.7,6,4,1,1,20.0,11,2016-2017,2f446696-15f8-4daa-b291-72f333fd4364
c4260e09,/en/squads/c4260e09/2016-2017/Cagliari-Stats,Cagliari,4,38,38,"3,418",38.0,74,1.95,214,140,68.7,14,5,19,4,10.5,12,7,3,2,30.0,11,2016-2017,2f446696-15f8-4daa-b291-72f333fd4364
cc919b35,/en/squads/cc919b35/2016-2017/Chievo-Stats,Chievo,2,38,38,"3,420",38.0,61,1.61,188,127,69.7,12,7,19,10,26.3,6,4,0,2,0.0,11,2016-2017,2f446696-15f8-4daa-b291-72f333fd4364
3074d7b1,/en/squads/3074d7b1/2016-2017/Crotone-Stats,Crotone,2,38,38,"3,420",38.0,58,1.53,216,158,75.9,9,7,22,4,10.5,10,6,2,2,25.0,11,2016-2017,2f446696-15f8-4daa-b291-72f333fd4364
a3d88bd8,/en/squads/a3d88bd8/2016-2017/Empoli-Stats,Empoli,2,38,38,"3,420",38.0,61,1.61,212,151,73.6,8,8,22,10,26.3,9,5,3,1,37.5,11,2016-2017,2f446696-15f8-4daa-b291-72f333fd4364
421387cf,/en/squads/421387cf/2016-2017/Fiorentina-Stats,Fiorentina,4,38,38,"3,420",38.0,57,1.50,170,113,69.4,16,12,10,12,31.6,6,5,0,1,0.0,11,2016-2017,2f446696-15f8-4daa-b291-72f333fd4364
658bf2de,/en/squads/658bf2de/2016-2017/Genoa-Stats,Genoa,3,38,38,"3,420",38.0,64,1.68,166,102,63.9,9,9,20,8,21.1,8,4,2,2,33.3,11,2016-2017,2f446696-15f8-4daa-b291-72f333fd4364
d609edc0,/en/squads/d609edc0/2016-2017/Internazionale-Stats,Inter,2,38,38,"3,420",38.0,49,1.29,161,112,72.7,19,5,14,9,23.7,6,5,1,0,16.7,11,2016-2017,2f446696-15f8-4daa-b291-72f333fd4364
e0652b02,/en/squads/e0652b02/2016-2017/Juventus-Stats,Juventus,3,38,38,"3,420",38.0,27,0.71,108,81,75.9,29,4,5,18,47.4,1,1,0,0,0.0,11,2016-2017,2f446696-15f8-4daa-b291-72f333fd4364
7213da33,/en/squads/7213da33/2016-2017/Lazio-Stats,Lazio,3,38,38,"3,420",38.0,51,1.34,168,117,72.6,21,7,10,8,21.1,9,5,2,2,28.6,11,2016-2017,2f446696-15f8-4daa-b291-72f333fd4364
dc56fe14,/en/squads/dc56fe14/2016-2017/Milan-Stats,Milan,1,38,38,"3,420",38.0,45,1.18,189,144,78.8,18,9,11,12,31.6,10,5,2,3,28.6,11,2016-2017,2f446696-15f8-4daa-b291-72f333fd4364
d48ad4ff,/en/squads/d48ad4ff/2016-2017/Napoli-Stats,Napoli,2,38,38,"3,420",38.0,38,1.00,125,87,72.0,26,8,4,12,31.6,4,3,1,0,25.0,11,2016-2017,2f446696-15f8-4daa-b291-72f333fd4364
ee058a17,/en/squads/ee058a17/2016-2017/Palermo-Stats,Palermo,2,38,38,"3,420",38.0,77,2.03,210,133,66.2,6,8,24,5,13.2,6,6,0,0,0.0,11,2016-2017,2f446696-15f8-4daa-b291-72f333fd4364
b985784c,/en/squads/b985784c/2016-2017/Pescara-Stats,Pescara,2,38,38,"3,420",38.0,83,2.18,211,128,63.5,3,9,26,4,10.5,6,6,0,0,0.0,11,2016-2017,2f446696-15f8-4daa-b291-72f333fd4364
cf74a709,/en/squads/cf74a709/2016-2017/Roma-Stats,Roma,1,38,38,"3,420",38.0,38,1.00,154,116,76.6,28,3,7,14,36.8,4,2,2,0,50.0,11,2016-2017,2f446696-15f8-4daa-b291-72f333fd4364
8ff9e3b3,/en/squads/8ff9e3b3/2016-2017/Sampdoria-Stats,Sampdoria,2,38,38,"3,420",38.0,55,1.45,180,125,72.8,12,12,14,7,18.4,8,6,2,0,25.0,11,2016-2017,2f446696-15f8-4daa-b291-72f333fd4364
e2befd26,/en/squads/e2befd26/2016-2017/Sassuolo-Stats,Sassuolo,1,38,38,"3,330",38.0,56,1.51,191,135,73.3,13,7,18,7,18.4,8,5,2,1,28.6,11,2016-2017,2f446696-15f8-4daa-b291-72f333fd4364
105360fe,/en/squads/105360fe/2016-2017/Torino-Stats,Torino,2,38,38,"3,420",38.0,66,1.74,173,107,65.9,13,14,11,5,13.2,7,7,0,0,0.0,11,2016-2017,2f446696-15f8-4daa-b291-72f333fd4364
04eea015,/en/squads/04eea015/2016-2017/Udinese-Stats,Udinese,2,38,38,"3,420",38.0,56,1.47,157,101,69.4,12,9,17,7,18.4,9,8,0,1,0.0,11,2016-2017,2f446696-15f8-4daa-b291-72f333fd4364
