team_id,team_url,team,players_used_away,possession_away,minutes_90s_away,touches_away,touches_def_pen_area_away,touches_def_3rd_away,touches_mid_3rd_away,touches_att_3rd_away,touches_att_pen_area_away,touches_live_ball_away,take_ons_away,take_ons_won_away,take_ons_won_pct_away,take_ons_tackled_away,take_ons_tackled_pct_away,carries_away,carries_distance_away,carries_progressive_distance_away,progressive_carries_away,carries_into_final_third_away,carries_into_penalty_area_away,miscontrols_away,dispossessed_away,passes_received_away,progressive_passes_received_away,competition_id,season_id,id
922493f3,/en/squads/922493f3/2024-2025/Atalanta-Stats,vs Atalanta,32,44.7,38.0,21205,2790,8216,9243,3956,555,21203,573,234,40.8,272,47.5,11137,57758,27101,510,355,115,603,299,13265,976,11,2024-2025,2bc4c22b-1971-4d41-8beb-783cc96f135d
squads,/en/squads/1d8099f8/Bologna-Stats,vs Bologna,30,41.9,38.0,18117,2704,7710,7369,3241,566,18114,611,255,41.7,283,46.3,9049,46842,21444,440,311,141,557,308,10342,869,11,2024-2025,2bc4c22b-1971-4d41-8beb-783cc96f135d
squads,/en/squads/c4260e09/Cagliari-Stats,vs Cagliari,28,55.1,38.0,23820,2217,7184,11262,5576,864,23814,498,211,42.4,238,47.8,14003,76881,38241,756,548,216,621,300,15925,1490,11,2024-2025,2bc4c22b-1971-4d41-8beb-783cc96f135d
squads,/en/squads/28c9c3cd/Como-Stats,vs Como,38,45.4,38.0,20145,2452,7535,8695,4136,636,20137,653,288,44.1,303,46.4,11073,57995,28814,539,369,132,524,360,12668,1106,11,2024-2025,2bc4c22b-1971-4d41-8beb-783cc96f135d
squads,/en/squads/a3d88bd8/Empoli-Stats,vs Empoli,34,58.3,38.0,24163,2469,7992,10874,5490,824,24160,612,234,38.2,309,50.5,13687,70351,32220,588,461,162,582,380,15959,1386,11,2024-2025,2bc4c22b-1971-4d41-8beb-783cc96f135d
squads,/en/squads/421387cf/Fiorentina-Stats,vs Fiorentina,34,49.0,38.0,21017,2165,6702,9865,4642,739,21014,549,240,43.7,248,45.2,12226,66938,34823,675,429,148,530,283,13680,1265,11,2024-2025,2bc4c22b-1971-4d41-8beb-783cc96f135d
squads,/en/squads/658bf2de/Genoa-Stats,vs Genoa,37,54.4,38.0,23029,2327,7364,10399,5459,832,23021,650,283,43.5,283,43.5,13102,65300,31780,609,484,166,587,389,14943,1359,11,2024-2025,2bc4c22b-1971-4d41-8beb-783cc96f135d
squads,/en/squads/0e72edf2/Hellas-Verona-Stats,vs Hellas Verona,32,61.3,38.0,25434,2078,7310,12632,5689,799,25430,665,281,42.3,311,46.8,14985,78285,41167,665,502,158,567,361,17750,1582,11,2024-2025,2bc4c22b-1971-4d41-8beb-783cc96f135d
d609edc0,/en/squads/d609edc0/2024-2025/Internazionale-Stats,vs Inter,26,40.6,38.0,18906,2505,6651,8467,3974,604,18902,492,213,43.3,239,48.6,10804,58866,29151,631,416,153,521,266,12057,1058,11,2024-2025,2bc4c22b-1971-4d41-8beb-783cc96f135d
e0652b02,/en/squads/e0652b02/2024-2025/Juventus-Stats,vs Juventus,29,42.8,38.0,19571,2513,6795,8487,4493,608,19566,525,208,39.6,263,50.1,10828,59104,29297,540,459,134,486,343,12460,1087,11,2024-2025,2bc4c22b-1971-4d41-8beb-783cc96f135d
