team_id,team_url,team,players_used,avg_age,games,minutes,minutes_per_game,minutes_pct,minutes_90s,games_starts,minutes_per_start,games_complete,games_subs,minutes_per_sub,unused_subs,points_per_game,on_goals_for,on_goals_against,plus_minus,plus_minus_per90,on_xg_for,on_xg_against,xg_plus_minus,xg_plus_minus_per90,competition_id,season_id,id
922493f3,/en/squads/922493f3/2023-2024/Atalanta-Stats,Atalanta,29,26.3,38,"3,420",90,100,38.0,418,80,232,188,23,258,1.82,72,42,+30,+0.79,57.8,41.1,+16.7,+0.44,11,2023-2024,5a70c7d3-4865-406b-b720-d1c458fe3e64
1d8099f8,/en/squads/1d8099f8/2023-2024/Bologna-Stats,Bologna,28,25.2,38,"3,420",90,100,38.0,418,82,244,174,20,284,1.79,54,32,+22,+0.58,47.9,37.1,+10.9,+0.29,11,2023-2024,5a70c7d3-4865-406b-b720-d1c458fe3e64
c4260e09,/en/squads/c4260e09/2023-2024/Cagliari-Stats,Cagliari,29,26.1,38,"3,420",90,100,38.0,418,80,232,184,23,311,0.95,42,68,-26,-0.68,42.9,54.5,-11.6,-0.30,11,2023-2024,5a70c7d3-4865-406b-b720-d1c458fe3e64
a3d88bd8,/en/squads/a3d88bd8/2023-2024/Empoli-Stats,Empoli,34,26.0,38,"3,420",90,100,38.0,418,80,235,184,23,266,0.95,29,54,-25,-0.66,36.2,52.9,-16.7,-0.44,11,2023-2024,5a70c7d3-4865-406b-b720-d1c458fe3e64
421387cf,/en/squads/421387cf/2023-2024/Fiorentina-Stats,Fiorentina,30,27.0,38,"3,420",90,100,38.0,418,81,234,184,21,336,1.58,61,46,+15,+0.39,51.7,48.2,+3.6,+0.09,11,2023-2024,5a70c7d3-4865-406b-b720-d1c458fe3e64
6a7ad59d,/en/squads/6a7ad59d/2023-2024/Frosinone-Stats,Frosinone,34,24.3,38,"3,420",90,100,38.0,418,82,242,177,18,312,0.92,44,69,-25,-0.66,45.8,57.7,-12.0,-0.32,11,2023-2024,5a70c7d3-4865-406b-b720-d1c458fe3e64
658bf2de,/en/squads/658bf2de/2023-2024/Genoa-Stats,Genoa,34,26.7,38,"3,420",90,100,38.0,418,83,256,160,19,279,1.29,45,45,0,0.00,35.7,42.8,-7.1,-0.19,11,2023-2024,5a70c7d3-4865-406b-b720-d1c458fe3e64
0e72edf2,/en/squads/0e72edf2/2023-2024/Hellas-Verona-Stats,Hellas Verona,36,25.7,38,"3,420",90,100,38.0,418,81,236,179,21,312,1.00,38,51,-13,-0.34,38.0,48.7,-10.7,-0.28,11,2023-2024,5a70c7d3-4865-406b-b720-d1c458fe3e64
d609edc0,/en/squads/d609edc0/2023-2024/Internazionale-Stats,Inter,27,29.1,38,"3,420",90,100,38.0,418,81,229,190,20,289,2.47,89,22,+67,+1.76,78.2,31.2,+47.1,+1.24,11,2023-2024,5a70c7d3-4865-406b-b720-d1c458fe3e64
e0652b02,/en/squads/e0652b02/2023-2024/Juventus-Stats,Juventus,31,26.5,38,"3,420",90,100,38.0,418,81,244,173,20,261,1.87,54,31,+23,+0.61,54.6,30.1,+24.6,+0.65,11,2023-2024,5a70c7d3-4865-406b-b720-d1c458fe3e64
7213da33,/en/squads/7213da33/2023-2024/Lazio-Stats,Lazio,22,28.2,38,"3,420",90,100,38.0,418,79,232,183,24,253,1.61,49,39,+10,+0.26,46.5,42.0,+4.5,+0.12,11,2023-2024,5a70c7d3-4865-406b-b720-d1c458fe3e64
ffcbe334,/en/squads/ffcbe334/2023-2024/Lecce-Stats,Lecce,26,24.9,38,"3,420",90,100,38.0,418,80,234,180,22,295,1.00,32,54,-22,-0.58,43.1,53.3,-10.2,-0.27,11,2023-2024,5a70c7d3-4865-406b-b720-d1c458fe3e64
dc56fe14,/en/squads/dc56fe14/2023-2024/Milan-Stats,Milan,35,26.6,38,"3,420",90,100,38.0,418,80,236,176,22,264,1.97,76,49,+27,+0.71,66.2,45.4,+20.8,+0.55,11,2023-2024,5a70c7d3-4865-406b-b720-d1c458fe3e64
21680aa4,/en/squads/21680aa4/2023-2024/Monza-Stats,Monza,31,26.8,38,"3,420",90,100,38.0,418,79,226,189,24,336,1.18,39,51,-12,-0.32,39.5,56.3,-16.8,-0.44,11,2023-2024,5a70c7d3-4865-406b-b720-d1c458fe3e64
d48ad4ff,/en/squads/d48ad4ff/2023-2024/Napoli-Stats,Napoli,29,27.2,38,"3,420",90,100,38.0,418,82,244,171,19,264,1.39,55,48,+7,+0.18,61.4,38.4,+23.0,+0.61,11,2023-2024,5a70c7d3-4865-406b-b720-d1c458fe3e64
